experiment_id,org_id,variant,assigned_at,eligible_segment
onboarding_guided_v1,org_01503,control,2025-10-12T00:00:00,SMB
onboarding_guided_v1,org_01504,control,2025-08-07T00:00:00,SMB
onboarding_guided_v1,org_01505,control,2025-02-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01506,treatment,2025-02-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01507,treatment,2025-12-18T00:00:00,SMB
onboarding_guided_v1,org_01508,treatment,2025-11-30T00:00:00,Mid-Market
onboarding_guided_v1,org_01509,treatment,2025-05-27T00:00:00,SMB
onboarding_guided_v1,org_01510,control,2025-07-30T00:00:00,SMB
onboarding_guided_v1,org_01511,control,2025-12-21T00:00:00,SMB
onboarding_guided_v1,org_01512,control,2025-04-14T00:00:00,SMB
onboarding_guided_v1,org_01513,control,2025-04-25T00:00:00,SMB
onboarding_guided_v1,org_01514,treatment,2025-12-03T00:00:00,SMB
onboarding_guided_v1,org_01515,control,2025-09-22T00:00:00,Mid-Market
onboarding_guided_v1,org_01516,control,2025-08-12T00:00:00,Enterprise
onboarding_guided_v1,org_01517,treatment,2025-01-17T00:00:00,Mid-Market
onboarding_guided_v1,org_01518,control,2025-04-17T00:00:00,SMB
onboarding_guided_v1,org_01519,control,2025-08-10T00:00:00,SMB
onboarding_guided_v1,org_01520,control,2025-03-11T00:00:00,SMB
onboarding_guided_v1,org_01521,control,2025-04-07T00:00:00,Enterprise
onboarding_guided_v1,org_01522,treatment,2025-08-18T00:00:00,SMB
onboarding_guided_v1,org_01523,control,2025-11-07T00:00:00,Enterprise
onboarding_guided_v1,org_01524,treatment,2025-04-17T00:00:00,Enterprise
onboarding_guided_v1,org_01525,control,2025-06-07T00:00:00,SMB
onboarding_guided_v1,org_01526,control,2025-01-16T00:00:00,Mid-Market
onboarding_guided_v1,org_01527,control,2025-07-03T00:00:00,Enterprise
onboarding_guided_v1,org_01528,treatment,2025-03-28T00:00:00,SMB
onboarding_guided_v1,org_01529,control,2025-08-05T00:00:00,SMB
onboarding_guided_v1,org_01530,treatment,2025-10-18T00:00:00,Mid-Market
onboarding_guided_v1,org_01531,treatment,2025-10-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01532,control,2025-05-20T00:00:00,SMB
onboarding_guided_v1,org_01533,control,2025-11-29T00:00:00,Enterprise
onboarding_guided_v1,org_01534,treatment,2025-02-02T00:00:00,SMB
onboarding_guided_v1,org_01535,control,2025-12-02T00:00:00,SMB
onboarding_guided_v1,org_01536,treatment,2025-01-01T00:00:00,SMB
onboarding_guided_v1,org_01537,control,2025-11-28T00:00:00,SMB
onboarding_guided_v1,org_01538,control,2025-02-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01539,treatment,2025-07-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01540,control,2025-03-20T00:00:00,SMB
onboarding_guided_v1,org_01541,control,2025-03-07T00:00:00,Enterprise
onboarding_guided_v1,org_01542,control,2025-09-16T00:00:00,SMB
onboarding_guided_v1,org_01543,treatment,2025-04-10T00:00:00,Enterprise
onboarding_guided_v1,org_01544,control,2025-09-30T00:00:00,SMB
onboarding_guided_v1,org_01545,treatment,2025-06-05T00:00:00,Enterprise
onboarding_guided_v1,org_01546,treatment,2025-10-13T00:00:00,Mid-Market
onboarding_guided_v1,org_01547,control,2025-04-11T00:00:00,SMB
onboarding_guided_v1,org_01548,control,2025-05-15T00:00:00,SMB
onboarding_guided_v1,org_01549,treatment,2025-05-31T00:00:00,Enterprise
onboarding_guided_v1,org_01550,control,2025-07-14T00:00:00,SMB
onboarding_guided_v1,org_01551,control,2025-04-06T00:00:00,SMB
onboarding_guided_v1,org_01552,treatment,2025-03-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01553,control,2025-07-02T00:00:00,Mid-Market
onboarding_guided_v1,org_01554,control,2025-12-29T00:00:00,Mid-Market
onboarding_guided_v1,org_01555,control,2025-09-27T00:00:00,SMB
onboarding_guided_v1,org_01556,treatment,2025-10-14T00:00:00,SMB
onboarding_guided_v1,org_01557,control,2025-04-25T00:00:00,SMB
onboarding_guided_v1,org_01558,treatment,2025-03-10T00:00:00,SMB
onboarding_guided_v1,org_01559,treatment,2025-07-04T00:00:00,SMB
onboarding_guided_v1,org_01560,treatment,2025-08-25T00:00:00,SMB
onboarding_guided_v1,org_01561,control,2025-05-18T00:00:00,SMB
onboarding_guided_v1,org_01562,treatment,2025-08-01T00:00:00,SMB
onboarding_guided_v1,org_01563,control,2025-04-22T00:00:00,SMB
onboarding_guided_v1,org_01564,treatment,2025-12-29T00:00:00,SMB
onboarding_guided_v1,org_01565,control,2025-06-07T00:00:00,SMB
onboarding_guided_v1,org_01566,treatment,2025-05-18T00:00:00,Mid-Market
onboarding_guided_v1,org_01567,treatment,2025-10-20T00:00:00,Mid-Market
onboarding_guided_v1,org_01568,control,2025-06-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01569,control,2025-10-09T00:00:00,SMB
onboarding_guided_v1,org_01570,control,2025-02-02T00:00:00,Mid-Market
onboarding_guided_v1,org_01571,treatment,2025-12-29T00:00:00,SMB
onboarding_guided_v1,org_01572,control,2025-08-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01573,treatment,2025-12-06T00:00:00,SMB
onboarding_guided_v1,org_01574,control,2025-02-02T00:00:00,SMB
onboarding_guided_v1,org_01575,control,2025-04-24T00:00:00,Mid-Market
onboarding_guided_v1,org_01576,treatment,2025-02-11T00:00:00,SMB
onboarding_guided_v1,org_01577,control,2025-08-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01578,control,2025-11-02T00:00:00,SMB
onboarding_guided_v1,org_01579,treatment,2025-12-17T00:00:00,SMB
onboarding_guided_v1,org_01580,treatment,2025-08-19T00:00:00,SMB
onboarding_guided_v1,org_01581,treatment,2025-08-21T00:00:00,SMB
onboarding_guided_v1,org_01582,control,2025-06-16T00:00:00,Enterprise
onboarding_guided_v1,org_01583,treatment,2025-09-08T00:00:00,SMB
onboarding_guided_v1,org_01584,control,2025-08-30T00:00:00,Mid-Market
onboarding_guided_v1,org_01585,treatment,2025-11-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01586,control,2025-12-28T00:00:00,SMB
onboarding_guided_v1,org_01587,treatment,2025-02-27T00:00:00,SMB
onboarding_guided_v1,org_01588,treatment,2025-11-28T00:00:00,SMB
onboarding_guided_v1,org_01589,treatment,2025-03-18T00:00:00,SMB
onboarding_guided_v1,org_01590,control,2025-08-14T00:00:00,SMB
onboarding_guided_v1,org_01591,treatment,2025-01-30T00:00:00,SMB
onboarding_guided_v1,org_01592,treatment,2025-02-26T00:00:00,SMB
onboarding_guided_v1,org_01593,treatment,2025-06-11T00:00:00,Mid-Market
onboarding_guided_v1,org_01594,treatment,2025-08-06T00:00:00,SMB
onboarding_guided_v1,org_01595,control,2025-06-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01596,treatment,2025-02-13T00:00:00,Enterprise
onboarding_guided_v1,org_01597,treatment,2025-10-02T00:00:00,SMB
onboarding_guided_v1,org_01598,treatment,2025-10-25T00:00:00,Mid-Market
onboarding_guided_v1,org_01599,control,2025-02-12T00:00:00,Enterprise
onboarding_guided_v1,org_01600,control,2025-02-09T00:00:00,SMB
onboarding_guided_v1,org_01601,control,2025-05-02T00:00:00,SMB
onboarding_guided_v1,org_01602,control,2025-07-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01603,treatment,2025-06-17T00:00:00,Enterprise
onboarding_guided_v1,org_01604,control,2025-12-08T00:00:00,SMB
onboarding_guided_v1,org_01605,control,2025-02-23T00:00:00,SMB
onboarding_guided_v1,org_01606,treatment,2025-09-04T00:00:00,SMB
onboarding_guided_v1,org_01607,treatment,2025-01-28T00:00:00,SMB
onboarding_guided_v1,org_01608,control,2025-08-14T00:00:00,Mid-Market
onboarding_guided_v1,org_01609,treatment,2025-09-20T00:00:00,SMB
onboarding_guided_v1,org_01610,treatment,2025-11-07T00:00:00,SMB
onboarding_guided_v1,org_01611,control,2025-08-07T00:00:00,Enterprise
onboarding_guided_v1,org_01612,control,2025-05-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01613,control,2025-12-23T00:00:00,Mid-Market
onboarding_guided_v1,org_01614,treatment,2025-10-29T00:00:00,SMB
onboarding_guided_v1,org_01615,control,2025-05-28T00:00:00,Mid-Market
onboarding_guided_v1,org_01616,treatment,2025-01-03T00:00:00,Mid-Market
onboarding_guided_v1,org_01617,control,2025-04-06T00:00:00,SMB
onboarding_guided_v1,org_01618,treatment,2025-11-23T00:00:00,SMB
onboarding_guided_v1,org_01619,control,2025-03-09T00:00:00,SMB
onboarding_guided_v1,org_01620,treatment,2025-08-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01621,treatment,2025-01-11T00:00:00,SMB
onboarding_guided_v1,org_01622,treatment,2025-06-25T00:00:00,Mid-Market
onboarding_guided_v1,org_01623,control,2025-05-29T00:00:00,Mid-Market
onboarding_guided_v1,org_01624,control,2025-03-02T00:00:00,SMB
onboarding_guided_v1,org_01625,control,2025-01-13T00:00:00,Mid-Market
onboarding_guided_v1,org_01626,treatment,2025-06-12T00:00:00,SMB
onboarding_guided_v1,org_01627,control,2025-07-09T00:00:00,SMB
onboarding_guided_v1,org_01628,treatment,2025-06-25T00:00:00,SMB
onboarding_guided_v1,org_01629,control,2025-06-18T00:00:00,Mid-Market
onboarding_guided_v1,org_01630,control,2025-05-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01631,treatment,2025-08-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01632,treatment,2025-06-07T00:00:00,SMB
onboarding_guided_v1,org_01633,control,2025-04-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01634,control,2025-10-18T00:00:00,SMB
onboarding_guided_v1,org_01635,control,2025-04-03T00:00:00,SMB
onboarding_guided_v1,org_01636,treatment,2025-01-08T00:00:00,SMB
onboarding_guided_v1,org_01637,treatment,2025-06-02T00:00:00,SMB
onboarding_guided_v1,org_01638,treatment,2025-09-08T00:00:00,SMB
onboarding_guided_v1,org_01639,treatment,2025-06-22T00:00:00,Mid-Market
onboarding_guided_v1,org_01640,treatment,2025-02-28T00:00:00,Mid-Market
onboarding_guided_v1,org_01641,control,2025-10-15T00:00:00,SMB
onboarding_guided_v1,org_01642,control,2025-11-09T00:00:00,SMB
onboarding_guided_v1,org_01643,treatment,2025-02-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01644,control,2025-07-20T00:00:00,Mid-Market
onboarding_guided_v1,org_01645,control,2025-07-13T00:00:00,SMB
onboarding_guided_v1,org_01646,control,2025-10-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01647,treatment,2025-09-18T00:00:00,SMB
onboarding_guided_v1,org_01648,treatment,2025-11-25T00:00:00,Mid-Market
onboarding_guided_v1,org_01649,treatment,2025-02-09T00:00:00,Mid-Market
onboarding_guided_v1,org_01650,control,2025-10-03T00:00:00,Mid-Market
onboarding_guided_v1,org_01651,control,2025-11-18T00:00:00,Enterprise
onboarding_guided_v1,org_01652,treatment,2025-01-17T00:00:00,SMB
onboarding_guided_v1,org_01653,control,2025-05-29T00:00:00,Mid-Market
onboarding_guided_v1,org_01654,control,2025-07-04T00:00:00,SMB
onboarding_guided_v1,org_01655,control,2025-11-02T00:00:00,SMB
onboarding_guided_v1,org_01656,treatment,2025-10-16T00:00:00,SMB
onboarding_guided_v1,org_01657,treatment,2025-02-04T00:00:00,SMB
onboarding_guided_v1,org_01658,treatment,2025-08-07T00:00:00,Enterprise
onboarding_guided_v1,org_01659,control,2025-12-21T00:00:00,Mid-Market
onboarding_guided_v1,org_01660,control,2025-02-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01661,treatment,2025-02-10T00:00:00,SMB
onboarding_guided_v1,org_01662,control,2025-01-01T00:00:00,SMB
onboarding_guided_v1,org_01663,control,2025-03-10T00:00:00,SMB
onboarding_guided_v1,org_01664,treatment,2025-10-24T00:00:00,Mid-Market
onboarding_guided_v1,org_01665,treatment,2025-07-14T00:00:00,SMB
onboarding_guided_v1,org_01666,treatment,2025-06-29T00:00:00,SMB
onboarding_guided_v1,org_01667,control,2025-04-02T00:00:00,SMB
onboarding_guided_v1,org_01668,treatment,2025-01-03T00:00:00,Enterprise
onboarding_guided_v1,org_01669,control,2025-07-02T00:00:00,Enterprise
onboarding_guided_v1,org_01670,control,2025-12-07T00:00:00,SMB
onboarding_guided_v1,org_01671,treatment,2025-11-01T00:00:00,SMB
onboarding_guided_v1,org_01672,treatment,2025-12-16T00:00:00,Enterprise
onboarding_guided_v1,org_01673,treatment,2025-07-24T00:00:00,Enterprise
onboarding_guided_v1,org_01674,treatment,2025-09-05T00:00:00,SMB
onboarding_guided_v1,org_01675,control,2025-09-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01676,control,2025-03-17T00:00:00,SMB
onboarding_guided_v1,org_01677,control,2025-09-02T00:00:00,Mid-Market
onboarding_guided_v1,org_01678,treatment,2025-10-26T00:00:00,SMB
onboarding_guided_v1,org_01679,treatment,2025-08-28T00:00:00,Mid-Market
onboarding_guided_v1,org_01680,control,2025-12-01T00:00:00,SMB
onboarding_guided_v1,org_01681,treatment,2025-05-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01682,treatment,2025-09-18T00:00:00,SMB
onboarding_guided_v1,org_01683,treatment,2025-04-11T00:00:00,SMB
onboarding_guided_v1,org_01684,control,2025-01-07T00:00:00,SMB
onboarding_guided_v1,org_01685,control,2025-08-09T00:00:00,SMB
onboarding_guided_v1,org_01686,control,2025-08-17T00:00:00,SMB
onboarding_guided_v1,org_01687,control,2025-04-23T00:00:00,Mid-Market
onboarding_guided_v1,org_01688,control,2025-07-05T00:00:00,SMB
onboarding_guided_v1,org_01689,control,2025-09-18T00:00:00,SMB
onboarding_guided_v1,org_01690,treatment,2025-05-15T00:00:00,SMB
onboarding_guided_v1,org_01691,control,2025-12-14T00:00:00,SMB
onboarding_guided_v1,org_01692,control,2025-08-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01693,control,2025-11-04T00:00:00,Enterprise
onboarding_guided_v1,org_01694,treatment,2025-11-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01695,control,2025-01-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01696,control,2025-02-11T00:00:00,SMB
onboarding_guided_v1,org_01697,control,2025-11-10T00:00:00,SMB
onboarding_guided_v1,org_01698,treatment,2025-08-21T00:00:00,SMB
onboarding_guided_v1,org_01699,treatment,2025-12-25T00:00:00,SMB
onboarding_guided_v1,org_01700,control,2025-11-18T00:00:00,SMB
onboarding_guided_v1,org_01701,treatment,2025-11-22T00:00:00,Enterprise
onboarding_guided_v1,org_01702,control,2025-05-22T00:00:00,SMB
onboarding_guided_v1,org_01703,treatment,2025-03-17T00:00:00,SMB
onboarding_guided_v1,org_01704,control,2025-10-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01705,control,2025-01-04T00:00:00,Enterprise
onboarding_guided_v1,org_01706,treatment,2025-03-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01707,control,2025-10-15T00:00:00,Mid-Market
onboarding_guided_v1,org_01708,control,2025-03-21T00:00:00,Enterprise
onboarding_guided_v1,org_01709,control,2025-05-15T00:00:00,Enterprise
onboarding_guided_v1,org_01710,treatment,2025-07-15T00:00:00,SMB
onboarding_guided_v1,org_01711,control,2025-12-10T00:00:00,Mid-Market
onboarding_guided_v1,org_01712,control,2025-12-29T00:00:00,SMB
onboarding_guided_v1,org_01713,control,2025-02-22T00:00:00,Enterprise
onboarding_guided_v1,org_01714,control,2025-07-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01715,treatment,2025-12-27T00:00:00,SMB
onboarding_guided_v1,org_01716,control,2025-10-23T00:00:00,Enterprise
onboarding_guided_v1,org_01717,treatment,2025-09-05T00:00:00,Enterprise
onboarding_guided_v1,org_01718,control,2025-02-04T00:00:00,SMB
onboarding_guided_v1,org_01719,control,2025-04-12T00:00:00,Enterprise
onboarding_guided_v1,org_01720,control,2025-12-09T00:00:00,SMB
onboarding_guided_v1,org_01721,control,2025-11-18T00:00:00,SMB
onboarding_guided_v1,org_01722,control,2025-03-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01723,control,2025-05-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01724,control,2025-12-03T00:00:00,SMB
onboarding_guided_v1,org_01725,treatment,2025-10-03T00:00:00,SMB
onboarding_guided_v1,org_01726,control,2025-06-05T00:00:00,SMB
onboarding_guided_v1,org_01727,control,2025-07-02T00:00:00,SMB
onboarding_guided_v1,org_01728,treatment,2025-12-11T00:00:00,Mid-Market
onboarding_guided_v1,org_01729,treatment,2025-02-10T00:00:00,Enterprise
onboarding_guided_v1,org_01730,control,2025-07-12T00:00:00,SMB
onboarding_guided_v1,org_01731,treatment,2025-12-01T00:00:00,Enterprise
onboarding_guided_v1,org_01732,control,2025-04-23T00:00:00,SMB
onboarding_guided_v1,org_01733,control,2025-09-29T00:00:00,Mid-Market
onboarding_guided_v1,org_01734,treatment,2025-02-18T00:00:00,SMB
onboarding_guided_v1,org_01735,treatment,2025-09-11T00:00:00,SMB
onboarding_guided_v1,org_01736,treatment,2025-04-03T00:00:00,Mid-Market
onboarding_guided_v1,org_01737,control,2025-06-16T00:00:00,Mid-Market
onboarding_guided_v1,org_01738,treatment,2025-12-06T00:00:00,Mid-Market
onboarding_guided_v1,org_01739,treatment,2025-10-14T00:00:00,Mid-Market
onboarding_guided_v1,org_01740,control,2025-11-29T00:00:00,Mid-Market
onboarding_guided_v1,org_01741,control,2025-11-22T00:00:00,Enterprise
onboarding_guided_v1,org_01742,treatment,2025-04-17T00:00:00,Enterprise
onboarding_guided_v1,org_01743,treatment,2025-03-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01744,control,2025-04-30T00:00:00,Mid-Market
onboarding_guided_v1,org_01745,control,2025-03-13T00:00:00,SMB
onboarding_guided_v1,org_01746,treatment,2025-07-22T00:00:00,Mid-Market
onboarding_guided_v1,org_01747,treatment,2025-05-31T00:00:00,SMB
onboarding_guided_v1,org_01748,treatment,2025-08-19T00:00:00,Enterprise
onboarding_guided_v1,org_01749,treatment,2025-08-09T00:00:00,Mid-Market
onboarding_guided_v1,org_01750,control,2025-11-01T00:00:00,SMB
onboarding_guided_v1,org_01751,control,2025-04-19T00:00:00,SMB
onboarding_guided_v1,org_01752,treatment,2025-11-17T00:00:00,SMB
onboarding_guided_v1,org_01753,control,2025-04-21T00:00:00,SMB
onboarding_guided_v1,org_01754,control,2025-12-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01755,treatment,2025-09-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01756,control,2025-06-22T00:00:00,Mid-Market
onboarding_guided_v1,org_01757,treatment,2025-08-27T00:00:00,SMB
onboarding_guided_v1,org_01758,control,2025-09-24T00:00:00,Mid-Market
onboarding_guided_v1,org_01759,control,2025-01-01T00:00:00,SMB
onboarding_guided_v1,org_01760,treatment,2025-10-10T00:00:00,Mid-Market
onboarding_guided_v1,org_01761,control,2025-12-27T00:00:00,SMB
onboarding_guided_v1,org_01762,control,2025-12-03T00:00:00,Mid-Market
onboarding_guided_v1,org_01763,treatment,2025-11-06T00:00:00,SMB
onboarding_guided_v1,org_01764,treatment,2025-01-09T00:00:00,SMB
onboarding_guided_v1,org_01765,treatment,2025-05-27T00:00:00,SMB
onboarding_guided_v1,org_01766,treatment,2025-05-21T00:00:00,SMB
onboarding_guided_v1,org_01767,treatment,2025-03-06T00:00:00,SMB
onboarding_guided_v1,org_01768,treatment,2025-10-03T00:00:00,SMB
onboarding_guided_v1,org_01769,treatment,2025-03-23T00:00:00,SMB
onboarding_guided_v1,org_01770,treatment,2025-04-25T00:00:00,SMB
onboarding_guided_v1,org_01771,treatment,2025-04-24T00:00:00,SMB
onboarding_guided_v1,org_01772,treatment,2025-08-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01773,control,2025-12-22T00:00:00,SMB
onboarding_guided_v1,org_01774,control,2025-04-18T00:00:00,Mid-Market
onboarding_guided_v1,org_01775,treatment,2025-05-16T00:00:00,SMB
onboarding_guided_v1,org_01776,control,2025-10-26T00:00:00,SMB
onboarding_guided_v1,org_01777,control,2025-01-30T00:00:00,Mid-Market
onboarding_guided_v1,org_01778,treatment,2025-01-30T00:00:00,SMB
onboarding_guided_v1,org_01779,treatment,2025-02-01T00:00:00,SMB
onboarding_guided_v1,org_01780,treatment,2025-04-19T00:00:00,SMB
onboarding_guided_v1,org_01781,control,2025-07-06T00:00:00,Enterprise
onboarding_guided_v1,org_01782,treatment,2025-09-26T00:00:00,SMB
onboarding_guided_v1,org_01783,treatment,2025-07-27T00:00:00,SMB
onboarding_guided_v1,org_01784,treatment,2025-10-24T00:00:00,Enterprise
onboarding_guided_v1,org_01785,control,2025-06-10T00:00:00,Mid-Market
onboarding_guided_v1,org_01786,treatment,2025-04-14T00:00:00,SMB
onboarding_guided_v1,org_01787,treatment,2025-01-12T00:00:00,Mid-Market
onboarding_guided_v1,org_01788,treatment,2025-06-16T00:00:00,Mid-Market
onboarding_guided_v1,org_01789,treatment,2025-12-15T00:00:00,Mid-Market
onboarding_guided_v1,org_01790,treatment,2025-12-08T00:00:00,Mid-Market
onboarding_guided_v1,org_01791,control,2025-11-25T00:00:00,SMB
onboarding_guided_v1,org_01792,treatment,2025-05-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01793,treatment,2025-11-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01794,treatment,2025-09-17T00:00:00,SMB
onboarding_guided_v1,org_01795,control,2025-05-15T00:00:00,SMB
onboarding_guided_v1,org_01796,control,2025-07-14T00:00:00,SMB
onboarding_guided_v1,org_01797,treatment,2025-02-03T00:00:00,SMB
onboarding_guided_v1,org_01798,control,2025-08-19T00:00:00,SMB
onboarding_guided_v1,org_01799,treatment,2025-12-29T00:00:00,Enterprise
onboarding_guided_v1,org_01800,control,2025-12-17T00:00:00,Mid-Market
onboarding_guided_v1,org_01801,control,2025-06-14T00:00:00,Mid-Market
onboarding_guided_v1,org_01802,treatment,2025-11-23T00:00:00,SMB
onboarding_guided_v1,org_01803,treatment,2025-06-22T00:00:00,SMB
onboarding_guided_v1,org_01804,control,2025-05-31T00:00:00,SMB
onboarding_guided_v1,org_01805,treatment,2025-05-14T00:00:00,SMB
onboarding_guided_v1,org_01806,control,2025-08-08T00:00:00,SMB
onboarding_guided_v1,org_01807,control,2025-11-03T00:00:00,SMB
onboarding_guided_v1,org_01808,treatment,2025-05-04T00:00:00,Mid-Market
onboarding_guided_v1,org_01809,control,2025-04-15T00:00:00,SMB
onboarding_guided_v1,org_01810,control,2025-04-07T00:00:00,SMB
onboarding_guided_v1,org_01811,control,2025-08-29T00:00:00,Mid-Market
onboarding_guided_v1,org_01812,control,2025-10-24T00:00:00,Enterprise
onboarding_guided_v1,org_01813,control,2025-12-16T00:00:00,Mid-Market
onboarding_guided_v1,org_01814,treatment,2025-04-07T00:00:00,Mid-Market
onboarding_guided_v1,org_01815,treatment,2025-04-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01816,control,2025-11-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01817,control,2025-01-28T00:00:00,Enterprise
onboarding_guided_v1,org_01818,treatment,2025-03-15T00:00:00,SMB
onboarding_guided_v1,org_01819,control,2025-01-22T00:00:00,SMB
onboarding_guided_v1,org_01820,treatment,2025-02-23T00:00:00,Mid-Market
onboarding_guided_v1,org_01821,control,2025-10-31T00:00:00,Mid-Market
onboarding_guided_v1,org_01822,treatment,2025-03-03T00:00:00,Enterprise
onboarding_guided_v1,org_01823,treatment,2025-12-08T00:00:00,SMB
onboarding_guided_v1,org_01824,treatment,2025-09-05T00:00:00,Mid-Market
onboarding_guided_v1,org_01825,control,2025-01-20T00:00:00,SMB
onboarding_guided_v1,org_01826,treatment,2025-05-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01827,control,2025-01-07T00:00:00,SMB
onboarding_guided_v1,org_01828,treatment,2025-06-15T00:00:00,SMB
onboarding_guided_v1,org_01829,control,2025-05-18T00:00:00,SMB
onboarding_guided_v1,org_01830,control,2025-09-17T00:00:00,SMB
onboarding_guided_v1,org_01831,treatment,2025-03-09T00:00:00,Enterprise
onboarding_guided_v1,org_01832,treatment,2025-07-22T00:00:00,SMB
onboarding_guided_v1,org_01833,control,2025-03-01T00:00:00,Enterprise
onboarding_guided_v1,org_01834,treatment,2025-07-12T00:00:00,SMB
onboarding_guided_v1,org_01835,control,2025-08-14T00:00:00,Enterprise
onboarding_guided_v1,org_01836,treatment,2025-05-19T00:00:00,SMB
onboarding_guided_v1,org_01837,treatment,2025-08-18T00:00:00,Enterprise
onboarding_guided_v1,org_01838,control,2025-03-16T00:00:00,Enterprise
onboarding_guided_v1,org_01839,treatment,2025-12-01T00:00:00,SMB
onboarding_guided_v1,org_01840,control,2025-03-31T00:00:00,SMB
onboarding_guided_v1,org_01841,control,2025-01-20T00:00:00,SMB
onboarding_guided_v1,org_01842,control,2025-12-05T00:00:00,SMB
onboarding_guided_v1,org_01843,treatment,2025-12-04T00:00:00,SMB
onboarding_guided_v1,org_01844,control,2025-06-18T00:00:00,Mid-Market
onboarding_guided_v1,org_01845,control,2025-02-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01846,treatment,2025-06-21T00:00:00,SMB
onboarding_guided_v1,org_01847,control,2025-07-13T00:00:00,SMB
onboarding_guided_v1,org_01848,control,2025-10-28T00:00:00,Mid-Market
onboarding_guided_v1,org_01849,treatment,2025-06-06T00:00:00,SMB
onboarding_guided_v1,org_01850,treatment,2025-01-12T00:00:00,SMB
onboarding_guided_v1,org_01851,treatment,2025-06-23T00:00:00,Mid-Market
onboarding_guided_v1,org_01852,treatment,2025-06-10T00:00:00,SMB
onboarding_guided_v1,org_01853,treatment,2025-03-13T00:00:00,Enterprise
onboarding_guided_v1,org_01854,control,2025-10-17T00:00:00,SMB
onboarding_guided_v1,org_01855,treatment,2025-09-29T00:00:00,SMB
onboarding_guided_v1,org_01856,treatment,2025-04-16T00:00:00,SMB
onboarding_guided_v1,org_01857,treatment,2025-12-23T00:00:00,Enterprise
onboarding_guided_v1,org_01858,treatment,2025-05-25T00:00:00,SMB
onboarding_guided_v1,org_01859,control,2025-09-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01860,control,2025-03-31T00:00:00,SMB
onboarding_guided_v1,org_01861,control,2025-09-13T00:00:00,SMB
onboarding_guided_v1,org_01862,control,2025-01-26T00:00:00,Mid-Market
onboarding_guided_v1,org_01863,control,2025-03-13T00:00:00,SMB
onboarding_guided_v1,org_01864,control,2025-08-08T00:00:00,Enterprise
onboarding_guided_v1,org_01865,treatment,2025-06-07T00:00:00,SMB
onboarding_guided_v1,org_01866,treatment,2025-04-02T00:00:00,SMB
onboarding_guided_v1,org_01867,control,2025-09-25T00:00:00,Mid-Market
onboarding_guided_v1,org_01868,control,2025-07-25T00:00:00,Enterprise
onboarding_guided_v1,org_01869,control,2025-05-17T00:00:00,Mid-Market
onboarding_guided_v1,org_01870,treatment,2025-08-25T00:00:00,SMB
onboarding_guided_v1,org_01871,control,2025-08-29T00:00:00,SMB
onboarding_guided_v1,org_01872,treatment,2025-01-21T00:00:00,SMB
onboarding_guided_v1,org_01873,treatment,2025-05-27T00:00:00,Mid-Market
onboarding_guided_v1,org_01874,control,2025-02-10T00:00:00,SMB
onboarding_guided_v1,org_01875,treatment,2025-07-07T00:00:00,SMB
onboarding_guided_v1,org_01876,control,2025-11-14T00:00:00,SMB
onboarding_guided_v1,org_01877,treatment,2025-01-12T00:00:00,SMB
onboarding_guided_v1,org_01878,treatment,2025-09-29T00:00:00,SMB
