org_id,week_start,active_users,sessions,features_used
org_00029,2025-04-28,1,1,1
org_00029,2025-05-05,1,1,1
org_00029,2025-05-12,0,0,0
org_00029,2025-05-19,0,0,0
org_00029,2025-05-26,2,1,2
org_00029,2025-06-02,1,1,3
org_00029,2025-06-09,0,0,0
org_00029,2025-06-16,0,0,0
org_00029,2025-06-23,0,0,0
org_00029,2025-06-30,0,0,0
org_00030,2025-02-24,3,16,5
org_00030,2025-03-03,1,16,3
org_00030,2025-03-10,3,21,6
org_00030,2025-03-17,1,20,4
org_00030,2025-03-24,2,12,3
org_00030,2025-03-31,1,21,1
org_00030,2025-04-07,2,14,6
org_00030,2025-04-14,2,19,3
org_00030,2025-04-21,2,19,4
org_00030,2025-04-28,1,20,2
org_00030,2025-05-05,3,13,3
org_00030,2025-05-12,2,18,2
org_00030,2025-05-19,2,17,3
org_00030,2025-05-26,2,13,3
org_00030,2025-06-02,1,15,4
org_00030,2025-06-09,2,16,4
org_00030,2025-06-16,1,15,3
org_00030,2025-06-23,2,21,1
org_00030,2025-06-30,1,21,1
org_00030,2025-07-07,1,16,2
org_00030,2025-07-14,2,12,1
org_00030,2025-07-21,3,19,1
org_00030,2025-07-28,1,18,1
org_00030,2025-08-04,2,16,5
org_00030,2025-08-11,2,14,2
org_00030,2025-08-18,1,20,1
org_00030,2025-08-25,2,14,4
org_00030,2025-09-01,2,16,6
org_00030,2025-09-08,3,16,3
org_00030,2025-09-15,2,19,4
org_00030,2025-09-22,2,20,3
org_00030,2025-09-29,1,15,3
org_00030,2025-10-06,2,14,5
org_00030,2025-10-13,2,19,3
org_00030,2025-10-20,1,14,5
org_00030,2025-10-27,2,15,3
org_00030,2025-11-03,2,19,4
org_00030,2025-11-10,1,17,2
org_00030,2025-11-17,1,21,3
org_00030,2025-11-24,2,11,6
org_00030,2025-12-01,3,25,4
org_00030,2025-12-08,2,25,2
org_00030,2025-12-15,2,14,3
org_00030,2025-12-22,2,14,2
org_00030,2025-12-29,1,17,2
org_00030,2026-01-05,2,17,3
org_00030,2026-01-12,3,10,4
org_00030,2026-01-19,2,13,4
org_00030,2026-01-26,1,17,6
org_00030,2026-02-02,1,19,2
org_00030,2026-02-09,1,20,1
org_00030,2026-02-16,2,11,2
org_00030,2026-02-23,1,15,1
org_00030,2026-03-02,3,15,1
org_00030,2026-03-09,1,15,4
org_00030,2026-03-16,1,17,3
org_00030,2026-03-23,2,24,4
org_00030,2026-03-30,3,14,2
org_00030,2026-04-06,2,14,4
org_00030,2026-04-13,1,16,2
org_00030,2026-04-20,2,14,2
org_00030,2026-04-27,3,15,1
org_00031,2025-12-01,3,9,1
org_00031,2025-12-08,4,13,1
org_00031,2025-12-15,2,11,2
org_00031,2025-12-22,2,10,2
org_00031,2025-12-29,4,8,2
org_00031,2026-01-05,2,6,4
org_00031,2026-01-12,2,1,1
org_00031,2026-01-19,0,0,0
org_00031,2026-01-26,2,3,1
org_00031,2026-02-02,3,1,2
org_00031,2026-02-09,1,3,3
org_00031,2026-02-16,1,3,1
org_00031,2026-02-23,2,8,1
org_00031,2026-03-02,4,2,5
org_00031,2026-03-09,2,2,3
org_00031,2026-03-16,1,2,2
org_00031,2026-03-23,1,1,2
org_00031,2026-03-30,1,1,2
org_00031,2026-04-06,1,1,1
org_00031,2026-04-13,0,0,0
org_00031,2026-04-20,2,1,2
org_00031,2026-04-27,1,1,1
org_00032,2025-04-07,1,1,1
org_00032,2025-04-14,1,3,1
org_00032,2025-04-21,1,2,2
org_00032,2025-04-28,1,1,1
org_00032,2025-05-05,1,6,2
org_00032,2025-05-12,0,0,0
org_00032,2025-05-19,0,0,0
org_00032,2025-05-26,0,0,0
org_00033,2025-12-15,1,4,1
org_00033,2025-12-22,1,3,2
org_00033,2025-12-29,0,0,0
org_00033,2026-01-05,2,4,1
org_00033,2026-01-12,1,1,1
org_00033,2026-01-19,1,2,1
org_00033,2026-01-26,2,2,2
org_00033,2026-02-02,1,2,1
org_00033,2026-02-09,2,2,3
org_00033,2026-02-16,1,2,1
org_00033,2026-02-23,0,0,0
org_00033,2026-03-02,1,2,1
org_00033,2026-03-09,1,2,3
org_00033,2026-03-16,0,0,0
org_00033,2026-03-23,0,0,0
org_00033,2026-03-30,0,0,0
org_00033,2026-04-06,0,0,0
org_00033,2026-04-13,0,0,0
org_00033,2026-04-20,1,1,3
org_00033,2026-04-27,1,1,3
org_00034,2025-06-23,2,5,3
org_00034,2025-06-30,1,4,2
org_00034,2025-07-07,1,9,3
org_00034,2025-07-14,1,2,5
org_00034,2025-07-21,1,9,3
org_00034,2025-07-28,1,13,2
org_00034,2025-08-04,1,5,4
org_00034,2025-08-11,1,6,4
org_00034,2025-08-18,2,7,5
org_00034,2025-08-25,1,5,3
org_00034,2025-09-01,1,5,1
org_00034,2025-09-08,1,4,2
org_00034,2025-09-15,1,7,2
org_00034,2025-09-22,1,1,2
org_00034,2025-09-29,0,0,0
org_00035,2025-05-19,1,17,2
org_00035,2025-05-26,1,24,2
org_00035,2025-06-02,2,13,5
org_00035,2025-06-09,2,24,4
org_00035,2025-06-16,1,13,2
org_00035,2025-06-23,1,15,5
org_00035,2025-06-30,1,24,6
org_00035,2025-07-07,1,20,5
org_00035,2025-07-14,1,17,1
org_00035,2025-07-21,1,24,3
org_00035,2025-07-28,1,14,2
org_00035,2025-08-04,1,12,4
org_00035,2025-08-11,2,22,2
org_00035,2025-08-18,2,11,1
org_00035,2025-08-25,1,21,3
org_00035,2025-09-01,1,22,4
org_00035,2025-09-08,1,16,5
org_00035,2025-09-15,1,18,4
org_00035,2025-09-22,2,20,6
org_00035,2025-09-29,2,17,5
org_00035,2025-10-06,1,26,3
org_00035,2025-10-13,1,15,3
org_00035,2025-10-20,2,27,3
org_00035,2025-10-27,2,24,1
org_00035,2025-11-03,1,23,5
org_00035,2025-11-10,2,18,1
org_00035,2025-11-17,2,17,4
org_00035,2025-11-24,1,12,5
org_00035,2025-12-01,1,21,2
org_00035,2025-12-08,1,17,2
org_00035,2025-12-15,2,24,4
org_00035,2025-12-22,2,13,3
org_00035,2025-12-29,2,17,4
org_00035,2026-01-05,1,18,3
org_00035,2026-01-12,1,14,6
org_00035,2026-01-19,1,14,4
org_00035,2026-01-26,1,11,1
org_00035,2026-02-02,1,20,3
org_00035,2026-02-09,1,9,3
org_00035,2026-02-16,2,13,2
org_00035,2026-02-23,1,16,4
org_00035,2026-03-02,1,20,2
org_00035,2026-03-09,1,19,3
org_00035,2026-03-16,1,9,2
org_00035,2026-03-23,1,22,3
org_00035,2026-03-30,2,16,4
org_00035,2026-04-06,2,18,3
org_00035,2026-04-13,2,25,1
org_00035,2026-04-20,2,15,6
org_00035,2026-04-27,1,21,4
org_00036,2025-10-06,1,4,1
org_00036,2025-10-13,3,2,3
org_00036,2025-10-20,1,6,2
org_00036,2025-10-27,2,4,4
org_00036,2025-11-03,3,2,2
org_00036,2025-11-10,1,5,2
org_00036,2025-11-17,1,4,1
org_00036,2025-11-24,1,2,1
org_00036,2025-12-01,1,3,4
org_00036,2025-12-08,0,0,0
org_00036,2025-12-15,1,2,2
org_00036,2025-12-22,1,2,2
org_00036,2025-12-29,1,1,1
org_00036,2026-01-05,0,0,0
org_00036,2026-01-12,0,0,0
org_00036,2026-01-19,0,0,0
org_00036,2026-01-26,0,0,0
org_00036,2026-02-02,0,0,0
org_00036,2026-02-09,0,0,0
org_00036,2026-02-16,0,0,0
org_00036,2026-02-23,0,0,0
org_00036,2026-03-02,1,1,2
org_00036,2026-03-09,0,0,0
org_00036,2026-03-16,0,0,0
org_00036,2026-03-23,0,0,0
org_00036,2026-03-30,0,0,0
org_00036,2026-04-06,0,0,0
org_00037,2025-02-24,5,27,1
org_00037,2025-03-03,6,15,2
org_00037,2025-03-10,2,18,1
org_00037,2025-03-17,3,14,5
org_00037,2025-03-24,5,11,3
org_00037,2025-03-31,3,10,2
org_00037,2025-04-07,2,10,3
org_00037,2025-04-14,1,12,3
org_00037,2025-04-21,2,9,2
org_00037,2025-04-28,1,13,2
org_00037,2025-05-05,1,6,4
org_00037,2025-05-12,2,9,1
org_00037,2025-05-19,2,5,2
org_00037,2025-05-26,3,3,3
org_00037,2025-06-02,0,0,0
org_00037,2025-06-09,1,5,2
org_00037,2025-06-16,0,0,0
org_00037,2025-06-23,1,3,3
org_00037,2025-06-30,1,3,2
org_00037,2025-07-07,0,0,0
org_00037,2025-07-14,1,1,2
org_00037,2025-07-21,1,2,1
org_00037,2025-07-28,1,1,1
org_00037,2025-08-04,0,0,0
org_00037,2025-08-11,0,0,0
org_00037,2025-08-18,1,1,2
org_00037,2025-08-25,0,0,0
org_00038,2025-02-10,4,28,4
org_00038,2025-02-17,5,32,3
org_00038,2025-02-24,4,34,4
org_00038,2025-03-03,6,20,2
org_00038,2025-03-10,6,27,6
org_00038,2025-03-17,4,25,4
org_00038,2025-03-24,6,33,5
org_00038,2025-03-31,5,29,2
org_00038,2025-04-07,4,37,3
org_00038,2025-04-14,5,31,3
org_00038,2025-04-21,3,23,4
org_00038,2025-04-28,4,14,6
org_00038,2025-05-05,2,8,4
org_00039,2025-12-15,2,5,5
org_00039,2025-12-22,1,5,3
org_00039,2025-12-29,1,3,2
org_00039,2026-01-05,1,4,3
org_00039,2026-01-12,1,4,1
org_00039,2026-01-19,1,5,2
org_00039,2026-01-26,1,5,5
org_00039,2026-02-02,1,2,1
org_00039,2026-02-09,1,1,1
org_00039,2026-02-16,1,3,3
org_00039,2026-02-23,1,2,3
org_00039,2026-03-02,1,2,2
org_00039,2026-03-09,0,0,0
org_00039,2026-03-16,0,0,0
org_00039,2026-03-23,1,1,3
org_00039,2026-03-30,0,0,0
org_00039,2026-04-06,0,0,0
org_00039,2026-04-13,1,2,2
org_00039,2026-04-20,0,0,0
org_00039,2026-04-27,0,0,0
org_00040,2025-03-10,5,16,4
org_00040,2025-03-17,5,18,2
org_00040,2025-03-24,4,8,1
org_00040,2025-03-31,2,11,3
org_00040,2025-04-07,3,6,3
org_00040,2025-04-14,3,8,3
org_00040,2025-04-21,4,8,2
org_00040,2025-04-28,4,14,2
org_00040,2025-05-05,3,9,6
org_00040,2025-05-12,2,11,2
org_00040,2025-05-19,2,17,1
org_00040,2025-05-26,3,12,2
org_00040,2025-06-02,3,10,2
org_00040,2025-06-09,3,10,1
org_00040,2025-06-16,2,13,2
org_00040,2025-06-23,2,12,2
org_00040,2025-06-30,4,15,4
org_00040,2025-07-07,5,13,2
org_00040,2025-07-14,5,16,1
org_00040,2025-07-21,6,11,6
org_00040,2025-07-28,3,20,5
org_00040,2025-08-04,2,10,2
org_00040,2025-08-11,3,11,1
org_00040,2025-08-18,2,16,1
org_00040,2025-08-25,2,15,2
org_00040,2025-09-01,3,11,3
org_00040,2025-09-08,5,7,1
org_00040,2025-09-15,1,10,2
org_00040,2025-09-22,3,15,3
org_00040,2025-09-29,5,12,2
org_00040,2025-10-06,4,18,3
org_00040,2025-10-13,3,14,2
org_00040,2025-10-20,5,10,2
org_00040,2025-10-27,2,13,4
org_00040,2025-11-03,4,16,4
org_00040,2025-11-10,6,10,5
org_00040,2025-11-17,3,15,5
org_00040,2025-11-24,2,11,2
org_00040,2025-12-01,3,9,1
org_00040,2025-12-08,4,14,1
org_00040,2025-12-15,2,9,3
org_00040,2025-12-22,3,15,3
org_00040,2025-12-29,3,10,2
org_00040,2026-01-05,4,16,2
org_00040,2026-01-12,3,12,2
org_00040,2026-01-19,2,19,4
org_00040,2026-01-26,1,11,3
org_00040,2026-02-02,3,11,5
org_00040,2026-02-09,2,17,3
org_00040,2026-02-16,3,17,5
org_00040,2026-02-23,3,18,4
org_00040,2026-03-02,2,7,2
org_00040,2026-03-09,2,11,3
org_00040,2026-03-16,4,16,4
org_00040,2026-03-23,4,12,2
org_00040,2026-03-30,5,15,1
org_00040,2026-04-06,2,10,3
org_00040,2026-04-13,2,14,1
org_00040,2026-04-20,3,19,1
org_00040,2026-04-27,4,9,4
org_00041,2025-04-21,2,11,3
org_00041,2025-04-28,2,7,3
org_00041,2025-05-05,3,10,2
org_00041,2025-05-12,2,6,1
org_00041,2025-05-19,1,9,2
org_00041,2025-05-26,2,8,5
org_00041,2025-06-02,2,7,1
org_00041,2025-06-09,3,10,5
org_00041,2025-06-16,2,10,3
org_00041,2025-06-23,1,6,3
org_00041,2025-06-30,1,5,1
org_00041,2025-07-07,2,4,1
org_00041,2025-07-14,2,2,2
org_00041,2025-07-21,1,1,1
org_00041,2025-07-28,1,4,1
org_00041,2025-08-04,0,0,0
org_00041,2025-08-11,1,2,2
org_00041,2025-08-18,1,2,1
org_00041,2025-08-25,1,1,2
org_00041,2025-09-01,0,0,0
org_00041,2025-09-08,2,1,2
org_00041,2025-09-15,0,0,0
org_00041,2025-09-22,1,3,4
org_00041,2025-09-29,1,1,2
org_00041,2025-10-06,1,1,1
org_00041,2025-10-13,1,1,3
org_00041,2025-10-20,1,1,2
org_00042,2025-03-31,6,44,3
org_00042,2025-04-07,5,51,5
org_00042,2025-04-14,6,42,4
org_00042,2025-04-21,5,46,2
org_00042,2025-04-28,6,47,1
org_00042,2025-05-05,5,53,4
org_00042,2025-05-12,6,46,5
org_00042,2025-05-19,6,50,4
org_00042,2025-05-26,5,39,2
org_00042,2025-06-02,6,40,2
org_00042,2025-06-09,6,48,4
org_00042,2025-06-16,4,36,3
org_00042,2025-06-23,6,50,3
org_00042,2025-06-30,6,35,5
org_00042,2025-07-07,6,55,1
org_00042,2025-07-14,5,44,1
org_00042,2025-07-21,5,45,4
org_00042,2025-07-28,5,40,3
org_00042,2025-08-04,6,39,4
org_00042,2025-08-11,4,50,4
org_00042,2025-08-18,5,38,3
org_00042,2025-08-25,4,51,4
org_00042,2025-09-01,6,49,4
org_00042,2025-09-08,6,54,2
org_00042,2025-09-15,4,44,4
org_00042,2025-09-22,5,54,5
org_00042,2025-09-29,5,38,6
org_00042,2025-10-06,6,41,3
org_00042,2025-10-13,5,53,3
org_00042,2025-10-20,6,48,6
org_00042,2025-10-27,6,52,6
org_00042,2025-11-03,6,45,6
org_00042,2025-11-10,6,45,2
org_00042,2025-11-17,6,46,4
org_00042,2025-11-24,5,42,5
org_00042,2025-12-01,4,62,5
org_00042,2025-12-08,6,52,3
org_00042,2025-12-15,6,39,1
org_00042,2025-12-22,6,43,2
org_00042,2025-12-29,6,48,2
org_00042,2026-01-05,6,40,5
org_00042,2026-01-12,6,49,1
org_00042,2026-01-19,5,48,1
org_00042,2026-01-26,5,52,2
org_00042,2026-02-02,6,59,5
org_00042,2026-02-09,6,49,6
org_00042,2026-02-16,3,52,6
org_00042,2026-02-23,6,56,1
org_00042,2026-03-02,6,47,2
org_00042,2026-03-09,5,35,1
org_00042,2026-03-16,6,40,6
org_00042,2026-03-23,5,44,3
org_00042,2026-03-30,4,46,2
org_00042,2026-04-06,6,51,3
org_00042,2026-04-13,6,42,4
org_00042,2026-04-20,5,47,4
org_00042,2026-04-27,5,41,5
org_00043,2025-11-03,1,18,1
org_00043,2025-11-10,2,14,2
org_00043,2025-11-17,2,14,4
org_00043,2025-11-24,2,8,3
org_00043,2025-12-01,2,14,2
org_00043,2025-12-08,3,13,3
org_00043,2025-12-15,3,11,1
org_00043,2025-12-22,2,14,2
org_00043,2025-12-29,1,14,1
org_00043,2026-01-05,2,20,2
org_00043,2026-01-12,2,13,5
org_00043,2026-01-19,2,13,3
org_00043,2026-01-26,2,14,1
org_00043,2026-02-02,2,15,4
org_00043,2026-02-09,2,17,4
org_00043,2026-02-16,3,12,2
org_00043,2026-02-23,3,17,3
org_00043,2026-03-02,2,16,4
org_00043,2026-03-09,2,10,1
org_00043,2026-03-16,3,16,4
org_00043,2026-03-23,2,15,2
org_00043,2026-03-30,1,11,1
org_00043,2026-04-06,2,14,2
org_00043,2026-04-13,1,13,2
org_00043,2026-04-20,3,16,3
org_00043,2026-04-27,2,19,3
org_00044,2025-05-26,4,7,3
org_00044,2025-06-02,2,2,2
org_00044,2025-06-09,1,6,3
org_00044,2025-06-16,1,2,3
org_00044,2025-06-23,3,5,1
org_00044,2025-06-30,3,2,2
org_00044,2025-07-07,2,4,3
org_00044,2025-07-14,1,6,1
org_00044,2025-07-21,1,4,1
org_00044,2025-07-28,1,2,2
org_00044,2025-08-04,1,1,1
org_00044,2025-08-11,1,1,1
org_00044,2025-08-18,1,2,2
org_00044,2025-08-25,0,0,0
org_00044,2025-09-01,1,1,1
org_00044,2025-09-08,2,1,3
org_00044,2025-09-15,0,0,0
org_00044,2025-09-22,1,2,3
org_00044,2025-09-29,1,1,2
org_00044,2025-10-06,0,0,0
org_00044,2025-10-13,0,0,0
org_00044,2025-10-20,1,1,2
org_00044,2025-10-27,0,0,0
org_00044,2025-11-03,1,1,4
org_00044,2025-11-10,1,1,3
org_00044,2025-11-17,0,0,0
org_00044,2025-11-24,1,1,1
org_00045,2025-06-09,8,68,4
org_00045,2025-06-16,5,47,4
org_00045,2025-06-23,8,41,1
org_00045,2025-06-30,8,47,6
org_00045,2025-07-07,7,33,4
org_00045,2025-07-14,7,29,5
org_00045,2025-07-21,6,28,4
org_00045,2025-07-28,6,20,2
org_00045,2025-08-04,4,18,2
org_00045,2025-08-11,5,17,3
org_00045,2025-08-18,4,11,4
org_00045,2025-08-25,3,17,4
org_00045,2025-09-01,2,9,2
org_00045,2025-09-08,2,8,2
org_00045,2025-09-15,2,8,1
org_00045,2025-09-22,2,10,1
org_00045,2025-09-29,1,6,5
org_00045,2025-10-06,2,5,3
org_00045,2025-10-13,3,9,1
org_00045,2025-10-20,2,3,2
org_00045,2025-10-27,1,5,3
org_00045,2025-11-03,1,6,4
org_00045,2025-11-10,1,4,2
org_00045,2025-11-17,1,6,3
org_00045,2025-11-24,2,5,3
org_00045,2025-12-01,0,0,0
org_00045,2025-12-08,2,2,2
org_00046,2025-04-14,1,5,1
org_00046,2025-04-21,2,9,4
org_00046,2025-04-28,2,9,3
org_00046,2025-05-05,1,1,1
org_00046,2025-05-12,2,3,1
org_00046,2025-05-19,1,3,1
org_00046,2025-05-26,2,4,3
org_00046,2025-06-02,1,5,1
org_00046,2025-06-09,3,3,4
org_00046,2025-06-16,1,2,2
org_00046,2025-06-23,1,1,3
org_00046,2025-06-30,1,1,3
org_00046,2025-07-07,1,2,2
org_00046,2025-07-14,1,1,1
org_00046,2025-07-21,0,0,0
org_00046,2025-07-28,1,1,1
org_00046,2025-08-04,1,2,1
org_00046,2025-08-11,0,0,0
org_00046,2025-08-18,0,0,0
org_00046,2025-08-25,1,1,2
org_00046,2025-09-01,1,1,1
org_00046,2025-09-08,1,1,1
org_00046,2025-09-15,0,0,0
org_00046,2025-09-22,1,1,3
org_00046,2025-09-29,1,1,1
org_00046,2025-10-06,0,0,0
org_00046,2025-10-13,1,1,1
org_00047,2025-10-20,1,7,3
org_00047,2025-10-27,2,11,1
org_00047,2025-11-03,1,2,1
org_00047,2025-11-10,1,3,1
org_00047,2025-11-17,1,3,1
org_00047,2025-11-24,2,1,2
org_00047,2025-12-01,1,1,2
org_00047,2025-12-08,1,4,3
org_00047,2025-12-15,1,2,1
org_00047,2025-12-22,1,1,1
org_00047,2025-12-29,1,2,1
org_00047,2026-01-05,0,0,0
org_00047,2026-01-12,1,2,1
org_00047,2026-01-19,1,2,1
org_00047,2026-01-26,1,1,2
org_00047,2026-02-02,0,0,0
org_00047,2026-02-09,0,0,0
org_00047,2026-02-16,0,0,0
org_00047,2026-02-23,0,0,0
org_00047,2026-03-02,1,2,5
org_00047,2026-03-09,0,0,0
org_00047,2026-03-16,1,1,2
org_00047,2026-03-23,0,0,0
org_00047,2026-03-30,0,0,0
org_00047,2026-04-06,0,0,0
org_00047,2026-04-13,1,1,1
org_00047,2026-04-20,0,0,0
org_00048,2025-02-10,1,4,3
org_00048,2025-02-17,1,7,3
org_00048,2025-02-24,1,4,3
org_00048,2025-03-03,1,4,4
org_00048,2025-03-10,1,3,1
org_00048,2025-03-17,1,4,3
org_00048,2025-03-24,1,4,2
org_00048,2025-03-31,2,3,2
org_00048,2025-04-07,1,3,2
org_00048,2025-04-14,1,1,2
org_00048,2025-04-21,1,1,1
org_00048,2025-04-28,1,3,6
org_00048,2025-05-05,0,0,0
org_00048,2025-05-12,1,2,2
org_00048,2025-05-19,1,1,1
org_00048,2025-05-26,0,0,0
org_00048,2025-06-02,1,2,2
org_00048,2025-06-09,1,1,1
org_00048,2025-06-16,1,1,2
org_00048,2025-06-23,1,1,2
org_00048,2025-06-30,0,0,0
org_00048,2025-07-07,0,0,0
org_00048,2025-07-14,0,0,0
org_00048,2025-07-21,0,0,0
org_00048,2025-07-28,0,0,0
org_00048,2025-08-04,0,0,0
org_00048,2025-08-11,0,0,0
org_00049,2025-02-17,2,2,2
org_00049,2025-02-24,1,7,5
org_00049,2025-03-03,1,4,4
org_00049,2025-03-10,1,6,3
org_00049,2025-03-17,2,1,1
org_00049,2025-03-24,1,5,3
org_00049,2025-03-31,3,4,4
org_00049,2025-04-07,2,3,1
org_00049,2025-04-14,0,0,0
org_00049,2025-04-21,1,1,1
org_00049,2025-04-28,1,2,3
org_00049,2025-05-05,1,2,2
org_00049,2025-05-12,1,1,1
org_00049,2025-05-19,1,1,2
org_00049,2025-05-26,1,1,2
org_00049,2025-06-02,1,2,3
org_00049,2025-06-09,0,0,0
org_00049,2025-06-16,1,1,1
org_00049,2025-06-23,1,2,1
org_00049,2025-06-30,1,1,2
org_00049,2025-07-07,0,0,0
org_00049,2025-07-14,0,0,0
org_00049,2025-07-21,1,1,2
org_00049,2025-07-28,0,0,0
org_00049,2025-08-04,0,0,0
org_00049,2025-08-11,0,0,0
org_00049,2025-08-18,0,0,0
org_00050,2025-03-03,4,15,2
org_00050,2025-03-10,2,12,4
org_00050,2025-03-17,5,14,3
org_00050,2025-03-24,1,13,2
org_00050,2025-03-31,2,8,1
org_00050,2025-04-07,1,4,4
org_00050,2025-04-14,2,6,1
org_00050,2025-04-21,1,6,3
org_00051,2025-01-13,2,18,6
org_00051,2025-01-20,2,25,3
org_00051,2025-01-27,2,22,3
org_00051,2025-02-03,2,28,3
org_00051,2025-02-10,2,23,5
org_00051,2025-02-17,2,18,4
org_00051,2025-02-24,2,25,3
org_00051,2025-03-03,2,24,2
org_00051,2025-03-10,2,23,2
org_00051,2025-03-17,1,16,2
org_00051,2025-03-24,2,19,4
org_00051,2025-03-31,2,15,2
org_00051,2025-04-07,1,17,5
org_00051,2025-04-14,2,15,2
org_00051,2025-04-21,2,27,2
org_00051,2025-04-28,1,21,5
org_00051,2025-05-05,2,17,1
org_00051,2025-05-12,2,25,5
org_00051,2025-05-19,1,21,1
org_00051,2025-05-26,2,16,3
org_00051,2025-06-02,1,22,5
org_00051,2025-06-09,1,28,6
org_00051,2025-06-16,1,22,6
org_00051,2025-06-23,1,24,6
org_00051,2025-06-30,1,23,4
org_00051,2025-07-07,2,25,2
org_00051,2025-07-14,2,24,3
org_00051,2025-07-21,2,25,2
org_00051,2025-07-28,2,17,2
org_00051,2025-08-04,2,18,3
org_00051,2025-08-11,1,22,2
org_00051,2025-08-18,2,25,4
org_00051,2025-08-25,1,22,3
org_00051,2025-09-01,1,21,6
org_00051,2025-09-08,1,22,3
org_00051,2025-09-15,1,16,4
org_00051,2025-09-22,2,22,1
org_00051,2025-09-29,2,25,5
org_00051,2025-10-06,2,18,6
org_00051,2025-10-13,2,26,2
org_00051,2025-10-20,1,26,4
org_00051,2025-10-27,2,23,1
org_00051,2025-11-03,2,31,3
org_00051,2025-11-10,2,21,6
org_00051,2025-11-17,2,26,2
org_00051,2025-11-24,1,36,4
org_00051,2025-12-01,2,29,1
org_00051,2025-12-08,1,24,2
org_00051,2025-12-15,1,18,2
org_00051,2025-12-22,1,18,2
org_00051,2025-12-29,1,22,2
org_00051,2026-01-05,2,23,3
org_00051,2026-01-12,2,26,3
org_00051,2026-01-19,2,26,5
org_00051,2026-01-26,1,22,3
org_00051,2026-02-02,2,18,6
org_00051,2026-02-09,2,26,6
org_00051,2026-02-16,2,19,3
org_00051,2026-02-23,1,23,4
org_00051,2026-03-02,1,25,3
org_00051,2026-03-09,2,27,2
org_00051,2026-03-16,2,29,3
org_00051,2026-03-23,2,22,3
org_00051,2026-03-30,1,21,1
org_00051,2026-04-06,1,20,3
org_00051,2026-04-13,1,24,5
org_00051,2026-04-20,1,29,3
org_00051,2026-04-27,1,23,4
org_00052,2025-04-14,4,20,3
org_00052,2025-04-21,4,20,4
org_00052,2025-04-28,3,9,4
org_00052,2025-05-05,3,19,5
org_00052,2025-05-12,2,18,1
org_00052,2025-05-19,3,14,4
org_00052,2025-05-26,2,11,1
org_00052,2025-06-02,3,15,5
org_00052,2025-06-09,2,10,4
org_00052,2025-06-16,1,10,2
org_00052,2025-06-23,1,3,1
org_00052,2025-06-30,2,4,1
org_00052,2025-07-07,1,5,4
org_00052,2025-07-14,1,5,1
org_00052,2025-07-21,1,1,1
org_00052,2025-07-28,1,1,1
org_00052,2025-08-04,1,6,2
org_00052,2025-08-11,1,4,2
org_00052,2025-08-18,1,4,5
org_00052,2025-08-25,0,0,0
org_00052,2025-09-01,1,3,3
org_00052,2025-09-08,1,4,1
org_00052,2025-09-15,1,2,2
org_00052,2025-09-22,0,0,0
org_00052,2025-09-29,0,0,0
org_00052,2025-10-06,0,0,0
org_00052,2025-10-13,1,1,2
org_00053,2025-11-17,3,7,2
org_00053,2025-11-24,2,5,2
org_00053,2025-12-01,1,13,4
org_00053,2025-12-08,2,3,1
org_00053,2025-12-15,1,5,3
org_00053,2025-12-22,2,1,2
org_00053,2025-12-29,2,1,2
org_00053,2026-01-05,1,5,2
org_00053,2026-01-12,1,3,1
org_00053,2026-01-19,1,5,3
org_00053,2026-01-26,2,3,1
org_00053,2026-02-02,0,0,0
org_00053,2026-02-09,1,3,2
org_00053,2026-02-16,0,0,0
org_00053,2026-02-23,0,0,0
org_00053,2026-03-02,0,0,0
org_00053,2026-03-09,0,0,0
org_00053,2026-03-16,0,0,0
org_00053,2026-03-23,1,1,2
org_00053,2026-03-30,0,0,0
org_00053,2026-04-06,1,1,1
org_00053,2026-04-13,1,2,1
org_00053,2026-04-20,0,0,0
org_00053,2026-04-27,1,1,2
org_00054,2025-03-10,2,7,4
org_00054,2025-03-17,3,6,1
org_00054,2025-03-24,2,15,1
org_00054,2025-03-31,2,9,3
org_00054,2025-04-07,2,15,1
org_00054,2025-04-14,3,12,1
org_00054,2025-04-21,2,14,3
org_00054,2025-04-28,1,9,5
org_00054,2025-05-05,2,11,4
org_00054,2025-05-12,2,10,2
org_00054,2025-05-19,2,10,1
org_00054,2025-05-26,2,8,2
org_00054,2025-06-02,2,12,2
org_00054,2025-06-09,2,13,3
org_00054,2025-06-16,3,9,2
org_00054,2025-06-23,3,11,2
org_00054,2025-06-30,3,10,1
org_00054,2025-07-07,1,5,1
org_00054,2025-07-14,2,4,2
org_00054,2025-07-21,1,10,4
org_00054,2025-07-28,2,6,4
org_00054,2025-08-04,2,6,1
org_00054,2025-08-11,1,7,1
org_00054,2025-08-18,1,10,4
org_00054,2025-08-25,3,10,1
org_00054,2025-09-01,1,8,3
org_00054,2025-09-08,3,13,2
org_00054,2025-09-15,2,5,2
org_00054,2025-09-22,2,9,3
org_00054,2025-09-29,1,12,2
org_00054,2025-10-06,2,13,4
org_00054,2025-10-13,2,9,1
org_00054,2025-10-20,2,12,2
org_00054,2025-10-27,2,12,4
org_00054,2025-11-03,2,13,2
org_00054,2025-11-10,3,13,2
org_00054,2025-11-17,2,9,2
org_00054,2025-11-24,2,12,2
org_00054,2025-12-01,2,5,4
org_00054,2025-12-08,2,6,3
org_00054,2025-12-15,1,15,4
org_00054,2025-12-22,1,8,2
org_00054,2025-12-29,2,6,3
