subscription_id,org_id,plan_type,mrr_amount,start_date,end_date,status,churn_reason
sub_001504,org_01461,Trial,0.0,2025-04-05,2025-04-19,trial_ended,
sub_001505,org_01462,Trial,0.0,2025-08-15,2025-08-29,trial_ended,
sub_001506,org_01464,Trial,0.0,2025-06-11,2025-06-25,trial_ended,
sub_001507,org_01465,Trial,0.0,2025-07-13,2025-07-27,trial_ended,
sub_001508,org_01466,Trial,0.0,2025-08-09,2025-08-23,trial_ended,
sub_001509,org_01467,Trial,0.0,2025-05-21,2025-06-04,trial_ended,
sub_001510,org_01467,Business,399.0,2025-06-04,2025-07-04,churned,Low adoption
sub_001511,org_01468,Trial,0.0,2025-10-14,2025-10-28,trial_ended,
sub_001512,org_01468,Business,399.0,2025-10-31,,active,
sub_001513,org_01470,Trial,0.0,2025-12-02,2025-12-16,trial_ended,
sub_001514,org_01471,Trial,0.0,2025-06-29,2025-07-13,trial_ended,
sub_001515,org_01471,Business,399.0,2025-07-16,2025-08-24,churned,Low adoption
sub_001516,org_01472,Trial,0.0,2025-12-25,2026-01-08,trial_ended,
sub_001517,org_01472,Starter,49.0,2026-01-10,,active,
sub_001518,org_01473,Trial,0.0,2025-12-10,2025-12-24,trial_ended,
sub_001519,org_01473,Growth,149.0,2025-12-27,2026-02-08,churned,
sub_001520,org_01475,Trial,0.0,2025-11-30,2025-12-14,trial_ended,
sub_001521,org_01478,Trial,0.0,2025-09-25,2025-10-09,trial_ended,
sub_001522,org_01478,Business,399.0,2025-10-12,,active,
sub_001523,org_01481,Trial,0.0,2025-03-12,2025-03-26,trial_ended,
sub_001524,org_01481,Growth,149.0,2025-03-27,,active,
sub_001525,org_01482,Trial,0.0,2025-02-17,2025-03-03,trial_ended,
sub_001526,org_01482,Starter,49.0,2025-03-03,,active,
sub_001527,org_01483,Trial,0.0,2025-10-08,2025-10-22,trial_ended,
sub_001528,org_01484,Trial,0.0,2025-12-28,2026-01-11,trial_ended,
sub_001529,org_01484,Enterprise,999.0,2026-01-11,,active,
sub_001530,org_01486,Trial,0.0,2025-05-12,2025-05-26,trial_ended,
sub_001531,org_01486,Growth,149.0,2025-05-26,,active,
sub_001532,org_01488,Trial,0.0,2025-07-07,2025-07-21,trial_ended,
sub_001533,org_01489,Trial,0.0,2025-09-06,2025-09-20,trial_ended,
sub_001534,org_01490,Trial,0.0,2025-11-30,2025-12-14,trial_ended,
sub_001535,org_01490,Business,399.0,2025-12-16,,active,
sub_001536,org_01492,Trial,0.0,2025-11-13,2025-11-27,trial_ended,
sub_001537,org_01492,Growth,149.0,2025-11-29,,active,
sub_001538,org_01493,Trial,0.0,2025-08-05,2025-08-19,trial_ended,
sub_001539,org_01493,Growth,149.0,2025-08-22,,active,
sub_001540,org_01494,Trial,0.0,2025-08-02,2025-08-16,trial_ended,
sub_001541,org_01494,Growth,149.0,2025-08-18,,active,
sub_001542,org_01495,Trial,0.0,2025-06-27,2025-07-11,trial_ended,
sub_001543,org_01496,Trial,0.0,2025-12-08,2025-12-22,trial_ended,
sub_001544,org_01497,Trial,0.0,2025-11-13,2025-11-27,trial_ended,
sub_001545,org_01497,Growth,149.0,2025-11-29,2026-03-12,churned,Low adoption
sub_001546,org_01498,Trial,0.0,2025-07-16,2025-07-30,trial_ended,
sub_001547,org_01498,Starter,49.0,2025-07-30,,active,
sub_001548,org_01499,Trial,0.0,2025-11-14,2025-11-28,trial_ended,
sub_001549,org_01502,Trial,0.0,2025-01-31,2025-02-14,trial_ended,
sub_001550,org_01503,Trial,0.0,2025-10-16,2025-10-30,trial_ended,
sub_001551,org_01503,Enterprise,999.0,2025-11-02,,active,
sub_001552,org_01504,Trial,0.0,2025-08-08,2025-08-22,trial_ended,
sub_001553,org_01507,Trial,0.0,2025-12-24,2026-01-07,trial_ended,
sub_001554,org_01507,Starter,49.0,2026-01-07,,active,
sub_001555,org_01509,Trial,0.0,2025-06-02,2025-06-16,trial_ended,
sub_001556,org_01511,Trial,0.0,2025-12-23,2026-01-06,trial_ended,
sub_001557,org_01512,Trial,0.0,2025-04-18,2025-05-02,trial_ended,
sub_001558,org_01514,Trial,0.0,2025-12-09,2025-12-23,trial_ended,
sub_001559,org_01515,Trial,0.0,2025-09-23,2025-10-07,trial_ended,
sub_001560,org_01515,Starter,49.0,2025-10-07,,active,
sub_001561,org_01516,Trial,0.0,2025-08-19,2025-09-02,trial_ended,
sub_001562,org_01516,Starter,49.0,2025-09-04,,active,
sub_001563,org_01517,Trial,0.0,2025-01-21,2025-02-04,trial_ended,
sub_001564,org_01517,Starter,49.0,2025-02-07,,active,
sub_001565,org_01518,Trial,0.0,2025-04-20,2025-05-04,trial_ended,
sub_001566,org_01519,Trial,0.0,2025-08-15,2025-08-29,trial_ended,
sub_001567,org_01519,Starter,49.0,2025-08-31,,active,
sub_001568,org_01520,Trial,0.0,2025-03-16,2025-03-30,trial_ended,
sub_001569,org_01520,Growth,149.0,2025-03-31,,active,
sub_001570,org_01521,Trial,0.0,2025-04-08,2025-04-22,trial_ended,
sub_001571,org_01523,Trial,0.0,2025-11-12,2025-11-26,trial_ended,
sub_001572,org_01523,Starter,49.0,2025-11-26,,active,
sub_001573,org_01524,Trial,0.0,2025-04-20,2025-05-04,trial_ended,
sub_001574,org_01525,Trial,0.0,2025-06-08,2025-06-22,trial_ended,
sub_001575,org_01525,Growth,149.0,2025-06-23,,active,
sub_001576,org_01526,Trial,0.0,2025-01-19,2025-02-02,trial_ended,
sub_001577,org_01528,Trial,0.0,2025-04-02,2025-04-16,trial_ended,
sub_001578,org_01530,Trial,0.0,2025-10-21,2025-11-04,trial_ended,
sub_001579,org_01530,Growth,149.0,2025-11-05,2026-02-11,churned,
sub_001580,org_01531,Trial,0.0,2025-10-16,2025-10-30,trial_ended,
sub_001581,org_01531,Starter,49.0,2025-11-02,2026-02-03,churned,Missing feature
sub_001582,org_01532,Trial,0.0,2025-05-26,2025-06-09,trial_ended,
sub_001583,org_01532,Starter,49.0,2025-06-10,,active,
sub_001584,org_01535,Trial,0.0,2025-12-06,2025-12-20,trial_ended,
sub_001585,org_01536,Trial,0.0,2025-01-08,2025-01-22,trial_ended,
sub_001586,org_01536,Starter,49.0,2025-01-23,2025-05-19,churned,Missing feature
sub_001587,org_01539,Trial,0.0,2025-07-17,2025-07-31,trial_ended,
sub_001588,org_01540,Trial,0.0,2025-03-22,2025-04-05,trial_ended,
sub_001589,org_01540,Growth,149.0,2025-04-07,,active,
sub_001590,org_01541,Trial,0.0,2025-03-10,2025-03-24,trial_ended,
sub_001591,org_01541,Business,399.0,2025-03-24,,active,
sub_001592,org_01542,Trial,0.0,2025-09-23,2025-10-07,trial_ended,
sub_001593,org_01543,Trial,0.0,2025-04-14,2025-04-28,trial_ended,
sub_001594,org_01543,Enterprise,999.0,2025-04-29,,active,
sub_001595,org_01545,Trial,0.0,2025-06-06,2025-06-20,trial_ended,
sub_001596,org_01546,Trial,0.0,2025-10-15,2025-10-29,trial_ended,
sub_001597,org_01547,Trial,0.0,2025-04-16,2025-04-30,trial_ended,
sub_001598,org_01547,Growth,149.0,2025-05-03,2025-06-20,churned,Low adoption
sub_001599,org_01548,Trial,0.0,2025-05-21,2025-06-04,trial_ended,
sub_001600,org_01548,Starter,49.0,2025-06-05,,active,
sub_001601,org_01549,Trial,0.0,2025-06-01,2025-06-15,trial_ended,
sub_001602,org_01549,Growth,149.0,2025-06-15,,active,
sub_001603,org_01550,Trial,0.0,2025-07-19,2025-08-02,trial_ended,
sub_001604,org_01551,Trial,0.0,2025-04-13,2025-04-27,trial_ended,
sub_001605,org_01552,Trial,0.0,2025-03-30,2025-04-13,trial_ended,
sub_001606,org_01552,Business,399.0,2025-04-16,,active,
sub_001607,org_01553,Trial,0.0,2025-07-05,2025-07-19,trial_ended,
sub_001608,org_01554,Trial,0.0,2026-01-03,2026-01-17,trial_ended,
sub_001609,org_01554,Growth,149.0,2026-01-20,,active,
sub_001610,org_01555,Trial,0.0,2025-10-01,2025-10-15,trial_ended,
sub_001611,org_01558,Trial,0.0,2025-03-16,2025-03-30,trial_ended,
sub_001612,org_01559,Trial,0.0,2025-07-08,2025-07-22,trial_ended,
sub_001613,org_01560,Trial,0.0,2025-08-26,2025-09-09,trial_ended,
sub_001614,org_01561,Trial,0.0,2025-05-21,2025-06-04,trial_ended,
sub_001615,org_01565,Trial,0.0,2025-06-09,2025-06-23,trial_ended,
sub_001616,org_01566,Trial,0.0,2025-05-22,2025-06-05,trial_ended,
sub_001617,org_01567,Trial,0.0,2025-10-21,2025-11-04,trial_ended,
sub_001618,org_01568,Trial,0.0,2025-06-11,2025-06-25,trial_ended,
sub_001619,org_01568,Starter,49.0,2025-06-28,,active,
sub_001620,org_01569,Trial,0.0,2025-10-13,2025-10-27,trial_ended,
sub_001621,org_01569,Business,399.0,2025-10-30,,active,
sub_001622,org_01571,Trial,0.0,2026-01-03,2026-01-17,trial_ended,
sub_001623,org_01571,Growth,149.0,2026-01-19,,active,
sub_001624,org_01573,Trial,0.0,2025-12-10,2025-12-24,trial_ended,
sub_001625,org_01573,Business,399.0,2025-12-26,,active,
sub_001626,org_01574,Trial,0.0,2025-02-06,2025-02-20,trial_ended,
sub_001627,org_01574,Enterprise,999.0,2025-02-21,2025-04-23,churned,Budget
sub_001628,org_01575,Trial,0.0,2025-04-29,2025-05-13,trial_ended,
sub_001629,org_01576,Trial,0.0,2025-02-16,2025-03-02,trial_ended,
sub_001630,org_01576,Starter,49.0,2025-03-04,2025-04-28,churned,Low adoption
sub_001631,org_01577,Trial,0.0,2025-08-30,2025-09-13,trial_ended,
sub_001632,org_01578,Trial,0.0,2025-11-03,2025-11-17,trial_ended,
sub_001633,org_01578,Starter,49.0,2025-11-18,,active,
sub_001634,org_01580,Trial,0.0,2025-08-24,2025-09-07,trial_ended,
sub_001635,org_01583,Trial,0.0,2025-09-11,2025-09-25,trial_ended,
sub_001636,org_01583,Starter,49.0,2025-09-26,,active,
sub_001637,org_01585,Trial,0.0,2025-11-08,2025-11-22,trial_ended,
sub_001638,org_01585,Growth,149.0,2025-11-24,,active,
sub_001639,org_01587,Trial,0.0,2025-03-06,2025-03-20,trial_ended,
sub_001640,org_01587,Starter,49.0,2025-03-22,,active,
sub_001641,org_01588,Trial,0.0,2025-12-01,2025-12-15,trial_ended,
sub_001642,org_01588,Growth,149.0,2025-12-15,2026-01-20,churned,
sub_001643,org_01589,Trial,0.0,2025-03-21,2025-04-04,trial_ended,
sub_001644,org_01590,Trial,0.0,2025-08-18,2025-09-01,trial_ended,
sub_001645,org_01590,Starter,49.0,2025-09-01,,active,
sub_001646,org_01592,Trial,0.0,2025-03-04,2025-03-18,trial_ended,
sub_001647,org_01593,Trial,0.0,2025-06-12,2025-06-26,trial_ended,
sub_001648,org_01593,Business,399.0,2025-06-29,,active,
sub_001649,org_01594,Trial,0.0,2025-08-13,2025-08-27,trial_ended,
sub_001650,org_01594,Starter,49.0,2025-08-28,2025-10-16,churned,Missing feature
sub_001651,org_01596,Trial,0.0,2025-02-18,2025-03-04,trial_ended,
sub_001652,org_01596,Business,399.0,2025-03-05,,active,
sub_001653,org_01597,Trial,0.0,2025-10-06,2025-10-20,trial_ended,
sub_001654,org_01597,Starter,49.0,2025-10-20,,active,
sub_001655,org_01599,Trial,0.0,2025-02-13,2025-02-27,trial_ended,
sub_001656,org_01599,Starter,49.0,2025-02-28,,active,
sub_001657,org_01601,Trial,0.0,2025-05-07,2025-05-21,trial_ended,
sub_001658,org_01604,Trial,0.0,2025-12-11,2025-12-25,trial_ended,
sub_001659,org_01604,Starter,49.0,2025-12-27,,active,
sub_001660,org_01609,Trial,0.0,2025-09-27,2025-10-11,trial_ended,
sub_001661,org_01609,Growth,149.0,2025-10-12,,active,
sub_001662,org_01610,Trial,0.0,2025-11-10,2025-11-24,trial_ended,
sub_001663,org_01610,Growth,149.0,2025-11-25,,active,
sub_001664,org_01612,Trial,0.0,2025-05-07,2025-05-21,trial_ended,
sub_001665,org_01613,Trial,0.0,2025-12-30,2026-01-13,trial_ended,
sub_001666,org_01615,Trial,0.0,2025-05-30,2025-06-13,trial_ended,
sub_001667,org_01617,Trial,0.0,2025-04-10,2025-04-24,trial_ended,
sub_001668,org_01617,Business,399.0,2025-04-24,,active,
sub_001669,org_01618,Trial,0.0,2025-11-27,2025-12-11,trial_ended,
sub_001670,org_01618,Growth,149.0,2025-12-13,,active,
sub_001671,org_01620,Trial,0.0,2025-09-02,2025-09-16,trial_ended,
sub_001672,org_01621,Trial,0.0,2025-01-17,2025-01-31,trial_ended,
sub_001673,org_01621,Growth,149.0,2025-02-03,2025-05-27,churned,Budget
sub_001674,org_01624,Trial,0.0,2025-03-05,2025-03-19,trial_ended,
sub_001675,org_01627,Trial,0.0,2025-07-11,2025-07-25,trial_ended,
sub_001676,org_01628,Trial,0.0,2025-06-28,2025-07-12,trial_ended,
sub_001677,org_01629,Trial,0.0,2025-06-23,2025-07-07,trial_ended,
sub_001678,org_01629,Business,399.0,2025-07-08,,active,
sub_001679,org_01632,Trial,0.0,2025-06-12,2025-06-26,trial_ended,
sub_001680,org_01633,Trial,0.0,2025-04-12,2025-04-26,trial_ended,
sub_001681,org_01633,Business,399.0,2025-04-26,,active,
sub_001682,org_01634,Trial,0.0,2025-10-21,2025-11-04,trial_ended,
sub_001683,org_01634,Business,399.0,2025-11-07,,active,
sub_001684,org_01635,Trial,0.0,2025-04-08,2025-04-22,trial_ended,
sub_001685,org_01636,Trial,0.0,2025-01-09,2025-01-23,trial_ended,
sub_001686,org_01637,Trial,0.0,2025-06-03,2025-06-17,trial_ended,
sub_001687,org_01637,Starter,49.0,2025-06-20,,active,
sub_001688,org_01638,Trial,0.0,2025-09-09,2025-09-23,trial_ended,
sub_001689,org_01638,Business,399.0,2025-09-24,2025-11-10,churned,Budget
sub_001690,org_01639,Trial,0.0,2025-06-24,2025-07-08,trial_ended,
sub_001691,org_01639,Business,399.0,2025-07-09,,active,
sub_001692,org_01640,Trial,0.0,2025-03-05,2025-03-19,trial_ended,
sub_001693,org_01640,Starter,49.0,2025-03-20,,active,
sub_001694,org_01641,Trial,0.0,2025-10-18,2025-11-01,trial_ended,
sub_001695,org_01642,Trial,0.0,2025-11-15,2025-11-29,trial_ended,
sub_001696,org_01643,Trial,0.0,2025-02-08,2025-02-22,trial_ended,
sub_001697,org_01643,Growth,149.0,2025-02-22,,active,
sub_001698,org_01645,Trial,0.0,2025-07-17,2025-07-31,trial_ended,
sub_001699,org_01645,Growth,149.0,2025-08-02,2025-09-01,churned,
sub_001700,org_01646,Trial,0.0,2025-10-29,2025-11-12,trial_ended,
sub_001701,org_01646,Starter,49.0,2025-11-14,2026-03-01,churned,Low adoption
sub_001702,org_01647,Trial,0.0,2025-09-19,2025-10-03,trial_ended,
sub_001703,org_01647,Starter,49.0,2025-10-05,,active,
sub_001704,org_01648,Trial,0.0,2025-12-01,2025-12-15,trial_ended,
sub_001705,org_01649,Trial,0.0,2025-02-14,2025-02-28,trial_ended,
sub_001706,org_01649,Growth,149.0,2025-03-01,2025-06-29,churned,Low adoption
sub_001707,org_01650,Trial,0.0,2025-10-06,2025-10-20,trial_ended,
sub_001708,org_01651,Trial,0.0,2025-11-22,2025-12-06,trial_ended,
sub_001709,org_01652,Trial,0.0,2025-01-23,2025-02-06,trial_ended,
sub_001710,org_01652,Starter,49.0,2025-02-06,,active,
sub_001711,org_01653,Trial,0.0,2025-06-02,2025-06-16,trial_ended,
sub_001712,org_01653,Starter,49.0,2025-06-19,,active,
sub_001713,org_01654,Trial,0.0,2025-07-07,2025-07-21,trial_ended,
sub_001714,org_01654,Growth,149.0,2025-07-24,,active,
sub_001715,org_01656,Trial,0.0,2025-10-19,2025-11-02,trial_ended,
sub_001716,org_01656,Business,399.0,2025-11-02,,active,
sub_001717,org_01657,Trial,0.0,2025-02-10,2025-02-24,trial_ended,
sub_001718,org_01657,Enterprise,999.0,2025-02-25,,active,
sub_001719,org_01660,Trial,0.0,2025-02-09,2025-02-23,trial_ended,
sub_001720,org_01660,Growth,149.0,2025-02-26,,active,
sub_001721,org_01661,Trial,0.0,2025-02-16,2025-03-02,trial_ended,
sub_001722,org_01663,Trial,0.0,2025-03-12,2025-03-26,trial_ended,
sub_001723,org_01664,Trial,0.0,2025-10-30,2025-11-13,trial_ended,
sub_001724,org_01664,Starter,49.0,2025-11-14,,active,
sub_001725,org_01667,Trial,0.0,2025-04-07,2025-04-21,trial_ended,
sub_001726,org_01669,Trial,0.0,2025-07-03,2025-07-17,trial_ended,
sub_001727,org_01671,Trial,0.0,2025-11-02,2025-11-16,trial_ended,
sub_001728,org_01672,Trial,0.0,2025-12-23,2026-01-06,trial_ended,
sub_001729,org_01673,Trial,0.0,2025-07-31,2025-08-14,trial_ended,
sub_001730,org_01675,Trial,0.0,2025-09-29,2025-10-13,trial_ended,
sub_001731,org_01675,Business,399.0,2025-10-15,,active,
sub_001732,org_01677,Trial,0.0,2025-09-03,2025-09-17,trial_ended,
sub_001733,org_01677,Growth,149.0,2025-09-17,,active,
sub_001734,org_01679,Trial,0.0,2025-08-29,2025-09-12,trial_ended,
sub_001735,org_01679,Starter,49.0,2025-09-14,,active,
sub_001736,org_01680,Trial,0.0,2025-12-05,2025-12-19,trial_ended,
sub_001737,org_01680,Business,399.0,2025-12-21,,active,
sub_001738,org_01681,Trial,0.0,2025-05-13,2025-05-27,trial_ended,
sub_001739,org_01681,Business,399.0,2025-05-30,,active,
sub_001740,org_01682,Trial,0.0,2025-09-25,2025-10-09,trial_ended,
sub_001741,org_01682,Business,399.0,2025-10-09,,active,
sub_001742,org_01684,Trial,0.0,2025-01-09,2025-01-23,trial_ended,
sub_001743,org_01684,Growth,149.0,2025-01-26,,active,
sub_001744,org_01685,Trial,0.0,2025-08-14,2025-08-28,trial_ended,
sub_001745,org_01686,Trial,0.0,2025-08-21,2025-09-04,trial_ended,
sub_001746,org_01686,Starter,49.0,2025-09-07,2025-12-28,churned,Low adoption
sub_001747,org_01687,Trial,0.0,2025-04-26,2025-05-10,trial_ended,
sub_001748,org_01690,Trial,0.0,2025-05-18,2025-06-01,trial_ended,
sub_001749,org_01690,Business,399.0,2025-06-03,,active,
sub_001750,org_01691,Trial,0.0,2025-12-18,2026-01-01,trial_ended,
sub_001751,org_01694,Trial,0.0,2025-11-28,2025-12-12,trial_ended,
sub_001752,org_01694,Starter,49.0,2025-12-12,,active,
sub_001753,org_01695,Trial,0.0,2025-02-03,2025-02-17,trial_ended,
sub_001754,org_01697,Trial,0.0,2025-11-11,2025-11-25,trial_ended,
sub_001755,org_01697,Growth,149.0,2025-11-26,2026-01-14,churned,Budget
sub_001756,org_01699,Trial,0.0,2025-12-29,2026-01-12,trial_ended,
sub_001757,org_01699,Growth,149.0,2026-01-15,2026-03-11,churned,Budget
sub_001758,org_01700,Trial,0.0,2025-11-24,2025-12-08,trial_ended,
sub_001759,org_01702,Trial,0.0,2025-05-28,2025-06-11,trial_ended,
sub_001760,org_01704,Trial,0.0,2025-10-11,2025-10-25,trial_ended,
sub_001761,org_01704,Business,399.0,2025-10-27,2026-02-05,churned,
sub_001762,org_01706,Trial,0.0,2025-04-02,2025-04-16,trial_ended,
sub_001763,org_01708,Trial,0.0,2025-03-26,2025-04-09,trial_ended,
sub_001764,org_01712,Trial,0.0,2026-01-01,2026-01-15,trial_ended,
sub_001765,org_01712,Starter,49.0,2026-01-18,,active,
sub_001766,org_01713,Trial,0.0,2025-02-25,2025-03-11,trial_ended,
sub_001767,org_01714,Trial,0.0,2025-07-09,2025-07-23,trial_ended,
sub_001768,org_01714,Business,399.0,2025-07-26,,active,
sub_001769,org_01715,Trial,0.0,2026-01-02,2026-01-16,trial_ended,
sub_001770,org_01716,Trial,0.0,2025-10-26,2025-11-09,trial_ended,
sub_001771,org_01717,Trial,0.0,2025-09-09,2025-09-23,trial_ended,
sub_001772,org_01723,Trial,0.0,2025-05-09,2025-05-23,trial_ended,
sub_001773,org_01723,Growth,149.0,2025-05-25,,active,
sub_001774,org_01724,Trial,0.0,2025-12-07,2025-12-21,trial_ended,
sub_001775,org_01724,Business,399.0,2025-12-22,2026-03-03,churned,Low adoption
sub_001776,org_01725,Trial,0.0,2025-10-07,2025-10-21,trial_ended,
sub_001777,org_01725,Growth,149.0,2025-10-24,,active,
sub_001778,org_01726,Trial,0.0,2025-06-08,2025-06-22,trial_ended,
sub_001779,org_01726,Starter,49.0,2025-06-24,,active,
sub_001780,org_01728,Trial,0.0,2025-12-17,2025-12-31,trial_ended,
sub_001781,org_01728,Starter,49.0,2026-01-03,,active,
sub_001782,org_01729,Trial,0.0,2025-02-15,2025-03-01,trial_ended,
sub_001783,org_01729,Starter,49.0,2025-03-01,,active,
sub_001784,org_01730,Trial,0.0,2025-07-18,2025-08-01,trial_ended,
sub_001785,org_01730,Enterprise,999.0,2025-08-02,2025-10-04,churned,Low adoption
sub_001786,org_01734,Trial,0.0,2025-02-25,2025-03-11,trial_ended,
sub_001787,org_01735,Trial,0.0,2025-09-18,2025-10-02,trial_ended,
sub_001788,org_01735,Starter,49.0,2025-10-05,,active,
sub_001789,org_01736,Trial,0.0,2025-04-05,2025-04-19,trial_ended,
sub_001790,org_01736,Starter,49.0,2025-04-22,,active,
sub_001791,org_01739,Trial,0.0,2025-10-20,2025-11-03,trial_ended,
sub_001792,org_01740,Trial,0.0,2025-12-05,2025-12-19,trial_ended,
sub_001793,org_01740,Starter,49.0,2025-12-20,,active,
sub_001794,org_01741,Trial,0.0,2025-11-28,2025-12-12,trial_ended,
sub_001795,org_01741,Starter,49.0,2025-12-13,,active,
sub_001796,org_01742,Trial,0.0,2025-04-22,2025-05-06,trial_ended,
sub_001797,org_01742,Starter,49.0,2025-05-06,,active,
sub_001798,org_01743,Trial,0.0,2025-03-08,2025-03-22,trial_ended,
sub_001799,org_01743,Starter,49.0,2025-03-22,,active,
sub_001800,org_01744,Trial,0.0,2025-05-04,2025-05-18,trial_ended,
sub_001801,org_01744,Business,399.0,2025-05-18,,active,
sub_001802,org_01746,Trial,0.0,2025-07-25,2025-08-08,trial_ended,
sub_001803,org_01746,Starter,49.0,2025-08-10,2025-10-29,churned,
sub_001804,org_01748,Trial,0.0,2025-08-26,2025-09-09,trial_ended,
sub_001805,org_01748,Starter,49.0,2025-09-12,,active,
sub_001806,org_01749,Trial,0.0,2025-08-12,2025-08-26,trial_ended,
sub_001807,org_01749,Growth,149.0,2025-08-29,,active,
sub_001808,org_01750,Trial,0.0,2025-11-08,2025-11-22,trial_ended,
sub_001809,org_01751,Trial,0.0,2025-04-26,2025-05-10,trial_ended,
sub_001810,org_01752,Trial,0.0,2025-11-19,2025-12-03,trial_ended,
sub_001811,org_01752,Growth,149.0,2025-12-04,,active,
sub_001812,org_01754,Trial,0.0,2025-12-17,2025-12-31,trial_ended,
sub_001813,org_01755,Trial,0.0,2025-09-30,2025-10-14,trial_ended,
sub_001814,org_01756,Trial,0.0,2025-06-27,2025-07-11,trial_ended,
sub_001815,org_01757,Trial,0.0,2025-09-02,2025-09-16,trial_ended,
sub_001816,org_01760,Trial,0.0,2025-10-14,2025-10-28,trial_ended,
sub_001817,org_01760,Growth,149.0,2025-10-28,2026-01-15,churned,Budget
sub_001818,org_01761,Trial,0.0,2025-12-31,2026-01-14,trial_ended,
sub_001819,org_01761,Enterprise,999.0,2026-01-16,,active,
sub_001820,org_01762,Trial,0.0,2025-12-09,2025-12-23,trial_ended,
sub_001821,org_01762,Growth,149.0,2025-12-26,,active,
sub_001822,org_01763,Trial,0.0,2025-11-07,2025-11-21,trial_ended,
sub_001823,org_01763,Starter,49.0,2025-11-21,,active,
sub_001824,org_01765,Trial,0.0,2025-06-01,2025-06-15,trial_ended,
sub_001825,org_01766,Trial,0.0,2025-05-24,2025-06-07,trial_ended,
sub_001826,org_01766,Starter,49.0,2025-06-08,,active,
sub_001827,org_01768,Trial,0.0,2025-10-09,2025-10-23,trial_ended,
sub_001828,org_01769,Trial,0.0,2025-03-27,2025-04-10,trial_ended,
sub_001829,org_01770,Trial,0.0,2025-05-01,2025-05-15,trial_ended,
sub_001830,org_01770,Enterprise,999.0,2025-05-16,,active,
sub_001831,org_01771,Trial,0.0,2025-04-25,2025-05-09,trial_ended,
sub_001832,org_01771,Enterprise,999.0,2025-05-11,,active,
sub_001833,org_01772,Trial,0.0,2025-08-31,2025-09-14,trial_ended,
sub_001834,org_01772,Starter,49.0,2025-09-16,2025-11-29,churned,Low adoption
sub_001835,org_01773,Trial,0.0,2025-12-28,2026-01-11,trial_ended,
sub_001836,org_01774,Trial,0.0,2025-04-20,2025-05-04,trial_ended,
sub_001837,org_01776,Trial,0.0,2025-10-30,2025-11-13,trial_ended,
sub_001838,org_01779,Trial,0.0,2025-02-06,2025-02-20,trial_ended,
sub_001839,org_01779,Business,399.0,2025-02-21,,active,
sub_001840,org_01780,Trial,0.0,2025-04-22,2025-05-06,trial_ended,
sub_001841,org_01782,Trial,0.0,2025-09-28,2025-10-12,trial_ended,
sub_001842,org_01782,Growth,149.0,2025-10-15,,active,
sub_001843,org_01783,Trial,0.0,2025-08-01,2025-08-15,trial_ended,
sub_001844,org_01783,Growth,149.0,2025-08-15,2025-09-15,churned,Low adoption
sub_001845,org_01784,Trial,0.0,2025-10-26,2025-11-09,trial_ended,
sub_001846,org_01784,Business,399.0,2025-11-12,,active,
sub_001847,org_01785,Trial,0.0,2025-06-12,2025-06-26,trial_ended,
sub_001848,org_01785,Growth,149.0,2025-06-29,,active,
sub_001849,org_01786,Trial,0.0,2025-04-16,2025-04-30,trial_ended,
sub_001850,org_01786,Growth,149.0,2025-05-03,,active,
sub_001851,org_01788,Trial,0.0,2025-06-23,2025-07-07,trial_ended,
sub_001852,org_01788,Enterprise,999.0,2025-07-07,,active,
sub_001853,org_01789,Trial,0.0,2025-12-21,2026-01-04,trial_ended,
sub_001854,org_01789,Business,399.0,2026-01-04,,active,
sub_001855,org_01791,Trial,0.0,2025-12-01,2025-12-15,trial_ended,
sub_001856,org_01792,Trial,0.0,2025-05-11,2025-05-25,trial_ended,
sub_001857,org_01793,Trial,0.0,2025-11-09,2025-11-23,trial_ended,
sub_001858,org_01794,Trial,0.0,2025-09-23,2025-10-07,trial_ended,
sub_001859,org_01796,Trial,0.0,2025-07-21,2025-08-04,trial_ended,
sub_001860,org_01796,Starter,49.0,2025-08-07,,active,
sub_001861,org_01797,Trial,0.0,2025-02-09,2025-02-23,trial_ended,
sub_001862,org_01797,Enterprise,999.0,2025-02-25,2025-05-28,churned,Missing feature
sub_001863,org_01798,Trial,0.0,2025-08-24,2025-09-07,trial_ended,
sub_001864,org_01798,Growth,149.0,2025-09-08,,active,
sub_001865,org_01801,Trial,0.0,2025-06-17,2025-07-01,trial_ended,
sub_001866,org_01801,Growth,149.0,2025-07-01,,active,
sub_001867,org_01802,Trial,0.0,2025-11-25,2025-12-09,trial_ended,
sub_001868,org_01803,Trial,0.0,2025-06-23,2025-07-07,trial_ended,
sub_001869,org_01804,Trial,0.0,2025-06-02,2025-06-16,trial_ended,
sub_001870,org_01804,Growth,149.0,2025-06-18,,active,
sub_001871,org_01807,Trial,0.0,2025-11-05,2025-11-19,trial_ended,
sub_001872,org_01808,Trial,0.0,2025-05-10,2025-05-24,trial_ended,
sub_001873,org_01809,Trial,0.0,2025-04-16,2025-04-30,trial_ended,
sub_001874,org_01810,Trial,0.0,2025-04-13,2025-04-27,trial_ended,
sub_001875,org_01810,Starter,49.0,2025-04-29,,active,
sub_001876,org_01811,Trial,0.0,2025-09-05,2025-09-19,trial_ended,
sub_001877,org_01812,Trial,0.0,2025-10-29,2025-11-12,trial_ended,
sub_001878,org_01812,Growth,149.0,2025-11-15,2026-02-26,churned,Budget
