routing_attempt_id,lead_id,partner_id,routed_at,routing_priority,bid_amount,delivery_status,response_status,response_timestamp,rejection_reason
RAE96B3ED0867B,LBC7ADDDEC263,P003,2025-01-22 07:59:43 UTC,1,68.53,delivered,capacity_exceeded,2025-01-22 08:02:00 UTC,quality
RA71E2BE26170E,LBC7ADDDEC263,P009,2025-01-22 07:59:54 UTC,2,49.85,delivered,capacity_exceeded,2025-01-22 08:03:52 UTC,state_not_covered
RA790CF61A848B,L62DB66F99BFA,P005,2025-02-09 10:50:54 UTC,1,102.03,delivered,capacity_exceeded,2025-02-09 10:53:22 UTC,capacity
RAB959C41015F7,L015230B812F6,P006,2025-06-04 08:42:28 UTC,1,129.79,delivered,accepted,2025-06-04 08:43:36 UTC,
RAAFD64EF8A016,L6EED7A69ADE3,P003,2025-03-22 09:02:26 UTC,1,70.89,delivered,capacity_exceeded,2025-03-22 09:07:02 UTC,price_too_low
RA42FD76ECDF58,L6EED7A69ADE3,P001,2025-03-22 09:02:44 UTC,2,71.35,delivered,accepted,2025-03-22 09:05:07 UTC,
RAD8A1AF3B1987,LB6D2320DB00E,P005,2025-04-13 12:34:51 UTC,1,101.11,delivered,accepted,2025-04-13 12:35:15 UTC,
RA36198FA054FE,L06E89712DF73,P001,2025-03-24 14:42:58 UTC,1,68.11,delivered,accepted,2025-03-24 14:46:48 UTC,
RA266FB575D7A4,L4D12338FCBF7,P002,2025-04-27 11:38:37 UTC,1,65.83,delivered,accepted,2025-04-27 11:40:36 UTC,
RAD20423C4403A,L3F75C5BF869B,P003,2025-03-02 20:42:54 UTC,1,59.75,delivered,accepted,2025-03-02 20:43:46 UTC,
RA2FB8D904A93C,LEDBECDE2AB77,P009,2025-02-18 13:05:20 UTC,1,51.9,delivered,accepted,2025-02-18 13:09:14 UTC,
RA3C9776331CCF,L45423C42189F,P010,2025-04-25 10:02:10 UTC,1,76.27,delivered,accepted,2025-04-25 10:04:41 UTC,
RA2F8417726EDD,L59EF4C97B1CE,P002,2025-04-30 20:05:38 UTC,1,69.93,delivered,no_response,2025-04-30 20:05:50 UTC,capacity
RA42BD94CD6F43,L939AD67A240E,P010,2025-05-03 12:23:21 UTC,1,74.35,delivered,accepted,2025-05-03 12:25:09 UTC,
RA1923323D56E8,L964A7684A3E4,P005,2025-03-25 14:34:33 UTC,1,110.9,delivered,capacity_exceeded,2025-03-25 14:37:56 UTC,price_too_low
RA1E6C3D9392D0,LE44436CB9BFA,P002,2025-04-11 16:57:15 UTC,1,75.04,delivered,accepted,2025-04-11 17:01:35 UTC,
RA251BAA8B7DF2,L720CFB9181A6,P007,2025-01-04 22:19:02 UTC,1,113.07,delivered,no_response,2025-01-04 22:20:29 UTC,price_too_low
RAA4E095FB41E5,L115754E40C7F,P009,2025-02-28 19:34:51 UTC,1,56.64,delivered,rejected,2025-02-28 19:37:05 UTC,state_not_covered
RAF144C1AB6539,L115754E40C7F,P003,2025-02-28 19:34:10 UTC,2,65.01,delivered,accepted,2025-02-28 19:35:17 UTC,
RA77EB9A14266A,L2A34D20C4E78,P010,2025-05-31 18:34:35 UTC,1,62.4,delivered,no_response,2025-05-31 18:35:50 UTC,price_too_low
RA213734A27ED8,L660E267A58EB,P003,2025-04-10 11:21:53 UTC,1,76.95,delivered,accepted,2025-04-10 11:25:14 UTC,
RAD9A1F57B4496,LDD12F9AAA0EE,P010,2025-03-03 12:54:39 UTC,1,67.89,delivered,accepted,2025-03-03 12:55:08 UTC,
RA59F859C531EF,L9EE9A1A01DEF,P002,2025-06-01 13:44:06 UTC,1,79.73,delivered,accepted,2025-06-01 13:45:29 UTC,
RADEADFAB3FBD5,L9CB695DA70EA,P009,2025-03-28 08:07:11 UTC,1,53.64,delivered,no_response,2025-03-28 08:07:39 UTC,capacity
RAC982DD67C177,L954A33C99B8B,P005,2025-05-28 09:21:58 UTC,1,92.21,delivered,capacity_exceeded,2025-05-28 09:24:38 UTC,quality
RA9B4443A4FD76,L2332607D9BF2,P010,2025-01-02 22:46:15 UTC,1,61.62,delivered,no_response,2025-01-02 22:49:45 UTC,quality
RA2AA010AC49AD,L2332607D9BF2,P008,2025-01-02 22:46:56 UTC,2,81.73,delivered,accepted,2025-01-02 22:48:32 UTC,
RA5D8B561C0481,LD9A28B8A939E,P005,2025-06-11 08:28:21 UTC,1,90.97,delivered,no_response,2025-06-11 08:29:08 UTC,price_too_low
RA483BD34F5D7D,L011E4FD5A78A,P010,2025-02-01 09:19:42 UTC,1,64.04,delivered,accepted,2025-02-01 09:19:55 UTC,
RAE88E1CE3C08A,L91FA591987B9,P010,2025-05-02 07:57:03 UTC,1,72.83,delivered,accepted,2025-05-02 08:01:10 UTC,
RAA38B95D22C6E,LAE2304C47169,P009,2025-02-19 15:24:02 UTC,1,57.93,delivered,no_response,2025-02-19 15:26:51 UTC,capacity
RA52E7AEA87E9D,L2133D642059C,P001,2025-01-23 17:38:10 UTC,1,56.88,delivered,accepted,2025-01-23 17:42:36 UTC,
RA22DDE9F6FE67,L69263F261C4B,P003,2025-06-15 20:09:56 UTC,1,69.46,delivered,accepted,2025-06-15 20:13:37 UTC,
RA1E8EE2266972,L8BFE3120BED7,P003,2025-02-16 18:49:36 UTC,1,62.72,delivered,accepted,2025-02-16 18:52:05 UTC,
RABC1334B9917B,L9FDDACA83090,P002,2025-02-13 10:03:01 UTC,1,85.56,delivered,accepted,2025-02-13 10:03:30 UTC,
RA10D4A8956F4D,LEBAEB6C82DA2,P002,2025-05-07 07:54:25 UTC,1,67.18,delivered,accepted,2025-05-07 07:59:05 UTC,
RAF2FDEFCBD19E,L5A8F9AEFC357,P010,2025-01-24 13:16:41 UTC,1,73.61,delivered,accepted,2025-01-24 13:16:51 UTC,
RA2F669505320B,L137250DB9679,P008,2025-02-09 18:49:09 UTC,1,73.88,delivered,accepted,2025-02-09 18:49:59 UTC,
RA4F8034C7D764,L939EF49FFDAD,P010,2025-01-10 10:08:42 UTC,1,62.91,delivered,accepted,2025-01-10 10:12:31 UTC,
RA5FB9A2389DD2,L906FC151088B,P002,2025-04-19 14:32:16 UTC,1,77.48,delivered,accepted,2025-04-19 14:33:34 UTC,
RAD5C6B6A79C67,L5AE8BC0DDF03,P009,2025-06-06 20:19:22 UTC,1,59.89,delivered,accepted,2025-06-06 20:23:04 UTC,
RAD99733ADBE72,L7D9B8BEC70EC,P010,2025-02-02 08:14:14 UTC,1,69.65,delivered,accepted,2025-02-02 08:15:43 UTC,
RAA389CDFB3CA5,LCACA70F0094B,P001,2025-04-21 15:26:26 UTC,1,68.3,delivered,no_response,2025-04-21 15:30:58 UTC,price_too_low
RAA913C2D4FC75,LCACA70F0094B,P003,2025-04-21 15:26:43 UTC,2,64.22,delivered,accepted,2025-04-21 15:27:27 UTC,
RA3F401F52F2EA,L1038395EE6C3,P010,2025-03-28 17:55:51 UTC,1,62.61,delivered,rejected,2025-03-28 17:56:43 UTC,state_not_covered
RAC18E29052803,L1038395EE6C3,P007,2025-03-28 17:55:57 UTC,2,142.39,delivered,rejected,2025-03-28 17:58:29 UTC,price_too_low
RAF335FE6D6629,LB6CA158E65B8,P003,2025-04-03 14:09:44 UTC,1,59.58,delivered,accepted,2025-04-03 14:10:18 UTC,
RA8EDF76922D33,LE397384C3AA5,P001,2025-05-22 21:36:05 UTC,1,59.06,delivered,rejected,2025-05-22 21:40:19 UTC,quality
RA794F5088ACB8,LEA20345B5882,P010,2025-04-04 18:54:37 UTC,1,75.34,delivered,accepted,2025-04-04 18:58:31 UTC,
RA50A339CDA87C,L19F7503566E8,P005,2025-05-10 16:39:34 UTC,1,117.3,delivered,accepted,2025-05-10 16:41:43 UTC,
RA5341FEADCE3A,LD796F18AECAA,P005,2025-05-19 14:42:51 UTC,1,97.85,delivered,accepted,2025-05-19 14:45:18 UTC,
RADBBA664D174C,L7F1CCE239BEC,P002,2025-03-30 17:24:48 UTC,1,73.06,delivered,accepted,2025-03-30 17:28:49 UTC,
RA461C18C2D754,L2D10594F3260,P010,2025-01-03 12:07:00 UTC,1,65.34,delivered,no_response,2025-01-03 12:09:48 UTC,state_not_covered
RA2BB228FBF020,LA5BCA1330F89,P002,2025-06-25 10:53:27 UTC,1,73.13,delivered,no_response,2025-06-25 10:55:17 UTC,quality
RA669D3CCFA4D0,LA5BCA1330F89,P003,2025-06-25 10:54:06 UTC,2,64.13,delivered,rejected,2025-06-25 10:56:47 UTC,quality
RAF5925341B8AC,LD7E2511CE7E1,P002,2025-05-11 11:21:56 UTC,1,83.85,delivered,accepted,2025-05-11 11:26:33 UTC,
RAB73F2CB28C4D,L54B99628DACF,P002,2025-05-27 17:29:44 UTC,1,76.46,delivered,accepted,2025-05-27 17:33:21 UTC,
RA9C1FB7DA20F4,LF721E0F6ECF6,P003,2025-02-10 16:31:17 UTC,1,67.8,delivered,accepted,2025-02-10 16:34:51 UTC,
RABB9DE57AB90C,LE06EA94A3520,P010,2025-06-23 11:30:12 UTC,1,79.05,delivered,accepted,2025-06-23 11:30:59 UTC,
RA5FFB82C5F5DF,L83272B544B72,P010,2025-02-25 08:28:00 UTC,1,77.83,delivered,accepted,2025-02-25 08:29:37 UTC,
RA45A061790855,L6CCD607662DC,P004,2025-01-02 17:02:54 UTC,1,81.92,delivered,accepted,2025-01-02 17:05:21 UTC,
RA5F38E81D43C1,L762C06E3CFDF,P003,2025-06-18 15:20:44 UTC,1,63.49,delivered,accepted,2025-06-18 15:24:27 UTC,
RAF03E7200A1CA,L3CAA5BA4A47C,P005,2025-05-16 15:11:17 UTC,1,92.51,delivered,accepted,2025-05-16 15:14:43 UTC,
RAE48A27E89E5B,LC19BD1B5F916,P009,2025-05-25 11:12:55 UTC,1,63.84,delivered,no_response,2025-05-25 11:15:49 UTC,quality
RA4530EE609A21,LD7C6107DB75F,P003,2025-02-02 21:06:39 UTC,1,68.21,delivered,capacity_exceeded,2025-02-02 21:08:01 UTC,price_too_low
RA206E1D2AF109,L5F9E1AA5B836,P002,2025-03-17 11:18:21 UTC,1,79.05,delivered,accepted,2025-03-17 11:20:03 UTC,
RA86736F3651A6,L81ABF5DE2FEA,P010,2025-05-19 18:00:34 UTC,1,79.3,delivered,rejected,2025-05-19 18:04:31 UTC,quality
RA21A07C28CFB5,LDF6F0C0773AE,P009,2025-04-16 18:59:36 UTC,1,50.22,delivered,rejected,2025-04-16 19:02:46 UTC,state_not_covered
RA9B882C8D0C5E,L44B68ACB66A1,P010,2025-02-19 13:35:54 UTC,1,77.15,delivered,accepted,2025-02-19 13:39:53 UTC,
RAF9C8293A0F46,LDFF6D837AB38,P007,2025-01-19 21:46:53 UTC,1,145.7,delivered,accepted,2025-01-19 21:48:39 UTC,
RAE565930FF3B4,LF4AF9FA455B9,P001,2025-06-30 11:25:52 UTC,1,67.88,delivered,accepted,2025-06-30 11:28:02 UTC,
RA4C69E0DF824C,LEE48342E184D,P009,2025-05-26 21:28:43 UTC,1,50.49,delivered,accepted,2025-05-26 21:30:03 UTC,
RAF75BA21A2F97,L27956C6AC04B,P003,2025-02-21 14:37:21 UTC,1,60.13,delivered,no_response,2025-02-21 14:38:25 UTC,state_not_covered
RAF686AA4B6106,LABC2EEAF9204,P006,2025-02-08 19:52:04 UTC,1,105.26,delivered,accepted,2025-02-08 19:52:31 UTC,
RA64B96745D589,L8E4A17649D5A,P010,2025-05-12 11:14:18 UTC,1,82.58,delivered,capacity_exceeded,2025-05-12 11:14:44 UTC,state_not_covered
RA0C3792189785,L7C09A62D5F61,P008,2025-02-05 12:23:16 UTC,1,76.41,delivered,accepted,2025-02-05 12:26:34 UTC,
RA98C267E0A5B4,L3D4E4473BE2F,P001,2025-03-25 07:43:38 UTC,1,67.09,delivered,accepted,2025-03-25 07:43:55 UTC,
RA695C441FAD64,LB7543D75F94A,P008,2025-05-14 22:51:18 UTC,1,86.26,delivered,accepted,2025-05-14 22:53:54 UTC,
RA810A449CB301,L660986018CCB,P008,2025-02-27 16:13:06 UTC,1,83.34,delivered,accepted,2025-02-27 16:14:08 UTC,
RAD77E4BD905CD,LC7B50B284D3D,P003,2025-06-21 10:23:37 UTC,1,72.09,delivered,accepted,2025-06-21 10:28:27 UTC,
RA033A2E268AF9,L24EAAE1B8917,P007,2025-06-27 10:46:52 UTC,1,113.59,delivered,accepted,2025-06-27 10:47:58 UTC,
RA973B9A9ABF75,L17E2BAC39083,P003,2025-01-09 21:04:19 UTC,1,64.06,delivered,accepted,2025-01-09 21:08:26 UTC,
RA63E50F3BD285,L8E9DBEB1CEA2,P008,2025-05-24 20:17:26 UTC,1,68.13,delivered,accepted,2025-05-24 20:20:43 UTC,
RAB2C4D3346C8E,LB56899711F31,P001,2025-06-14 23:07:53 UTC,1,55.78,delivered,rejected,2025-06-14 23:11:37 UTC,quality
RA5F8005589168,LB56899711F31,P002,2025-06-14 23:08:25 UTC,2,76.83,delivered,accepted,2025-06-14 23:11:25 UTC,
RAD38AE1F12CBA,L2A8F8461BBE5,P003,2025-04-19 09:47:24 UTC,1,64.61,delivered,accepted,2025-04-19 09:48:34 UTC,
RA8542D80CFD80,LECBF065CCF67,P005,2025-03-25 07:37:38 UTC,1,118.57,delivered,rejected,2025-03-25 07:41:20 UTC,quality
RA2CF44854A90D,LE69F56CACD7A,P010,2025-03-03 22:26:04 UTC,1,65.78,delivered,rejected,2025-03-03 22:29:56 UTC,price_too_low
RA00FDB4C5727A,LBFFB3032ED1A,P009,2025-05-29 13:05:48 UTC,1,62.37,delivered,accepted,2025-05-29 13:09:13 UTC,
RA72C97C69D300,LBA354A2EB9C5,P001,2025-04-01 11:23:02 UTC,1,63.23,delivered,no_response,2025-04-01 11:26:21 UTC,capacity
RA74665B3B5305,LBA354A2EB9C5,P003,2025-04-01 11:22:43 UTC,2,76.22,delivered,capacity_exceeded,2025-04-01 11:26:36 UTC,state_not_covered
RA08FBAB99D2FB,LBA354A2EB9C5,P010,2025-04-01 11:22:22 UTC,3,73.41,delivered,rejected,2025-04-01 11:25:47 UTC,price_too_low
RAC7BB1C73919D,L2639BBB30CE3,P010,2025-03-12 19:11:04 UTC,1,63.49,delivered,accepted,2025-03-12 19:11:26 UTC,
RA748F54CB0BBC,LC906029A0549,P010,2025-06-15 15:21:34 UTC,1,71.29,delivered,rejected,2025-06-15 15:22:11 UTC,state_not_covered
RADBDEEC36CEEB,LC906029A0549,P002,2025-06-15 15:22:03 UTC,2,79.94,delivered,accepted,2025-06-15 15:23:02 UTC,
RA2CC916A97116,L624536D5C777,P010,2025-01-24 08:39:54 UTC,1,79.16,delivered,accepted,2025-01-24 08:42:14 UTC,
RAE85A23AF779E,LBC7535668E7D,P002,2025-05-25 12:39:15 UTC,1,79.08,delivered,accepted,2025-05-25 12:41:48 UTC,
RAD0836ACBFA69,L8CF0BC93A0FF,P010,2025-06-16 14:40:37 UTC,1,73.26,delivered,accepted,2025-06-16 14:43:45 UTC,
RAA264582F7B47,LDB8BCC7F9502,P002,2025-06-14 21:45:55 UTC,1,73.08,delivered,capacity_exceeded,2025-06-14 21:48:07 UTC,quality
RACEF4600B8813,LDB8BCC7F9502,P009,2025-06-14 21:45:15 UTC,2,54.98,delivered,accepted,2025-06-14 21:48:31 UTC,
RA05008C98DFCB,L67E92A3C020A,P006,2025-01-23 07:25:24 UTC,1,104.22,delivered,accepted,2025-01-23 07:30:17 UTC,
RAD379382BCB8C,LEF94C263FA85,P003,2025-02-09 12:54:49 UTC,1,75.14,delivered,capacity_exceeded,2025-02-09 12:55:39 UTC,capacity
RA142EE6ECAF99,LEF94C263FA85,P002,2025-02-09 12:54:57 UTC,2,83.72,delivered,accepted,2025-02-09 12:57:49 UTC,
RA721D74592054,LE29ADD49A053,P007,2025-05-25 09:51:19 UTC,1,123.88,delivered,accepted,2025-05-25 09:52:32 UTC,
RACA258FE7D17B,L41529809CE65,P003,2025-01-11 15:59:30 UTC,1,61.23,delivered,no_response,2025-01-11 16:00:46 UTC,state_not_covered
RA3E33344F553B,LAE1ADDA72433,P010,2025-01-21 10:41:28 UTC,1,68.16,delivered,accepted,2025-01-21 10:45:51 UTC,
RA44A67B0565B0,LAE0DCDAA4603,P002,2025-04-29 16:02:51 UTC,1,76.04,delivered,accepted,2025-04-29 16:07:02 UTC,
RAE370A0EA9426,L991319DE655B,P010,2025-04-14 09:30:46 UTC,1,67.86,delivered,accepted,2025-04-14 09:32:35 UTC,
RAC73E9D186392,LEDE56C08C002,P009,2025-03-26 17:22:29 UTC,1,49.62,delivered,capacity_exceeded,2025-03-26 17:22:55 UTC,capacity
RA42C197809027,LEDE56C08C002,P002,2025-03-26 17:22:41 UTC,2,78.5,delivered,capacity_exceeded,2025-03-26 17:25:29 UTC,state_not_covered
RA98C3D5A14CA8,L75D5CCA2D9A1,P002,2025-04-13 21:11:38 UTC,1,67.64,delivered,rejected,2025-04-13 21:13:11 UTC,state_not_covered
RAF148889897B1,LFCBE320E5CC5,P002,2025-04-24 08:54:07 UTC,1,77.3,delivered,accepted,2025-04-24 08:57:22 UTC,
RA261CA754C6CF,L67B02FF835EB,P010,2025-03-24 12:29:46 UTC,1,79.8,delivered,rejected,2025-03-24 12:32:01 UTC,state_not_covered
RA2851AADA18B7,L67B02FF835EB,P003,2025-03-24 12:29:44 UTC,2,60.14,delivered,accepted,2025-03-24 12:33:47 UTC,
RA5713171B310C,L1819C661574F,P006,2025-05-19 16:04:31 UTC,1,113.86,delivered,no_response,2025-05-19 16:04:48 UTC,capacity
RA2ECCBB0C1EAE,L1819C661574F,P010,2025-05-19 16:04:16 UTC,2,63.39,delivered,rejected,2025-05-19 16:06:52 UTC,capacity
RA808B9B552EE3,L33B4B7442369,P005,2025-01-04 08:14:30 UTC,1,110.55,delivered,accepted,2025-01-04 08:17:35 UTC,
RA79AA7E014500,L438ED1DA7F87,P003,2025-06-18 17:53:02 UTC,1,58.17,delivered,accepted,2025-06-18 17:58:02 UTC,
RA4078814A0527,L3DCF08EE834F,P005,2025-04-19 07:22:06 UTC,1,115.72,delivered,accepted,2025-04-19 07:25:09 UTC,
RAD93971201594,LAFF7312CE08E,P010,2025-04-15 13:28:56 UTC,1,77.46,delivered,accepted,2025-04-15 13:29:47 UTC,
RAE20DF99995B0,L2EF2DBFB6B3A,P010,2025-06-28 10:22:29 UTC,1,79.06,delivered,accepted,2025-06-28 10:26:08 UTC,
RAE9F5B155556E,L2E807406BF20,P010,2025-02-10 21:03:55 UTC,1,72.13,delivered,accepted,2025-02-10 21:07:06 UTC,
RA22B573D58707,LDF338B54D65F,P002,2025-05-30 23:00:26 UTC,1,64.56,delivered,accepted,2025-05-30 23:02:02 UTC,
RAC22608338F52,LF5F65C446E91,P009,2025-01-16 22:50:50 UTC,1,62.64,delivered,accepted,2025-01-16 22:52:20 UTC,
RAC1A8F90F6065,L93859D2D2F5E,P002,2025-01-20 18:46:28 UTC,1,68.52,delivered,accepted,2025-01-20 18:50:51 UTC,
RAA3F4C94A8D2C,L24DE31128B5C,P010,2025-06-15 22:05:37 UTC,1,65.63,delivered,accepted,2025-06-15 22:09:07 UTC,
RA0579D68D16DD,L76B9A862A413,P010,2025-06-04 11:53:50 UTC,1,71.61,delivered,accepted,2025-06-04 11:55:16 UTC,
RADD6570C3C3C0,LA83A3C179C01,P010,2025-03-24 12:31:58 UTC,1,69.38,delivered,accepted,2025-03-24 12:33:04 UTC,
RA73D9CFD70240,L274F6619639A,P005,2025-03-25 07:41:23 UTC,1,116.26,delivered,rejected,2025-03-25 07:42:33 UTC,quality
RAD87D48A8CCFE,L0707EBAD0480,P003,2025-01-09 08:30:54 UTC,1,70.72,delivered,no_response,2025-01-09 08:32:02 UTC,price_too_low
RA658A3AF63441,L0707EBAD0480,P002,2025-01-09 08:31:17 UTC,2,76.48,delivered,accepted,2025-01-09 08:33:31 UTC,
RA4B9CD04173C0,L3E9962EBD6C5,P009,2025-04-18 10:10:41 UTC,1,60.97,delivered,accepted,2025-04-18 10:11:39 UTC,
RA9943536E028F,L966251575740,P010,2025-04-11 15:12:04 UTC,1,67.97,delivered,capacity_exceeded,2025-04-11 15:16:23 UTC,price_too_low
RAC2B1E7B3FBE1,L3388069D8F1B,P002,2025-05-26 16:58:04 UTC,1,66.5,delivered,accepted,2025-05-26 17:00:02 UTC,
RA50252BC2C5EA,L8D2D519AECDE,P001,2025-01-13 11:49:26 UTC,1,72.78,delivered,accepted,2025-01-13 11:53:35 UTC,
RAE9795283DBAD,L7C0F2F22ED9C,P010,2025-01-24 07:22:18 UTC,1,62.04,delivered,accepted,2025-01-24 07:26:49 UTC,
RA44AF08F75AFC,L51B1DB1FAA93,P001,2025-03-29 10:33:08 UTC,1,74.22,delivered,accepted,2025-03-29 10:34:24 UTC,
RA0C37B0016810,L5706F439DA6F,P002,2025-01-29 13:56:09 UTC,1,68.47,delivered,accepted,2025-01-29 13:57:48 UTC,
RACE3B899AE790,L06762ED5AB30,P001,2025-04-20 13:15:21 UTC,1,74.65,delivered,accepted,2025-04-20 13:16:40 UTC,
RAEBB4C766A9AB,L59C1C4DFEC9D,P001,2025-01-25 22:25:10 UTC,1,60.47,delivered,capacity_exceeded,2025-01-25 22:27:44 UTC,price_too_low
RA4B98C532547E,L59C1C4DFEC9D,P003,2025-01-25 22:25:06 UTC,2,58.79,delivered,accepted,2025-01-25 22:28:09 UTC,
RA8A35CFF491D0,L203074AF48E7,P003,2025-04-09 15:09:30 UTC,1,75.8,delivered,no_response,2025-04-09 15:11:01 UTC,capacity
RA64291BC5A2C2,LDF66322D2AAC,P006,2025-05-08 08:58:23 UTC,1,118.2,delivered,accepted,2025-05-08 09:02:22 UTC,
RA3D6149895AE8,L28F4BC28993E,P009,2025-03-21 14:34:00 UTC,1,56.7,delivered,accepted,2025-03-21 14:38:50 UTC,
RACC670548C268,L19E8A4675E9E,P002,2025-05-27 08:10:47 UTC,1,80.72,delivered,accepted,2025-05-27 08:11:30 UTC,
RA67877F945392,LB5523178A206,P003,2025-06-10 07:16:31 UTC,1,63.67,delivered,capacity_exceeded,2025-06-10 07:17:26 UTC,capacity
RA25B7E43C745F,LB5523178A206,P002,2025-06-10 07:16:52 UTC,2,68.98,delivered,no_response,2025-06-10 07:18:15 UTC,price_too_low
RAA5A8B1AE8233,LB5523178A206,P001,2025-06-10 07:17:06 UTC,3,60.16,delivered,capacity_exceeded,2025-06-10 07:18:37 UTC,price_too_low
RA4C72C36CFAA1,LBA48CCC825B2,P002,2025-03-20 08:55:04 UTC,1,65.47,delivered,accepted,2025-03-20 08:59:25 UTC,
RADAE1EE0E1D5B,L96D0A7E9C25F,P003,2025-05-16 09:55:18 UTC,1,75.8,delivered,rejected,2025-05-16 10:00:15 UTC,price_too_low
RA0FADB4D5FF0B,LF264A929979A,P010,2025-04-30 16:49:34 UTC,1,62.76,delivered,accepted,2025-04-30 16:54:05 UTC,
RA89EF29C986CE,L9939BF265B61,P002,2025-04-10 14:11:14 UTC,1,82.59,delivered,accepted,2025-04-10 14:16:13 UTC,
RA8AC10255D5AE,LD15B1D1D6C01,P002,2025-06-20 17:25:40 UTC,1,72.16,delivered,accepted,2025-06-20 17:29:47 UTC,
RAE1523D6B8A3F,L8002239C0137,P003,2025-05-28 12:44:09 UTC,1,68.55,delivered,accepted,2025-05-28 12:46:52 UTC,
RA995579C072F3,LE1EC2B8885E3,P001,2025-04-17 11:15:52 UTC,1,57.5,delivered,capacity_exceeded,2025-04-17 11:18:41 UTC,price_too_low
RA3E0C32D3F023,L4148A8C0DE13,P002,2025-04-17 23:06:26 UTC,1,66.5,delivered,accepted,2025-04-17 23:10:56 UTC,
RAF5A5823665E9,L64E9007D2CC3,P002,2025-01-09 13:42:14 UTC,1,83.08,delivered,accepted,2025-01-09 13:43:47 UTC,
RAF5BFB661E410,L37782AAD337F,P002,2025-02-28 14:29:53 UTC,1,77.19,delivered,rejected,2025-02-28 14:34:39 UTC,price_too_low
RAAFB22731273A,LB3DC65116A0F,P010,2025-06-25 12:36:38 UTC,1,63.16,delivered,no_response,2025-06-25 12:39:01 UTC,quality
RA76FD855C0ADA,LB3DC65116A0F,P006,2025-06-25 12:36:28 UTC,2,120.88,delivered,capacity_exceeded,2025-06-25 12:39:57 UTC,price_too_low
RA071DC61815CD,L2DD9CBEEC9CB,P010,2025-02-19 16:21:39 UTC,1,65.51,delivered,accepted,2025-02-19 16:22:14 UTC,
RAD44C546C6DFA,L8F2327D5A3A0,P003,2025-03-08 23:11:05 UTC,1,60.2,delivered,no_response,2025-03-08 23:11:30 UTC,state_not_covered
RAB9D699A65BAE,L8F2327D5A3A0,P010,2025-03-08 23:11:27 UTC,2,72.53,delivered,no_response,2025-03-08 23:16:10 UTC,capacity
RAA8A7A8B23DE6,L2154AE667390,P006,2025-03-14 20:51:15 UTC,1,129.91,delivered,accepted,2025-03-14 20:52:29 UTC,
RA0EB20C736DC5,L0CD1E766ACA4,P010,2025-06-29 10:34:26 UTC,1,65.07,delivered,accepted,2025-06-29 10:35:13 UTC,
RA0B0880C53233,L949EDF514B76,P001,2025-06-29 12:45:45 UTC,1,63.63,delivered,accepted,2025-06-29 12:50:08 UTC,
RA6A7D24F43D46,LC9211A2C7420,P010,2025-01-14 17:24:12 UTC,1,70.4,delivered,accepted,2025-01-14 17:28:50 UTC,
RA0485DB40980F,LE776AA9BA61B,P003,2025-03-20 11:19:29 UTC,1,77.88,delivered,accepted,2025-03-20 11:20:14 UTC,
RAEBE6A8DD2027,L8979F911B182,P006,2025-04-09 11:15:40 UTC,1,128.28,delivered,rejected,2025-04-09 11:20:04 UTC,state_not_covered
RA5F8F34E84BD1,L8979F911B182,P007,2025-04-09 11:16:13 UTC,2,125.75,delivered,accepted,2025-04-09 11:17:36 UTC,
RA47F6BF1A167E,L1CC111C2A4D8,P002,2025-03-29 21:43:24 UTC,1,71.22,delivered,capacity_exceeded,2025-03-29 21:45:35 UTC,quality
RA4CF2DE5A56B6,L1CC111C2A4D8,P009,2025-03-29 21:43:25 UTC,2,66.22,delivered,capacity_exceeded,2025-03-29 21:48:03 UTC,quality
RAEDFC78E27839,L90DE0583D186,P003,2025-05-13 21:42:50 UTC,1,72.8,delivered,accepted,2025-05-13 21:46:39 UTC,
RA459755E32B67,L8272C6CA18FB,P010,2025-01-14 18:29:18 UTC,1,65.5,delivered,accepted,2025-01-14 18:30:55 UTC,
RAE9290FB0497D,L8CF124BA1239,P002,2025-06-18 18:50:25 UTC,1,71.18,delivered,accepted,2025-06-18 18:53:46 UTC,
RA97BFCEB55396,L635F6B1FBB9F,P003,2025-05-16 20:27:01 UTC,1,67.61,delivered,no_response,2025-05-16 20:27:48 UTC,capacity
RA870EB17AC366,L3631BB4B975D,P010,2025-03-16 08:50:10 UTC,1,67.28,delivered,accepted,2025-03-16 08:51:59 UTC,
RA972441D1310E,L9827C2903D11,P005,2025-04-09 21:01:51 UTC,1,90.06,delivered,accepted,2025-04-09 21:06:20 UTC,
RAC66920AE8C77,LB6FC3AEB431D,P003,2025-04-20 19:03:20 UTC,1,66.94,delivered,accepted,2025-04-20 19:06:51 UTC,
RA94151C1E345A,L973203F64AFF,P002,2025-02-20 12:38:39 UTC,1,67.92,delivered,accepted,2025-02-20 12:41:15 UTC,
RA44500D359886,L5EBAF9111B5D,P002,2025-04-12 07:48:08 UTC,1,80.72,delivered,accepted,2025-04-12 07:52:44 UTC,
RACF9B20776FC7,L1253C5513716,P002,2025-01-11 16:22:05 UTC,1,64.69,delivered,rejected,2025-01-11 16:25:55 UTC,state_not_covered
RAD29FB5B60233,L1253C5513716,P010,2025-01-11 16:22:26 UTC,2,76.74,delivered,rejected,2025-01-11 16:25:07 UTC,capacity
RA097D9C0836B0,LBD9D18A1F150,P004,2025-01-18 17:25:03 UTC,1,90.81,delivered,accepted,2025-01-18 17:29:09 UTC,
