revenue_event_id,lead_id,partner_id,revenue_timestamp,revenue_type,revenue_amount,transaction_status
REVAA8CF8B0EC8E,L0AD621482313,P003,2025-06-09 22:00:22 UTC,lead_sale,81.4,confirmed
REV9B2875A56898,LFAF95BA0FFD7,P002,2025-03-27 23:02:23 UTC,lead_sale,81.38,confirmed
REV68BF381C7307,L46A2F1B9D821,P010,2025-04-30 09:43:17 UTC,lead_sale,69.17,confirmed
REVBD4D71520E89,L6FA1A8C4F474,P002,2025-04-21 08:48:37 UTC,lead_sale,70.32,confirmed
REVF9DADB58D291,LFA98E846C3CE,P009,2025-06-22 08:39:18 UTC,lead_sale,55.41,confirmed
REVAD2618B10F9A,L62B55CE5DC8C,P007,2025-05-06 21:35:00 UTC,lead_sale,115.58,confirmed
REV463904A7F609,L92C6E3AA6384,P010,2025-03-14 16:57:55 UTC,lead_sale,78.86,confirmed
REVF3320D55251F,LD27F911E1FF9,P007,2025-06-29 19:39:04 UTC,lead_sale,133.39,confirmed
REVFBC24BD4111E,L94E0502C5105,P001,2025-04-03 13:04:38 UTC,lead_sale,64.39,confirmed
REVD636B2C24AAA,LB46942FACBB0,P003,2025-03-03 23:27:35 UTC,lead_sale,64.03,confirmed
REVC573D9173647,LF758F9D8FB0D,P001,2025-04-30 18:56:19 UTC,lead_sale,58.82,confirmed
REVFE5D2CC379B1,LAF3025C66A52,P003,2025-01-18 21:05:12 UTC,lead_sale,63.79,confirmed
REV4E5CF94A9B09,L13C98B124786,P005,2025-02-06 11:47:28 UTC,lead_sale,103.9,confirmed
REV9DB65CA9F52A,LA6AD7441C168,P006,2025-02-04 13:54:41 UTC,lead_sale,128.48,confirmed
REVB19899015D69,LDA7A5EBF0221,P003,2025-05-27 12:35:06 UTC,lead_sale,62.33,confirmed
REVEE548383FB9C,LCA61B073AE5E,P005,2025-02-07 16:25:24 UTC,lead_sale,121.23,confirmed
REVD801475A58E4,L75A6FCC6BBA0,P004,2025-04-30 13:47:31 UTC,lead_sale,111.55,confirmed
REV35273648035F,L058BA086CCE0,P002,2025-05-28 15:01:02 UTC,lead_sale,82.6,confirmed
REV8A0580FD8054,L8512CF231339,P008,2025-03-25 07:25:04 UTC,lead_sale,86.89,confirmed
REV6CC00EA6444D,L02511D1F9F50,P010,2025-01-09 23:24:57 UTC,lead_sale,77.14,confirmed
REV15D36C288F07,LC15E0A2A5D97,P001,2025-03-28 18:53:29 UTC,lead_sale,60.21,confirmed
REVA243A4B925F1,L72B4094410C0,P001,2025-05-19 18:29:01 UTC,lead_sale,69.08,confirmed
REV85CB64177706,L94A0A5802073,P001,2025-06-21 18:19:04 UTC,lead_sale,66.19,confirmed
REV366F7D452FAD,LEECFEA6A4C4D,P010,2025-03-14 13:31:03 UTC,lead_sale,84.13,confirmed
REVE76D92B5498E,LB2647F7E580C,P005,2025-04-29 15:12:37 UTC,lead_sale,104.02,confirmed
REV8E11D91F27B0,L0D8AAA324E47,P001,2025-05-23 21:10:08 UTC,lead_sale,66.43,confirmed
REV230B838D41C3,L4A34CED81C0F,P010,2025-01-06 16:09:11 UTC,lead_sale,84.19,confirmed
REVD6D9CA6338AE,L1DC66860CDB9,P003,2025-03-10 12:04:32 UTC,lead_sale,67.02,confirmed
REV33EA9355EE6B,LDDABE74C8336,P005,2025-06-28 17:38:41 UTC,lead_sale,96.16,confirmed
REVAA8C68041797,L8F15A5DF746C,P010,2025-05-19 23:31:12 UTC,lead_sale,85.6,confirmed
REV58C9B84B1ADC,LACA918591486,P010,2025-03-30 16:43:33 UTC,lead_sale,84.95,confirmed
REV6FD1114C98DC,LB7B4C4F21E99,P007,2025-04-29 17:59:24 UTC,lead_sale,135.82,confirmed
REV8B5F6E5B828F,L5B5C98CE0FB2,P010,2025-06-26 09:24:41 UTC,lead_sale,78.66,confirmed
REV2A946B41AFB0,L0F38B9F267FA,P002,2025-01-24 10:30:59 UTC,lead_sale,68.56,confirmed
REV8CF206518D12,L1E856FBA3C2A,P010,2025-05-19 14:50:57 UTC,lead_sale,69.49,confirmed
REV4F2F92C0E1BB,L092C6788BB94,P003,2025-05-18 14:17:51 UTC,lead_sale,66.9,confirmed
REVE691EFEFFBB5,L071335BEE0F6,P003,2025-06-23 09:22:48 UTC,lead_sale,73.92,confirmed
REVE5A27AD37CA8,L09D88AAF1CBE,P003,2025-03-18 11:40:20 UTC,lead_sale,67.29,confirmed
REV1D67BB6E7091,L379378CE7CCB,P002,2025-05-15 22:25:08 UTC,lead_sale,81.79,confirmed
REV4537CD792ED6,L8353A51C6A70,P004,2025-04-06 15:13:44 UTC,lead_sale,112.06,confirmed
REV257FC08915B9,L2D576D7B60A1,P007,2025-05-05 11:55:57 UTC,lead_sale,125.02,confirmed
REV5009B78A66E6,L1472879E58F5,P006,2025-03-25 17:08:00 UTC,lead_sale,115.53,confirmed
REVA19E7E670680,L6CBCCE4B5157,P010,2025-06-19 22:19:11 UTC,lead_sale,85.1,confirmed
REV40A4E4ACF9A7,L16EC40B495B9,P001,2025-04-16 15:13:41 UTC,lead_sale,70.88,confirmed
REV1D20373AA145,LFBC535C20056,P006,2025-04-25 14:57:27 UTC,lead_sale,129.1,confirmed
REV83303483B9DC,LC5455325A29E,P003,2025-05-23 20:39:45 UTC,lead_sale,64.14,confirmed
REVCEB2BB43039B,L585A70B7849C,P002,2025-02-05 15:00:01 UTC,lead_sale,71.82,confirmed
REV1299F5E4F248,L3DE03D5F9F60,P002,2025-02-19 17:14:57 UTC,lead_sale,78.46,confirmed
REVCA5791433A99,L33340FF753F8,P003,2025-05-22 22:41:52 UTC,lead_sale,68.44,confirmed
REV3C459F6197CC,LB61367EDABB7,P005,2025-04-05 12:54:25 UTC,lead_sale,99.12,confirmed
REVE8DCA2D41F11,L8BA2CB3753F3,P009,2025-03-08 15:45:42 UTC,lead_sale,61.42,confirmed
REVC1CF15EC9614,L2F1EDD991987,P008,2025-01-08 17:42:37 UTC,lead_sale,85.21,confirmed
REV7505D36BE36B,LB9F3FDD6B563,P010,2025-03-22 09:04:13 UTC,lead_sale,66.8,confirmed
REVE40B5A04C7AB,L27E8325B56A1,P003,2025-06-17 16:57:22 UTC,lead_sale,66.16,confirmed
REV34E6651AA688,LA1BC01B7A702,P009,2025-06-23 12:07:53 UTC,lead_sale,62.15,confirmed
REVE2A991A23F50,L688B3E85D629,P010,2025-03-17 16:38:04 UTC,lead_sale,85.57,confirmed
REVE7E606C783F4,L2ED0998F2D37,P003,2025-03-23 10:00:58 UTC,lead_sale,74.47,confirmed
REV87BCD5ECB4A8,LD2FF7B574F14,P005,2025-01-08 20:19:28 UTC,lead_sale,116.2,confirmed
REV88D59DA67C55,L0A7E24A3A2BD,P002,2025-04-02 15:42:52 UTC,lead_sale,87.24,confirmed
REV50C95FCBD69C,LEF0CCA8174AC,P002,2025-06-27 16:37:45 UTC,lead_sale,87.52,confirmed
REVDEAC2EE13544,LF76CFDD9B2C2,P002,2025-05-13 18:57:46 UTC,lead_sale,75.98,confirmed
REV6248CC86234F,L84C6271637CF,P010,2025-03-13 20:51:48 UTC,lead_sale,67.56,confirmed
REVFDC61F863075,L7C1100738D3B,P003,2025-02-07 17:33:16 UTC,lead_sale,68.54,confirmed
REVE961A0EF2280,L252C4F4AE316,P002,2025-03-20 15:10:26 UTC,lead_sale,76.54,confirmed
REVD0FE214E44A9,L14338F1E2200,P003,2025-03-08 23:08:15 UTC,lead_sale,76.35,confirmed
REV55A6FB8928DE,LAA2227C74F9B,P009,2025-03-29 18:38:27 UTC,lead_sale,65.04,confirmed
REV326CBA71B9FB,L2E22E586B146,P003,2025-04-25 13:34:07 UTC,lead_sale,65.7,confirmed
REV1ADDC28638BF,L6B1238F5B3B1,P002,2025-04-15 15:36:48 UTC,lead_sale,87.73,confirmed
REV9793BA2026C3,L9ABC69D771DA,P002,2025-03-20 09:06:08 UTC,lead_sale,89.28,confirmed
REV37AF1F3EAD71,L5A66665B19E3,P002,2025-06-15 15:09:38 UTC,lead_sale,80.66,confirmed
REV0F22B3163BC3,LD93E5894DC8F,P010,2025-02-25 20:50:28 UTC,lead_sale,68.07,confirmed
REVFF738281F5C3,L3ADA5C1A0E6B,P002,2025-04-21 17:17:22 UTC,lead_sale,83.78,confirmed
REV724C254FB737,LA21D5E2B230D,P002,2025-03-11 21:55:39 UTC,lead_sale,77.41,confirmed
REVC74C75E3D51A,LA9CFD275ED64,P002,2025-06-06 17:15:18 UTC,lead_sale,81.23,confirmed
REVB227F6AF3A08,L57FC28137F03,P009,2025-02-26 14:57:46 UTC,lead_sale,54.89,confirmed
REV6EE4A8CECDD8,LB821B03446CC,P002,2025-06-13 10:08:25 UTC,lead_sale,79.79,confirmed
REV817861909536,LFA87C58115AA,P001,2025-02-13 13:28:49 UTC,lead_sale,59.29,confirmed
REVCA81D8944A75,L9D85BA58DBC5,P003,2025-01-23 21:43:07 UTC,lead_sale,75.4,confirmed
REV893A2F9BF4B6,LD13BD8E72D2A,P003,2025-02-14 22:55:25 UTC,lead_sale,63.56,confirmed
REVB26704570CAC,L92075373BCE6,P001,2025-02-10 18:05:08 UTC,lead_sale,67.41,confirmed
REVFE65B7BF71DA,LCCD753DBC261,P003,2025-05-19 20:51:50 UTC,lead_sale,66.75,confirmed
REV89596825A508,LF7C1A86C671E,P002,2025-04-11 10:15:04 UTC,lead_sale,76.61,confirmed
REVA87C87A48A4C,LBE30DFECB66E,P002,2025-04-25 11:04:18 UTC,lead_sale,82.44,confirmed
REV2AC540DED9E8,LBDD7BB11D9A1,P003,2025-05-09 13:37:03 UTC,lead_sale,73.29,confirmed
REV24A482C653B2,LA343A6956D59,P002,2025-06-01 16:39:45 UTC,lead_sale,67.57,confirmed
REV42A6A623C67C,LEB2316BB84F0,P003,2025-01-08 10:59:21 UTC,lead_sale,77.66,confirmed
REVE49CAA0EE521,LCDD730B9EACB,P010,2025-03-21 23:32:30 UTC,lead_sale,67.75,confirmed
REVD94AF7F36194,LE70CCA40437F,P003,2025-06-05 12:08:55 UTC,lead_sale,78.34,confirmed
REV759B22359645,L8567A34C5AE7,P003,2025-04-03 12:59:17 UTC,lead_sale,67.21,confirmed
REVA9DBCAC443B5,LB090A0B230C4,P009,2025-05-11 18:15:19 UTC,lead_sale,66.28,confirmed
REV754AAB05CEDC,L68005D67BC12,P001,2025-06-09 11:32:30 UTC,lead_sale,62.66,confirmed
REVBA3F35575D9B,L736F0D26993C,P001,2025-06-27 14:00:17 UTC,lead_sale,59.57,confirmed
REV7C5C968A191F,LB269040B5A36,P009,2025-03-13 21:39:12 UTC,lead_sale,63.9,confirmed
REVD991942A862E,LC4E40D26F5AA,P010,2025-01-20 21:31:32 UTC,lead_sale,73.57,confirmed
REV539E64BFA285,LC664FF1AF831,P010,2025-06-12 12:37:58 UTC,lead_sale,70.44,confirmed
REVFC78B3AAB335,L3E34FB7D7843,P002,2025-05-15 17:28:12 UTC,lead_sale,83.27,confirmed
REVFA52F8DE2B89,L5027FC930AE0,P003,2025-04-29 16:47:20 UTC,lead_sale,69.04,confirmed
REVF02809ACAC45,LC2CA872B8E85,P010,2025-04-01 23:48:35 UTC,lead_sale,85.2,confirmed
REV4ADEC4CF61BB,L87B88A164013,P003,2025-01-22 16:47:55 UTC,lead_sale,64.17,confirmed
REV93AA09F29793,L883BF4E27FE6,P002,2025-06-21 22:32:49 UTC,lead_sale,77.35,confirmed
REV74876A23EA40,LE815E87BDDD9,P003,2025-05-21 15:38:58 UTC,lead_sale,62.53,confirmed
REV44AD31A178F8,L05ED6C2136CD,P003,2025-01-20 14:22:32 UTC,lead_sale,68.93,confirmed
REVAD1A128BF31A,L72D8D036593B,P010,2025-01-29 19:43:36 UTC,lead_sale,71.69,confirmed
REVE9FE6F080EED,L6E7878BECA6D,P003,2025-01-05 11:58:46 UTC,lead_sale,65.91,confirmed
REV7E0BD1F6B7DA,L298AF042333D,P003,2025-01-25 17:49:27 UTC,lead_sale,67.93,confirmed
REV52C91EAEA184,LD10223CB775D,P001,2025-04-26 18:36:16 UTC,lead_sale,59.22,confirmed
REV7E16120C48C2,LBA4A817275C1,P003,2025-04-24 18:15:46 UTC,lead_sale,68.7,confirmed
REVA8BBBBAA6914,L54C6AF35FFC3,P009,2025-02-09 22:20:08 UTC,lead_sale,63.98,confirmed
REV52F578D3E5EC,L5870D089FBF6,P009,2025-05-24 11:22:21 UTC,lead_sale,65.19,confirmed
REV5C9C4DB82D70,LD1A196855394,P008,2025-04-05 15:42:30 UTC,lead_sale,90.81,confirmed
REV9AF5BBBEB802,LF299B0E64A8B,P008,2025-04-02 07:36:42 UTC,lead_sale,72.77,confirmed
REV17F8936951AF,L85C467BEB9DC,P008,2025-05-28 17:10:48 UTC,lead_sale,77.32,confirmed
REVC1A07CC72D30,LC4A9ABD51B2E,P003,2025-06-06 17:02:04 UTC,lead_sale,72.57,confirmed
REV7FE421ADFB19,L207A7CB7C078,P003,2025-01-05 08:04:58 UTC,lead_sale,68.07,confirmed
REVF92720A69114,L0DFB8C2EDE47,P010,2025-03-01 14:08:03 UTC,lead_sale,81.73,confirmed
REV658168F44A12,L1C3B2193AE7D,P010,2025-03-22 08:17:43 UTC,lead_sale,67.12,confirmed
REVA2CD65F3E4BF,LEC9F5B720C7C,P002,2025-05-15 09:32:39 UTC,lead_sale,87.92,confirmed
REV2EB536314EC3,LCB09A8DF2157,P007,2025-04-28 14:30:36 UTC,lead_sale,129.69,confirmed
REV9D4F65C99609,LD2429BF867FC,P003,2025-02-03 22:44:30 UTC,lead_sale,68.91,confirmed
REV1172B1393704,L04DCD3DC9895,P010,2025-02-21 23:38:43 UTC,lead_sale,68.38,confirmed
REV5B2C67CA018C,LFCBB9AFFFA97,P001,2025-02-12 19:28:05 UTC,lead_sale,72.9,confirmed
REV7A680C4A62C8,LC8B3539790CD,P009,2025-06-06 13:57:22 UTC,lead_sale,53.43,confirmed
REVECA714A5C653,L6C3AE766A7F1,P002,2025-01-12 16:47:03 UTC,lead_sale,76.2,confirmed
REV7F77AD8B89F6,LFC9920E24EC0,P005,2025-05-01 20:00:20 UTC,lead_sale,116.96,confirmed
REV302FF4CB5D1A,L9CFF52E83F7A,P010,2025-01-27 22:02:08 UTC,lead_sale,86.36,confirmed
REV195508518B8A,L5F1EF8474FB8,P010,2025-05-22 13:18:30 UTC,lead_sale,73.38,confirmed
REV9B1B6BA20B60,LA840C23E0A6A,P007,2025-04-03 11:37:27 UTC,lead_sale,139.95,confirmed
REV892FB9E53952,LA093820EC4C6,P003,2025-04-09 15:36:42 UTC,lead_sale,70.71,confirmed
REVAB2D7747FE75,LCEC4FCEDDBBB,P002,2025-06-01 08:43:50 UTC,lead_sale,73.85,confirmed
REV58249F642CFB,LAAA1CF840860,P005,2025-05-25 23:13:37 UTC,lead_sale,113.67,confirmed
REVC20F307BBB33,LC6C378D7B26C,P010,2025-02-18 14:50:18 UTC,lead_sale,67.58,confirmed
REVAD3D9FC33DEB,LC484FB73EE54,P003,2025-05-31 19:55:29 UTC,lead_sale,76.74,confirmed
REV15061C2E9847,L9D86F83603CF,P009,2025-01-30 10:37:22 UTC,lead_sale,56.61,confirmed
REVF57A01F96DD7,L71E482639B43,P010,2025-03-18 17:53:59 UTC,lead_sale,77.37,confirmed
REVE86911FABC80,L08622D833218,P009,2025-03-06 13:24:44 UTC,lead_sale,67.79,confirmed
REV679AB8F8BEFA,LCB46C300FB61,P010,2025-02-01 16:45:09 UTC,lead_sale,74.28,confirmed
REV30FFE4A87F10,LAA6528C7273E,P009,2025-05-21 08:20:44 UTC,lead_sale,55.2,confirmed
REV052A97059AE8,L509576B4E06C,P005,2025-05-17 16:41:20 UTC,lead_sale,118.6,confirmed
REV56F3EA3FFFFC,L8A11957044D9,P003,2025-02-25 13:54:53 UTC,lead_sale,65.68,confirmed
REV36F4BF25B89E,LAC91BC37F253,P010,2025-03-16 12:20:30 UTC,lead_sale,75.0,confirmed
REVAF29E5DB9E98,LBC8816DB878E,P009,2025-04-19 20:25:05 UTC,lead_sale,62.04,confirmed
REV8E05FCBFDF43,L0248E0255AEF,P002,2025-05-11 12:51:11 UTC,lead_sale,68.71,confirmed
REV8A0CFD6BB6DA,L574462820AAA,P006,2025-06-26 20:02:57 UTC,lead_sale,109.64,confirmed
REV8CD54B3C49F8,L4E2148782277,P002,2025-02-16 11:45:17 UTC,lead_sale,87.99,confirmed
REV143FB50CD1BF,L429503461DDD,P003,2025-01-24 12:10:54 UTC,lead_sale,80.93,confirmed
REV96E4821A986D,L4CFED7622E2D,P002,2025-01-06 10:52:03 UTC,lead_sale,70.77,confirmed
REV8E8106A3400F,L541F39846302,P002,2025-06-02 13:41:32 UTC,lead_sale,77.32,confirmed
REV688510201AC4,L8A37FAB9B7F6,P001,2025-06-12 14:12:14 UTC,lead_sale,59.1,confirmed
REVB8C5FCEB83EB,L4D35E159C32C,P003,2025-02-11 22:27:26 UTC,lead_sale,64.69,confirmed
REVBA6B45B433A2,LA1899B0AF28A,P003,2025-05-21 13:23:18 UTC,lead_sale,62.01,confirmed
REVA514982400E0,L78ABE46B1114,P008,2025-02-22 20:21:58 UTC,lead_sale,72.9,confirmed
REV347322C0AD0C,LD3A7698FD100,P009,2025-01-01 15:12:39 UTC,lead_sale,68.17,confirmed
REV26E75561CADC,LDBAC8AF6D29B,P002,2025-04-22 22:53:29 UTC,lead_sale,88.55,confirmed
REV04169F50712A,L50D4A3E72A92,P005,2025-06-21 10:04:59 UTC,lead_sale,104.46,confirmed
REVE4BE43A04950,L7018EAAEDCE4,P002,2025-06-08 18:18:32 UTC,lead_sale,74.52,confirmed
REVBD8E736DCB2C,L067B14EAAD02,P005,2025-02-14 11:09:41 UTC,lead_sale,98.16,confirmed
REV13AC4F4C20E4,L5283EDF2CCD6,P003,2025-02-20 11:23:21 UTC,lead_sale,75.57,confirmed
REV88822D539F30,L83E31CC9A2E5,P010,2025-03-21 20:51:15 UTC,lead_sale,83.26,confirmed
REV7D18267384F4,LF7961891E655,P002,2025-05-07 10:23:25 UTC,lead_sale,71.37,confirmed
REVF4B30AE2BFE5,LADE6AE7502DB,P003,2025-06-22 14:13:09 UTC,lead_sale,73.59,confirmed
REV8E4570AEEA3E,L2EEEE21ED677,P001,2025-03-20 12:44:30 UTC,lead_sale,74.59,confirmed
REV683E08908696,L5CE72B4F7808,P005,2025-06-26 22:21:12 UTC,lead_sale,123.62,confirmed
REV989B1C1729C8,L5138486AE476,P010,2025-05-29 23:10:03 UTC,lead_sale,74.57,confirmed
REV87FCFAF1D44E,L58C20197ACD1,P002,2025-04-28 13:18:35 UTC,lead_sale,71.3,confirmed
REV3DEBAE9356CA,L2FFB1C99EF33,P005,2025-01-16 19:22:44 UTC,lead_sale,108.81,confirmed
REV61BF1CB0F1B4,LF242778A4980,P010,2025-04-14 10:03:46 UTC,lead_sale,67.12,confirmed
REVEDB78BD2D034,LE8DBF85586C9,P003,2025-06-23 09:14:12 UTC,lead_sale,75.49,confirmed
REVD1181EE5284F,L909B6B82A06E,P010,2025-03-09 21:22:14 UTC,lead_sale,73.38,confirmed
REV21143479BE1D,LE6596BA2860D,P002,2025-02-15 10:45:40 UTC,lead_sale,72.73,confirmed
REVD6349D6A4B82,LFC2F55D0BA5A,P001,2025-04-04 23:25:01 UTC,lead_sale,73.91,confirmed
REV57B9F41B94DA,L765E7D4157F3,P001,2025-01-07 21:05:57 UTC,lead_sale,76.48,confirmed
REV9842CD67B947,L022F006DFD7B,P009,2025-04-26 14:58:08 UTC,lead_sale,61.98,confirmed
REV2767C5AC3545,L69B012D18657,P005,2025-06-14 22:31:31 UTC,lead_sale,95.16,confirmed
REVCB8CE4A416AF,L23167DB4CA87,P005,2025-06-02 09:45:35 UTC,lead_sale,113.14,confirmed
REV43286FF502AE,L713AB9748103,P009,2025-03-07 09:12:23 UTC,lead_sale,57.95,confirmed
REVBE36E8835F0A,LB1BB8BD75DAE,P002,2025-06-11 20:12:46 UTC,lead_sale,89.83,confirmed
REV97FB4F3E83FF,LF6040CB1EF7C,P010,2025-01-24 09:21:02 UTC,lead_sale,67.06,confirmed
REVF95A0891365B,LC10846025E93,P001,2025-02-23 17:26:59 UTC,lead_sale,59.05,confirmed
REV0C36D40BB13D,LFB608AEDDBAA,P002,2025-05-23 09:01:33 UTC,lead_sale,74.79,confirmed
REV7A681F711521,LF1C6D5819A16,P001,2025-04-20 13:03:26 UTC,lead_sale,64.98,confirmed
REV42CCCE952D4C,LE9055CBC9D23,P003,2025-02-04 11:51:55 UTC,lead_sale,62.24,confirmed
REV66F0A453D65C,L1AF8B1C78146,P002,2025-01-23 21:28:04 UTC,lead_sale,77.71,confirmed
REV5C8C72B9B7C4,LB2022AEA8E1C,P003,2025-01-07 20:08:31 UTC,lead_sale,61.3,confirmed
REV2AF2557B382A,L70C44C24AE34,P007,2025-05-19 10:24:10 UTC,lead_sale,116.97,confirmed
REV462E0ED51D8B,LD2FA1043C0A8,P005,2025-05-11 08:57:20 UTC,lead_sale,114.64,confirmed
REV213A15B69534,L70F8C90C3FBB,P010,2025-03-26 10:07:25 UTC,lead_sale,66.6,confirmed
REVCEDF196D9234,L9D2C302DA243,P007,2025-05-11 09:14:36 UTC,lead_sale,118.87,confirmed
REV2E2C08365457,L15B851DAAE83,P002,2025-01-11 07:29:50 UTC,lead_sale,88.5,confirmed
REV090BA31F6321,L66A81526AFD6,P010,2025-05-27 22:51:36 UTC,lead_sale,76.83,confirmed
REV0ED11A60E61F,LC761B773337D,P002,2025-02-15 22:20:54 UTC,lead_sale,83.88,confirmed
REVD030BA1E62B6,L3CBB5796BFC7,P009,2025-04-15 18:30:25 UTC,lead_sale,61.18,confirmed
REV540BE5979272,L4AAE04CC3F68,P010,2025-03-28 13:16:23 UTC,lead_sale,82.1,confirmed
REV803159B51EF4,L4D9A08217294,P002,2025-01-19 23:17:43 UTC,lead_sale,85.16,confirmed
REV45C9EB2DD61B,L8A18174E22C9,P010,2025-06-19 10:10:05 UTC,lead_sale,66.88,confirmed
REV88B2BE25F962,L36D5A0F541CD,P005,2025-03-15 10:30:26 UTC,lead_sale,99.39,confirmed
REV316554821D06,LFEBFEAFC0FC9,P009,2025-06-06 14:17:59 UTC,lead_sale,69.03,confirmed
REVADB2F09732BD,L3F604AB384BE,P005,2025-01-12 15:13:36 UTC,lead_sale,120.02,confirmed
REV0C724855E9E2,L10D392039D11,P010,2025-05-14 17:25:55 UTC,lead_sale,74.85,confirmed
REV0D0A7FE4B9EC,LB59FF5FE3D5A,P005,2025-06-06 09:59:10 UTC,lead_sale,109.51,confirmed
REV82C1AA7DBD6E,LED117EDA8026,P002,2025-03-21 19:50:22 UTC,lead_sale,83.83,confirmed
REV3C2C0FB97E35,L40388EBAB971,P002,2025-05-28 16:23:03 UTC,lead_sale,79.51,confirmed
REV4370E8DEE49A,L8831AD20C204,P001,2025-04-24 22:44:25 UTC,lead_sale,77.77,confirmed
REVB37FD3F713EB,L60D04A49EEB3,P009,2025-05-05 15:49:00 UTC,lead_sale,63.11,confirmed
REV467889A9578D,L0F3B306C1B60,P003,2025-03-31 15:25:55 UTC,lead_sale,76.09,confirmed
REV60EAE0595433,LAAD67CF0E829,P010,2025-02-13 22:25:16 UTC,lead_sale,80.7,confirmed
REV7D4DBA6DE385,LE4D37F25ECDF,P002,2025-04-18 12:04:38 UTC,lead_sale,84.46,confirmed
REV6E7CA4ED92BD,LA38EE054F1E4,P010,2025-04-22 13:43:11 UTC,lead_sale,76.33,confirmed
REV0986BC611AB4,LC0BE14D2DA46,P001,2025-06-20 11:19:35 UTC,lead_sale,76.3,confirmed
REV0276DAEE5317,LDE745D25A88B,P002,2025-06-14 10:21:53 UTC,lead_sale,73.41,confirmed
REV230DACC8BC48,LD50928CE85EC,P009,2025-02-12 20:13:48 UTC,lead_sale,65.98,confirmed
REV044176054DB5,LE59113CF1AF1,P007,2025-01-23 12:54:21 UTC,lead_sale,128.87,confirmed
REV60E51BA71E9E,LFFE5670DCBC6,P010,2025-04-27 09:53:36 UTC,lead_sale,68.67,confirmed
REV007CA6EF039F,L37C53EBE3026,P002,2025-06-25 18:25:13 UTC,lead_sale,81.02,confirmed
REV1172B7F35E66,L490C056E20B5,P010,2025-03-19 16:51:06 UTC,lead_sale,66.24,confirmed
REV3C70655669E9,LBE919775FA64,P005,2025-01-19 11:38:53 UTC,lead_sale,119.6,confirmed
REV2188395294AD,L4CD72E552A35,P010,2025-05-26 17:47:47 UTC,lead_sale,74.44,confirmed
REV4254D8807AB3,LAB7796FB00AA,P001,2025-02-18 11:51:45 UTC,lead_sale,60.93,confirmed
REVD75CEBAEF596,LA2095521F5DA,P010,2025-04-14 20:28:44 UTC,lead_sale,75.54,confirmed
REV1E1696E520F2,LA1A478A7A3B1,P001,2025-06-01 17:18:23 UTC,lead_sale,70.73,confirmed
REV761AAC9ADDBD,L9B5C4F4D76B5,P002,2025-05-27 14:07:54 UTC,lead_sale,87.47,confirmed
REVDE74C27CF830,L7A83AB653D08,P008,2025-04-25 21:43:27 UTC,lead_sale,76.62,confirmed
REVAD89EDD7F4FA,L786DBBBE0FF5,P001,2025-02-27 11:52:04 UTC,lead_sale,72.57,confirmed
REV8955FDD7142F,LA84A23E322BE,P005,2025-04-26 22:40:25 UTC,lead_sale,96.73,confirmed
REV2B92D3651CAD,L178CCF8F088D,P002,2025-06-23 23:23:11 UTC,lead_sale,76.23,confirmed
REVF8544CEE70AC,L881B46BD2573,P002,2025-06-27 19:52:57 UTC,lead_sale,77.93,confirmed
REV91ED90CF5764,L8F6D905CFFCD,P010,2025-02-22 21:18:39 UTC,lead_sale,70.63,confirmed
REVD2E805DCBF23,L0DD494EA64FD,P003,2025-03-09 08:14:26 UTC,lead_sale,62.22,confirmed
REVA0FBA466D569,L1A98BCCA08AD,P009,2025-01-29 21:38:33 UTC,lead_sale,61.56,confirmed
REV9327ADF01081,L41368301F967,P008,2025-06-12 10:53:27 UTC,lead_sale,91.36,confirmed
REV976EFB1905E3,L575FD850BDA8,P003,2025-05-19 16:31:12 UTC,lead_sale,68.18,confirmed
REV493D10DF210B,LE7C800C0763E,P005,2025-06-21 08:24:33 UTC,lead_sale,100.61,confirmed
REVADB217D5A16F,LC7223993A02D,P002,2025-05-24 08:38:14 UTC,lead_sale,77.18,confirmed
REV212640554FE7,L927061ACFDB3,P009,2025-02-24 12:46:14 UTC,lead_sale,68.58,confirmed
REVE9A12F6FCB6C,L9244C9E4A22B,P003,2025-04-25 08:43:21 UTC,lead_sale,81.27,confirmed
REV5DEC45F165D3,LEA205C2BB8FC,P002,2025-01-18 08:02:13 UTC,lead_sale,71.16,confirmed
REVD7502438FB54,L724C144EE117,P003,2025-04-28 13:00:23 UTC,lead_sale,66.48,confirmed
REV3DAD1CE79969,LC3C2332D360A,P006,2025-06-05 07:44:28 UTC,lead_sale,112.11,confirmed
REV43BFB713C962,LBB14A9B5FF3E,P003,2025-01-02 12:11:26 UTC,lead_sale,69.41,confirmed
REV13DD79347CEE,LCF978A821412,P010,2025-03-08 12:15:02 UTC,lead_sale,83.05,confirmed
REVE3D6F4017644,L14FDAE16242D,P003,2025-02-08 11:10:49 UTC,lead_sale,77.91,confirmed
REVE77B13B3A670,L9459C9843854,P010,2025-03-20 18:38:43 UTC,lead_sale,83.96,confirmed
REV174BEC7FEBDB,LA882B54C7D2D,P003,2025-01-14 13:49:05 UTC,lead_sale,71.55,confirmed
REVB6B14AB8FFB9,L10FBA4DB45DF,P002,2025-03-13 20:45:06 UTC,lead_sale,84.5,confirmed
REVADEDD6E17EAD,LEA42539EE6FC,P010,2025-06-19 12:46:28 UTC,lead_sale,81.94,confirmed
REVDC80441C11BA,L305278775F5A,P010,2025-03-17 16:27:53 UTC,lead_sale,70.22,confirmed
