event_id,customer_id,session_id,quote_id,event_timestamp,event_name,channel,campaign_id,utm_source,utm_medium,utm_campaign,device_type,insurance_vertical,state
E33DEF490DEDF,CUS91AF55EAD8F4,S854544220088,Q16C289062C2E,2025-02-23 12:45:16 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
EDDB784FB259D,CUS91AF55EAD8F4,S854544220088,Q16C289062C2E,2025-02-23 12:47:55 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
E45FDBA0F24C3,CUS91AF55EAD8F4,S854544220088,Q16C289062C2E,2025-02-23 12:52:02 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
E2CF3C1DB91B9,CUS91AF55EAD8F4,S854544220088,Q16C289062C2E,2025-02-23 12:54:16 UTC,lead_submitted,affiliate,C005,affiliate,affiliate,C005,desktop,life,TX
EE6ECC585836E,CUSB80D846A6314,SFBAB597B3D7A,Q95D1E6AE0E31,2025-04-19 11:06:55 UTC,landing_page_view,google,C001,google,cpc,C001,tablet,auto,FL
E4956507D8CD4,CUSB80D846A6314,SFBAB597B3D7A,Q95D1E6AE0E31,2025-04-19 11:09:37 UTC,quote_started,google,C001,google,cpc,C001,tablet,auto,FL
EBACBE9A78100,CUSB80D846A6314,SFBAB597B3D7A,Q95D1E6AE0E31,2025-04-19 11:13:51 UTC,contact_information_completed,google,C001,google,cpc,C001,tablet,auto,FL
EBDC03A101C27,CUSB80D846A6314,SFBAB597B3D7A,Q95D1E6AE0E31,2025-04-19 11:17:32 UTC,insurance_details_completed,google,C001,google,cpc,C001,tablet,auto,FL
E68FA6975ED2E,CUSC2D3EFBBDCAE,S10F40AA3B833,Q23CE4314024D,2025-05-09 20:47:48 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,TX
E48F1C8267E95,CUSC2D3EFBBDCAE,S10F40AA3B833,Q23CE4314024D,2025-05-09 20:48:13 UTC,quote_started,meta,C004,meta,cpc,C004,mobile,health,TX
E44A94D7ED675,CUSEEF9AE1D8136,SCC2E84E55822,QEEC6393978B0,2025-06-22 22:02:15 UTC,landing_page_view,organic,C006,organic,organic,C006,mobile,auto,FL
E3180E9C6F3D9,CUS8F49445F3533,S95EC84ADE826,QF8111458122A,2025-05-06 17:45:09 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,PA
E219C2A3BA2F5,CUS8F49445F3533,S95EC84ADE826,QF8111458122A,2025-05-06 17:49:37 UTC,quote_started,direct,C007,direct,direct,C007,desktop,home,PA
E002DC13EA767,CUS8F49445F3533,S95EC84ADE826,QF8111458122A,2025-05-06 17:53:17 UTC,contact_information_completed,direct,C007,direct,direct,C007,desktop,home,PA
E9711A770C800,CUS4EE246A1D60D,S3CD97FB5310C,Q7DB7A067B5ED,2025-05-21 10:49:40 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,PA
EB4DD1FF64DD2,CUSD427D4A40A7A,SC39A2C5D2F32,Q2A0379864297,2025-05-19 22:42:27 UTC,landing_page_view,meta,C003,meta,cpc,C003,mobile,auto,NY
ED9B650934241,CUSD427D4A40A7A,SC39A2C5D2F32,Q2A0379864297,2025-05-19 22:43:49 UTC,quote_started,meta,C003,meta,cpc,C003,mobile,auto,NY
ED6D545CB1061,CUSA4B988D38E5C,S269A41374EBF,Q857EB0F70508,2025-04-23 14:45:32 UTC,landing_page_view,organic,C006,organic,organic,C006,desktop,auto,TX
ED039E836F3C5,CUSA4B988D38E5C,S269A41374EBF,Q857EB0F70508,2025-04-23 14:46:34 UTC,quote_started,organic,C006,organic,organic,C006,desktop,auto,TX
E9965098E16A2,CUSA4B988D38E5C,S269A41374EBF,Q857EB0F70508,2025-04-23 14:47:47 UTC,contact_information_completed,organic,C006,organic,organic,C006,desktop,auto,TX
E294CB2717F7B,CUSA4B988D38E5C,S269A41374EBF,Q857EB0F70508,2025-04-23 14:49:02 UTC,insurance_details_completed,organic,C006,organic,organic,C006,desktop,auto,TX
ED9B420DBA4B2,CUSA4B988D38E5C,S269A41374EBF,Q857EB0F70508,2025-04-23 14:50:35 UTC,quote_completed,organic,C006,organic,organic,C006,desktop,auto,TX
EF46235E92FAC,CUSA4B988D38E5C,S269A41374EBF,Q857EB0F70508,2025-04-23 14:53:19 UTC,lead_submitted,organic,C006,organic,organic,C006,desktop,auto,TX
EA57702AA6FDF,CUS4DC8C4D6DAE8,S57A03797DBF9,Q4E734F598548,2025-03-04 11:58:51 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,IL
E39CABAB4B2A9,CUS4DC8C4D6DAE8,S57A03797DBF9,Q4E734F598548,2025-03-04 12:03:25 UTC,quote_started,meta,C003,meta,cpc,C003,desktop,auto,IL
EBDF778730A41,CUS4DC8C4D6DAE8,S57A03797DBF9,Q4E734F598548,2025-03-04 12:03:41 UTC,contact_information_completed,meta,C003,meta,cpc,C003,desktop,auto,IL
EC73510435495,CUS4DC8C4D6DAE8,S57A03797DBF9,Q4E734F598548,2025-03-04 12:06:28 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,desktop,auto,IL
E0C4A7294C2A3,CUS4DC8C4D6DAE8,S57A03797DBF9,Q4E734F598548,2025-03-04 12:10:53 UTC,quote_completed,meta,C003,meta,cpc,C003,desktop,auto,IL
E1525F5C6DD26,CUS664E36DCD341,S00EB16DEBE0D,Q9070D4836A22,2025-04-25 19:31:50 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,PA
ED512A755080C,CUS08D826F742D7,S2F9215996918,Q5F488D652335,2025-03-03 22:49:30 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,IL
E01E553C80A49,CUSFD7EA461E75D,SCDC4AC5C518C,QB1E4C0C7AC57,2025-06-16 17:59:06 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,CA
E165CDDC08BDE,CUSFD7EA461E75D,SCDC4AC5C518C,QB1E4C0C7AC57,2025-06-16 18:03:14 UTC,quote_started,direct,C007,direct,direct,C007,desktop,home,CA
E510CDEFBA117,CUSFD7EA461E75D,SCDC4AC5C518C,QB1E4C0C7AC57,2025-06-16 18:04:42 UTC,contact_information_completed,direct,C007,direct,direct,C007,desktop,home,CA
E567EC88F2664,CUSFD7EA461E75D,SCDC4AC5C518C,QB1E4C0C7AC57,2025-06-16 18:06:16 UTC,insurance_details_completed,direct,C007,direct,direct,C007,desktop,home,CA
E871223F9AD24,CUSFD7EA461E75D,SCDC4AC5C518C,QB1E4C0C7AC57,2025-06-16 18:08:46 UTC,quote_completed,direct,C007,direct,direct,C007,desktop,home,CA
E0B0926199B55,CUSFD7EA461E75D,SCDC4AC5C518C,QB1E4C0C7AC57,2025-06-16 18:12:24 UTC,lead_submitted,direct,C007,direct,direct,C007,desktop,home,CA
E2F5A3D3DB322,CUS82F33FA4A5BE,SDA4C4FBDF50B,Q44B4151A657B,2025-04-08 09:18:22 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,NC
EB77D2AC2F600,CUSEE5C2A657FB7,S4BA252787773,Q3B5657698DE6,2025-01-24 16:57:44 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,TX
ED14A9BB39F1B,CUSEE5C2A657FB7,S4BA252787773,Q3B5657698DE6,2025-01-24 17:01:10 UTC,quote_started,meta,C003,meta,cpc,C003,desktop,auto,TX
E801EC127D2A5,CUSEE5C2A657FB7,S4BA252787773,Q3B5657698DE6,2025-01-24 17:03:30 UTC,contact_information_completed,meta,C003,meta,cpc,C003,desktop,auto,TX
EBE4AB6E6C7EE,CUSEE5C2A657FB7,S4BA252787773,Q3B5657698DE6,2025-01-24 17:05:17 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,desktop,auto,TX
EC3E5F6E6F8EC,CUSEE5C2A657FB7,S4BA252787773,Q3B5657698DE6,2025-01-24 17:06:12 UTC,quote_completed,meta,C003,meta,cpc,C003,desktop,auto,TX
EE91A5E655EEB,CUSEE5C2A657FB7,S4BA252787773,Q3B5657698DE6,2025-01-24 17:09:42 UTC,lead_submitted,meta,C003,meta,cpc,C003,desktop,auto,TX
E106D00E068FF,CUS036A1CC971BA,S1BAFE8962F08,Q571E320B0D24,2025-04-29 21:58:53 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,OH
E1D9D5B28D015,CUS036A1CC971BA,S1BAFE8962F08,Q571E320B0D24,2025-04-29 22:02:04 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,OH
EDCF45CC02D2E,CUS3932358417F4,SBA5CD1288468,QAC51C8A16613,2025-03-18 16:13:33 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,OH
E9982C093CECD,CUS3932358417F4,SBA5CD1288468,QAC51C8A16613,2025-03-18 16:16:51 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,OH
E734D04CA2537,CUS3932358417F4,SBA5CD1288468,QAC51C8A16613,2025-03-18 16:19:37 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,OH
EFAA4F0BA70E9,CUS3932358417F4,SBA5CD1288468,QAC51C8A16613,2025-03-18 16:23:14 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,OH
E61CBAFD60319,CUS3932358417F4,SBA5CD1288468,QAC51C8A16613,2025-03-18 16:23:54 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,OH
E2F34A26FFB83,CUS9CF81CF1ED66,S9A74E1C31A67,Q667E73D752B9,2025-05-08 18:17:03 UTC,landing_page_view,organic,C006,organic,organic,C006,mobile,auto,NY
E4C1F22DF67F5,CUS5070EB970A52,S3E49121D296F,QFFB5D4859845,2025-06-18 08:23:11 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,tablet,life,TX
E51E335E1D124,CUS6227464AA6EA,SE0AFD7722328,QC0F268DC266D,2025-01-24 11:53:56 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,IL
E818E28746E96,CUS6227464AA6EA,SE0AFD7722328,QC0F268DC266D,2025-01-24 11:56:30 UTC,quote_started,direct,C007,direct,direct,C007,desktop,home,IL
E3EE087BD0CE0,CUS13D095EB5A05,S830A746E1DEC,Q5F99567DB2C5,2025-03-07 17:52:00 UTC,landing_page_view,direct,C007,direct,direct,C007,mobile,home,OH
EAE17CFCD1F58,CUS13D095EB5A05,S830A746E1DEC,Q5F99567DB2C5,2025-03-07 17:54:10 UTC,quote_started,direct,C007,direct,direct,C007,mobile,home,OH
E73377062DEA3,CUS153980F640D4,S570EAAD868DF,QCB8FE3FD4E71,2025-06-22 07:19:57 UTC,landing_page_view,direct,C007,direct,direct,C007,mobile,home,TX
E10582402E8F7,CUSC3CD9F1362B6,SAE7A39E31BDA,Q458C1C6F6FC0,2025-06-22 14:33:03 UTC,landing_page_view,google,C002,google,cpc,C002,desktop,home,PA
EB8A1E3C2A4E2,CUSA101B0704F99,SA94A9D50E842,QDB7C6995C4F6,2025-02-26 10:10:52 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,OH
E75F359BD93E8,CUS259810768AAE,S4DAA3C554B1D,Q4E6F2259C710,2025-01-30 20:41:34 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,IL
EA43531C86284,CUS941CF5AD1043,S1333741A88A8,Q73DDA5247056,2025-05-06 13:31:48 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,CA
EECCE2296821E,CUS941CF5AD1043,S1333741A88A8,Q73DDA5247056,2025-05-06 13:35:11 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,CA
E5D0DE8161B25,CUS941CF5AD1043,S1333741A88A8,Q73DDA5247056,2025-05-06 13:38:29 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,CA
EFE5BA04BBF2B,CUS941CF5AD1043,S1333741A88A8,Q73DDA5247056,2025-05-06 13:41:05 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,CA
E84D9A6FB4A47,CUS941CF5AD1043,S1333741A88A8,Q73DDA5247056,2025-05-06 13:42:22 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,CA
E1FC503EA40C3,CUS0E19FC850A99,S6F327BB65785,QB61C05824E3F,2025-04-27 08:51:40 UTC,landing_page_view,google,C001,google,cpc,C001,tablet,auto,MI
EA7E96A9070B5,CUS8101848FCCF3,S03971181D629,Q3AE92C3E28E2,2025-02-22 14:22:05 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,MI
EE201A870D06D,CUS8101848FCCF3,S03971181D629,Q3AE92C3E28E2,2025-02-22 14:23:34 UTC,quote_started,google,C001,google,cpc,C001,desktop,auto,MI
EEDB00C8AB10E,CUS9F99EC4402C2,S8F6B170CEEDD,QC91A3449CD43,2025-05-19 07:10:16 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,TX
E2D0A0EE883BF,CUS9F99EC4402C2,S8F6B170CEEDD,QC91A3449CD43,2025-05-19 07:10:39 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,TX
E2622084D3AAD,CUS9F99EC4402C2,S8F6B170CEEDD,QC91A3449CD43,2025-05-19 07:11:20 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,TX
E5998D7250749,CUS9F99EC4402C2,S8F6B170CEEDD,QC91A3449CD43,2025-05-19 07:15:10 UTC,insurance_details_completed,google,C001,google,cpc,C001,mobile,auto,TX
E388C02AC75FF,CUS9F99EC4402C2,S8F6B170CEEDD,QC91A3449CD43,2025-05-19 07:15:57 UTC,quote_completed,google,C001,google,cpc,C001,mobile,auto,TX
E83C1418E537A,CUS9F99EC4402C2,S8F6B170CEEDD,QC91A3449CD43,2025-05-19 07:19:17 UTC,lead_submitted,google,C001,google,cpc,C001,mobile,auto,TX
EE5D018223AF7,CUS9577B07EF53A,SA95DF54D7E61,Q4205EDDBD73F,2025-06-18 22:55:35 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,CA
E0B532E4EF099,CUS9577B07EF53A,SA95DF54D7E61,Q4205EDDBD73F,2025-06-18 22:59:37 UTC,quote_started,meta,C004,meta,cpc,C004,desktop,health,CA
E5E68C5A1178E,CUS9577B07EF53A,SA95DF54D7E61,Q4205EDDBD73F,2025-06-18 23:00:33 UTC,contact_information_completed,meta,C004,meta,cpc,C004,desktop,health,CA
E4524211EC9D9,CUS9577B07EF53A,SA95DF54D7E61,Q4205EDDBD73F,2025-06-18 23:02:03 UTC,insurance_details_completed,meta,C004,meta,cpc,C004,desktop,health,CA
ED6A14318F64C,CUS9577B07EF53A,SA95DF54D7E61,Q4205EDDBD73F,2025-06-18 23:04:38 UTC,quote_completed,meta,C004,meta,cpc,C004,desktop,health,CA
EEBC7576BB63D,CUS9577B07EF53A,SA95DF54D7E61,Q4205EDDBD73F,2025-06-18 23:09:33 UTC,lead_submitted,meta,C004,meta,cpc,C004,desktop,health,CA
E49C36FABE7CC,CUS874048064C72,S5BCD5B54D81A,Q2994F6AF633D,2025-04-27 10:59:38 UTC,landing_page_view,meta,C004,meta,cpc,C004,mobile,health,TX
E0EFB92FBBCBA,CUS42806D2DB5F4,S395CFAE5D932,Q98A9EA2B2D33,2025-02-25 21:28:21 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,IL
E2A91907E9507,CUS42806D2DB5F4,S395CFAE5D932,Q98A9EA2B2D33,2025-02-25 21:30:46 UTC,quote_started,meta,C003,meta,cpc,C003,desktop,auto,IL
E6E1026BA2992,CUS42806D2DB5F4,S395CFAE5D932,Q98A9EA2B2D33,2025-02-25 21:32:19 UTC,contact_information_completed,meta,C003,meta,cpc,C003,desktop,auto,IL
E8BE23D1A3AA9,CUS42806D2DB5F4,S395CFAE5D932,Q98A9EA2B2D33,2025-02-25 21:36:36 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,desktop,auto,IL
ECC976511C6D2,CUS42806D2DB5F4,S395CFAE5D932,Q98A9EA2B2D33,2025-02-25 21:37:34 UTC,quote_completed,meta,C003,meta,cpc,C003,desktop,auto,IL
EC6B30DDC78A0,CUS42806D2DB5F4,S395CFAE5D932,Q98A9EA2B2D33,2025-02-25 21:38:38 UTC,lead_submitted,meta,C003,meta,cpc,C003,desktop,auto,IL
E1A16EA63C7BC,CUS7D491B616FEC,S22A0B791235F,QDE4488AF29AD,2025-05-31 20:58:40 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,TX
E0656111B2638,CUS6B4E8ED4C55D,S95B0A026F21D,Q80F49E4FCC35,2025-04-01 14:59:05 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,FL
E4206BD6D94D8,CUS6B4E8ED4C55D,S95B0A026F21D,Q80F49E4FCC35,2025-04-01 15:01:42 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,FL
EE31528B1CDE6,CUS6B4E8ED4C55D,S95B0A026F21D,Q80F49E4FCC35,2025-04-01 15:05:36 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,FL
E66D06318B803,CUS634E4AF646DC,S8501CC3BAF7C,QD579AB188909,2025-06-09 15:04:04 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,tablet,life,MI
E2925A6C90E35,CUS0C6A3242750D,SAD80C4F51077,QB47054D72D9B,2025-03-31 09:10:17 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,MI
EB4B5C203D477,CUS0C6A3242750D,SAD80C4F51077,QB47054D72D9B,2025-03-31 09:15:03 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,MI
E31AF4B6E98C8,CUS0C6A3242750D,SAD80C4F51077,QB47054D72D9B,2025-03-31 09:18:52 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,MI
E794F677823B5,CUS0C6A3242750D,SAD80C4F51077,QB47054D72D9B,2025-03-31 09:20:27 UTC,insurance_details_completed,google,C001,google,cpc,C001,mobile,auto,MI
EC8DC97D6AA2F,CUS0C6A3242750D,SAD80C4F51077,QB47054D72D9B,2025-03-31 09:23:28 UTC,quote_completed,google,C001,google,cpc,C001,mobile,auto,MI
EADD95180516C,CUS0C6A3242750D,SAD80C4F51077,QB47054D72D9B,2025-03-31 09:24:26 UTC,lead_submitted,google,C001,google,cpc,C001,mobile,auto,MI
E7E0C9AFEBB42,CUS99C332CCF182,S11548F73DB27,Q3B7989E0250C,2025-06-22 21:30:54 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,IL
E6C4E725D8B90,CUS99C332CCF182,S11548F73DB27,Q3B7989E0250C,2025-06-22 21:34:49 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,IL
EFDDB4F02580D,CUS99C332CCF182,S11548F73DB27,Q3B7989E0250C,2025-06-22 21:39:13 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,IL
E019B97B4F47B,CUS99C332CCF182,S11548F73DB27,Q3B7989E0250C,2025-06-22 21:42:05 UTC,insurance_details_completed,google,C002,google,cpc,C002,mobile,home,IL
EB272FA282230,CUS99C332CCF182,S11548F73DB27,Q3B7989E0250C,2025-06-22 21:45:42 UTC,quote_completed,google,C002,google,cpc,C002,mobile,home,IL
E7BF67ABE8968,CUS2BF932ED31FF,SA93C6A86D16A,Q5DE83BDCFECB,2025-01-15 15:22:49 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,NY
E49C3DC58C4CB,CUS43A1F8C9653E,S3E3813119B1E,Q2A83C72452BE,2025-02-14 18:05:01 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,NC
E5FDC2C6A81AC,CUS43A1F8C9653E,S3E3813119B1E,Q2A83C72452BE,2025-02-14 18:09:11 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,NC
E4546A51F3D44,CUSA7EE208C7DBC,S9150EC0648B4,Q75E09631FDD7,2025-03-22 19:05:30 UTC,landing_page_view,meta,C004,meta,cpc,C004,desktop,health,IL
EF49224708B78,CUSB7E093228B49,SFE9984074BC1,Q60610EEE7FB1,2025-04-03 19:35:58 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,NY
E7877BE374ADB,CUS5DD8F4C45BFC,S98AFFDFA39E5,Q78A4A722872A,2025-02-26 10:36:45 UTC,landing_page_view,google,C001,google,cpc,C001,mobile,auto,TX
E9ECD0B5C7E68,CUS5DD8F4C45BFC,S98AFFDFA39E5,Q78A4A722872A,2025-02-26 10:38:15 UTC,quote_started,google,C001,google,cpc,C001,mobile,auto,TX
E4DEB8541BDAD,CUS5DD8F4C45BFC,S98AFFDFA39E5,Q78A4A722872A,2025-02-26 10:39:44 UTC,contact_information_completed,google,C001,google,cpc,C001,mobile,auto,TX
E45FDBF7F4AFE,CUS5DD8F4C45BFC,S98AFFDFA39E5,Q78A4A722872A,2025-02-26 10:41:27 UTC,insurance_details_completed,google,C001,google,cpc,C001,mobile,auto,TX
EEB82F0C8FE1C,CUS5DD8F4C45BFC,S98AFFDFA39E5,Q78A4A722872A,2025-02-26 10:42:20 UTC,quote_completed,google,C001,google,cpc,C001,mobile,auto,TX
EEB40E453E36A,CUS5DD8F4C45BFC,S98AFFDFA39E5,Q78A4A722872A,2025-02-26 10:46:47 UTC,lead_submitted,google,C001,google,cpc,C001,mobile,auto,TX
E3A06B4ACC455,CUSF2BA748A3866,S8790CEE61CCF,Q8564316768FF,2025-06-10 16:53:32 UTC,landing_page_view,google,C002,google,cpc,C002,mobile,home,TX
E09FD52B5ECD8,CUSF2BA748A3866,S8790CEE61CCF,Q8564316768FF,2025-06-10 16:56:25 UTC,quote_started,google,C002,google,cpc,C002,mobile,home,TX
EF501F4C75BBF,CUSF2BA748A3866,S8790CEE61CCF,Q8564316768FF,2025-06-10 16:56:59 UTC,contact_information_completed,google,C002,google,cpc,C002,mobile,home,TX
EB8DAE52DC89E,CUSF2BA748A3866,S8790CEE61CCF,Q8564316768FF,2025-06-10 16:59:40 UTC,insurance_details_completed,google,C002,google,cpc,C002,mobile,home,TX
EFAB038E31913,CUSF2BA748A3866,S8790CEE61CCF,Q8564316768FF,2025-06-10 17:00:41 UTC,quote_completed,google,C002,google,cpc,C002,mobile,home,TX
E7788B66141F7,CUSF2BA748A3866,S8790CEE61CCF,Q8564316768FF,2025-06-10 17:05:15 UTC,lead_submitted,google,C002,google,cpc,C002,mobile,home,TX
E6EDE7E67D7A4,CUSB7E5C089A932,SCF106712208A,QD04D62BBD2BB,2025-04-26 11:06:38 UTC,landing_page_view,direct,C007,direct,direct,C007,mobile,home,PA
ED837195775F5,CUSB97ACB8179E8,SF3AA91F6CAC6,QF5B5ED5CB843,2025-01-22 21:30:09 UTC,landing_page_view,meta,C003,meta,cpc,C003,desktop,auto,CA
ED361FAA61BB3,CUSB97ACB8179E8,SF3AA91F6CAC6,QF5B5ED5CB843,2025-01-22 21:32:48 UTC,quote_started,meta,C003,meta,cpc,C003,desktop,auto,CA
E4560E84A1137,CUSB97ACB8179E8,SF3AA91F6CAC6,QF5B5ED5CB843,2025-01-22 21:35:56 UTC,contact_information_completed,meta,C003,meta,cpc,C003,desktop,auto,CA
E1F3D70C85F54,CUSB97ACB8179E8,SF3AA91F6CAC6,QF5B5ED5CB843,2025-01-22 21:36:37 UTC,insurance_details_completed,meta,C003,meta,cpc,C003,desktop,auto,CA
E3A4395E6C53B,CUSB97ACB8179E8,SF3AA91F6CAC6,QF5B5ED5CB843,2025-01-22 21:39:43 UTC,quote_completed,meta,C003,meta,cpc,C003,desktop,auto,CA
EEC8372568F7D,CUSB97ACB8179E8,SF3AA91F6CAC6,QF5B5ED5CB843,2025-01-22 21:40:46 UTC,lead_submitted,meta,C003,meta,cpc,C003,desktop,auto,CA
EE307839C3770,CUS977F9B2FC968,S1D910D6B6B14,QE0C083D778C5,2025-03-27 19:09:36 UTC,landing_page_view,google,C001,google,cpc,C001,desktop,auto,PA
E925956B15D1B,CUS977F9B2FC968,S1D910D6B6B14,QE0C083D778C5,2025-03-27 19:13:03 UTC,quote_started,google,C001,google,cpc,C001,desktop,auto,PA
E40E39D5F1D20,CUS977F9B2FC968,S1D910D6B6B14,QE0C083D778C5,2025-03-27 19:16:06 UTC,contact_information_completed,google,C001,google,cpc,C001,desktop,auto,PA
E5594A4635AE5,CUSEBFCD5D52A40,SE33F66F12F19,Q6383550B05F6,2025-06-21 07:25:23 UTC,landing_page_view,affiliate,C005,affiliate,affiliate,C005,mobile,life,IL
E5559FB9DACB4,CUSEBFCD5D52A40,SE33F66F12F19,Q6383550B05F6,2025-06-21 07:29:46 UTC,quote_started,affiliate,C005,affiliate,affiliate,C005,mobile,life,IL
E0AE6FFE2E019,CUSEBFCD5D52A40,SE33F66F12F19,Q6383550B05F6,2025-06-21 07:31:11 UTC,contact_information_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,IL
E268CACAA3638,CUSEBFCD5D52A40,SE33F66F12F19,Q6383550B05F6,2025-06-21 07:33:57 UTC,insurance_details_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,IL
EBA39A167C3D7,CUSEBFCD5D52A40,SE33F66F12F19,Q6383550B05F6,2025-06-21 07:35:03 UTC,quote_completed,affiliate,C005,affiliate,affiliate,C005,mobile,life,IL
ED49294064524,CUSEBFCD5D52A40,SE33F66F12F19,Q6383550B05F6,2025-06-21 07:39:54 UTC,lead_submitted,affiliate,C005,affiliate,affiliate,C005,mobile,life,IL
E597C298FDAC9,CUSD2D3FAF67F6D,S91AD6D21DF3E,QE4CEDC3FE301,2025-06-08 12:49:49 UTC,landing_page_view,google,C002,google,cpc,C002,desktop,home,FL
EC821D205F51C,CUSBA669B109018,SF4273C7B23E3,Q17993DB81FEC,2025-03-02 14:21:45 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,GA
E22014D322E71,CUSBA669B109018,SF4273C7B23E3,Q17993DB81FEC,2025-03-02 14:25:45 UTC,quote_started,direct,C007,direct,direct,C007,desktop,home,GA
E5B8908BB122A,CUSBA669B109018,SF4273C7B23E3,Q17993DB81FEC,2025-03-02 14:28:24 UTC,contact_information_completed,direct,C007,direct,direct,C007,desktop,home,GA
ED3F92D018706,CUSD0EA5874E81E,SEF2F954AE506,QD92FD1978C9E,2025-05-09 11:59:37 UTC,landing_page_view,meta,C003,meta,cpc,C003,mobile,auto,NY
E7FF9BA2F5B02,CUSB87DB5125A54,S3BCB9A8FECA1,Q01DAB7692FAC,2025-05-22 12:18:58 UTC,landing_page_view,direct,C007,direct,direct,C007,desktop,home,OH
E73551F255EAF,CUS7806532384FA,S5DAC2A00B025,Q93926F97AE2A,2025-01-24 07:29:29 UTC,landing_page_view,direct,C007,direct,direct,C007,mobile,home,GA
EC9591CD73098,CUS7806532384FA,S5DAC2A00B025,Q93926F97AE2A,2025-01-24 07:30:25 UTC,quote_started,direct,C007,direct,direct,C007,mobile,home,GA
EF4A6BBF51525,CUS7806532384FA,S5DAC2A00B025,Q93926F97AE2A,2025-01-24 07:30:54 UTC,contact_information_completed,direct,C007,direct,direct,C007,mobile,home,GA
E71C114B2AA74,CUS7806532384FA,S5DAC2A00B025,Q93926F97AE2A,2025-01-24 07:31:59 UTC,insurance_details_completed,direct,C007,direct,direct,C007,mobile,home,GA
E75213B8F0F3D,CUS7806532384FA,S5DAC2A00B025,Q93926F97AE2A,2025-01-24 07:35:05 UTC,quote_completed,direct,C007,direct,direct,C007,mobile,home,GA
E1B9BD3223182,CUS7806532384FA,S5DAC2A00B025,Q93926F97AE2A,2025-01-24 07:36:30 UTC,lead_submitted,direct,C007,direct,direct,C007,mobile,home,GA
EECA5E3300157,CUSDB3AF7B84E40,S6B434601503C,QB540FD8A6C8E,2025-06-28 09:02:47 UTC,landing_page_view,organic,C006,organic,organic,C006,mobile,auto,GA
