lead_id,quote_id,customer_id,campaign_id,channel,submitted_at,insurance_vertical,state,device_type,lead_quality_score,is_valid,is_duplicate,is_test_lead,is_suspected_fraud,rejection_reason,lead_status
L629162DBE2F2,Q1E8FFEE30D95,CUS5C9B0F678B8D,C005,affiliate,2025-04-25 20:44:37 UTC,life,IL,desktop,39,TRUE,FALSE,FALSE,FALSE,,valid
L7374E46793A4,Q4A1D5A813997,CUS2144FE0DEE1C,C004,meta,2025-06-26 21:31:59 UTC,health,MI,mobile,66,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L23A0373C6800,QD389A8B2C747,CUS11471A34813C,C001,google,2025-01-06 13:19:54 UTC,auto,IL,mobile,35,TRUE,FALSE,FALSE,FALSE,,valid
LF2C1FEFD42BB,Q275C1BEB5F00,CUSB25543E2FD48,C002,google,2025-01-22 12:32:39 UTC,home,MI,mobile,84,TRUE,FALSE,FALSE,FALSE,,valid
L27F41DDE1BD0,QA5465190BFCB,CUSF665912C3B9A,C004,meta,2025-01-29 11:33:15 UTC,health,FL,desktop,59,TRUE,FALSE,FALSE,FALSE,,valid
L4F9BE6C9351A,Q8020BE24D868,CUS490A03703A8B,C003,meta,2025-04-19 12:12:15 UTC,auto,MI,desktop,31,TRUE,FALSE,FALSE,FALSE,,valid
LBD0E0536CD42,Q256BD4B6E6EC,CUS6F940CC51349,C004,meta,2025-04-30 18:53:11 UTC,health,IL,desktop,34,TRUE,FALSE,FALSE,FALSE,,valid
L5CB554C61056,QADADA33EAB2B,CUSB3256257ACE3,C005,affiliate,2025-05-26 12:05:26 UTC,life,TX,mobile,86,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
LEF4B2036E339,Q9D83FE3D58B7,CUS55E8467CCD05,C007,direct,2025-06-16 20:49:10 UTC,home,IL,desktop,32,TRUE,FALSE,FALSE,FALSE,,valid
L6AE4F5BAAF5C,Q6B255BBBC06E,CUSB0AD5396CF25,C003,meta,2025-06-03 10:22:48 UTC,auto,NC,mobile,100,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L70816713D381,Q06BB1CC41036,CUSFD8C4C1859DC,C004,meta,2025-03-06 18:40:01 UTC,health,MI,mobile,71,TRUE,FALSE,FALSE,FALSE,,valid
LD5A67CE20B27,Q43BB6278D867,CUSC550384CAB2B,C002,google,2025-03-14 08:44:56 UTC,home,CA,mobile,88,TRUE,FALSE,FALSE,FALSE,,valid
L47DC0B310896,QBE6AD3EBCF70,CUS7A5F830D9B7F,C003,meta,2025-05-30 20:59:56 UTC,auto,PA,mobile,56,TRUE,FALSE,FALSE,FALSE,,valid
L7707FC413724,QFAC38FA0700F,CUSFB6400D50A2C,C002,google,2025-05-12 20:24:42 UTC,home,NY,desktop,75,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LEEEB7BAA11EC,QBC67E6E743F3,CUS511BAF8DC1BC,C002,google,2025-04-21 17:20:48 UTC,home,NC,desktop,61,TRUE,FALSE,FALSE,FALSE,,valid
L30F17CB6550B,QF0F29274DEF3,CUSE2D087B2F537,C004,meta,2025-06-02 07:22:21 UTC,health,NC,mobile,97,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L4B657DDA40A7,Q53A9C4C4D22E,CUS665051658EF2,C003,meta,2025-02-07 12:30:30 UTC,auto,NC,tablet,66,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L3DC53A3C1F07,Q58F8FF472DE3,CUSBCFF86B6B86D,C003,meta,2025-03-19 18:10:36 UTC,auto,MI,desktop,97,TRUE,FALSE,FALSE,FALSE,,valid
L8746C0771F5D,QB42FDE5C9192,CUS0C628B1465B6,C003,meta,2025-03-18 16:07:01 UTC,auto,NY,mobile,80,TRUE,FALSE,FALSE,FALSE,,valid
LE358EDDAC635,Q2E13CEF8398D,CUS0789DCFD9450,C006,organic,2025-04-30 12:38:40 UTC,auto,OH,desktop,80,TRUE,FALSE,FALSE,FALSE,,valid
LD81B6EB67982,QE7EC83435A0B,CUS94BECE472827,C001,google,2025-02-19 12:15:54 UTC,auto,TX,desktop,38,TRUE,FALSE,FALSE,FALSE,,valid
LCD51D4C240D9,Q34F3F190D0E6,CUS90EBAFE36056,C007,direct,2025-05-03 22:44:51 UTC,home,CA,desktop,46,TRUE,FALSE,FALSE,FALSE,,valid
LFEDD73AADB72,Q54A7810B5055,CUS682602C6C143,C004,meta,2025-02-26 17:13:53 UTC,health,PA,mobile,69,TRUE,FALSE,FALSE,FALSE,,valid
L2AE794005347,Q6A60EC05E557,CUS5D56FDDD34FD,C003,meta,2025-01-06 19:35:39 UTC,auto,OH,desktop,74,TRUE,FALSE,FALSE,FALSE,,valid
L639CA2D2DCF4,Q36701244CFD6,CUSC52002B9B957,C006,organic,2025-01-15 21:43:21 UTC,auto,OH,mobile,34,TRUE,FALSE,FALSE,FALSE,,valid
L9913B3750A0B,QDA8A639A9B29,CUS519503182ECE,C003,meta,2025-02-15 08:37:19 UTC,auto,GA,desktop,59,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L4EF4BD803624,QFEA9DA585333,CUS987FE6B12619,C005,affiliate,2025-04-15 12:05:12 UTC,life,OH,mobile,73,TRUE,FALSE,FALSE,FALSE,,valid
LEB09E8851DD4,Q5E600D567893,CUSCEB57AD2B394,C004,meta,2025-01-10 08:57:30 UTC,health,NY,mobile,57,TRUE,FALSE,FALSE,FALSE,,valid
LE6672D150798,Q5B394B1975C5,CUSBA3477DDCF01,C006,organic,2025-04-06 07:40:31 UTC,auto,GA,desktop,90,TRUE,FALSE,FALSE,FALSE,,valid
LD60756F3874E,QB0B72975A55E,CUS60172CC4FB2B,C005,affiliate,2025-04-19 12:50:45 UTC,life,FL,mobile,64,TRUE,FALSE,FALSE,FALSE,,valid
L66846C9F3737,Q9B2EB4A2BCB4,CUSEED7A50C974F,C002,google,2025-02-04 12:20:48 UTC,home,CA,desktop,31,TRUE,FALSE,FALSE,FALSE,,valid
L37BA56605907,Q10F5706CBE4E,CUS275E6E1BF05C,C002,google,2025-02-19 18:51:38 UTC,home,MI,mobile,72,TRUE,FALSE,FALSE,FALSE,,valid
L701C1ADA26E6,Q8C3BFFDA36AD,CUSB59CB3A3C5CC,C007,direct,2025-01-24 07:39:18 UTC,home,FL,desktop,96,TRUE,FALSE,FALSE,FALSE,,valid
L40C7C218B079,Q377F6D5C22FC,CUS6AF5F132C5EB,C002,google,2025-01-03 16:31:51 UTC,home,NC,desktop,90,TRUE,FALSE,FALSE,FALSE,,valid
L739150E53601,QD18291A19884,CUS99ADB0BBA688,C007,direct,2025-02-13 19:44:23 UTC,home,NC,desktop,30,TRUE,FALSE,FALSE,FALSE,,valid
L08F2D310BE73,QF108297DEDA3,CUS04E3E884057A,C001,google,2025-04-28 14:02:22 UTC,auto,OH,mobile,63,TRUE,FALSE,FALSE,FALSE,,valid
LD7A3EA3BD418,QC2B40F4C1BA9,CUSDD0AEB122B5E,C002,google,2025-04-22 15:21:10 UTC,home,NY,desktop,43,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
LAADDE3209B1C,QA89210A5BD21,CUS2151CAF0BC2A,C001,google,2025-03-20 21:56:24 UTC,auto,CA,desktop,83,TRUE,FALSE,FALSE,FALSE,,valid
L06BE4812DFC4,Q9446DBCF7029,CUS3D6B75E2A751,C007,direct,2025-01-14 21:38:37 UTC,home,FL,mobile,74,TRUE,FALSE,FALSE,FALSE,,valid
L22F777CAD3F4,Q23D9FD88A081,CUS30F122D4D420,C003,meta,2025-04-05 20:14:20 UTC,auto,MI,mobile,83,TRUE,FALSE,FALSE,FALSE,,valid
LF686AE74A5A8,Q2ECF12A83987,CUS675D49588F04,C004,meta,2025-04-28 17:08:20 UTC,health,OH,desktop,42,TRUE,FALSE,FALSE,FALSE,,valid
L5AE1BBEB0585,Q476913FB7557,CUS9DD03D0F388C,C005,affiliate,2025-02-02 18:43:17 UTC,life,IL,mobile,40,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L64C765E99526,Q56B003E34E58,CUS70145E607372,C004,meta,2025-01-13 20:30:24 UTC,health,NY,mobile,70,TRUE,FALSE,FALSE,FALSE,,valid
L4829DA236611,QE56B6AD2F9B0,CUS3185D353E8AF,C002,google,2025-01-04 11:44:55 UTC,home,PA,mobile,89,TRUE,FALSE,FALSE,FALSE,,valid
L73D45D7CB79F,QDE9143CE454A,CUS733319FA0BC8,C007,direct,2025-06-25 19:30:01 UTC,home,NC,mobile,83,TRUE,FALSE,FALSE,FALSE,,valid
LEFAB1BCEC619,QB5FDC4D2EC07,CUS4DF9318FEC13,C003,meta,2025-04-18 09:54:31 UTC,auto,MI,desktop,60,TRUE,FALSE,FALSE,FALSE,,valid
L188B71CF0CC5,Q33FDEE7C3035,CUSA09BE790538A,C002,google,2025-03-08 15:51:00 UTC,home,PA,mobile,46,TRUE,FALSE,FALSE,FALSE,,valid
LE54B5CE3FE21,Q60C54CD480A8,CUS3968EACD2B2D,C001,google,2025-01-14 21:22:12 UTC,auto,NY,mobile,30,TRUE,FALSE,FALSE,FALSE,,valid
L8597791BE66C,Q3D1F658912B1,CUS29D1F1BB52EC,C006,organic,2025-03-06 17:53:00 UTC,auto,GA,mobile,93,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L24FEAA5AB925,Q3EB2C69DFEDD,CUS38810518851F,C003,meta,2025-01-29 21:05:37 UTC,auto,PA,tablet,70,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L88C59FE04577,QA99278BC174C,CUS0450CC9B9566,C007,direct,2025-01-16 08:56:07 UTC,home,CA,mobile,54,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L1F316DC58173,Q564EA64D811B,CUS9D9AF8A8E245,C002,google,2025-01-07 19:15:59 UTC,home,TX,mobile,50,TRUE,FALSE,FALSE,FALSE,,valid
LFA587DA9FFA7,Q0C171027B1CC,CUS4A493B0754DB,C007,direct,2025-04-22 09:55:47 UTC,home,NY,tablet,56,TRUE,FALSE,FALSE,FALSE,,valid
L98519EAF1664,Q9FDEE448DEA8,CUS5AB6A6EA4D15,C005,affiliate,2025-06-21 13:20:40 UTC,life,GA,mobile,96,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L593F1A96BF6E,Q926907347F6C,CUS95BE701240E6,C005,affiliate,2025-04-09 09:13:15 UTC,life,FL,desktop,95,TRUE,FALSE,FALSE,FALSE,,valid
L39C880F7AE81,Q7D4A46FD8EF0,CUS34C9FE7C0D7F,C001,google,2025-05-10 15:10:20 UTC,auto,FL,mobile,58,TRUE,FALSE,FALSE,FALSE,,valid
L49C39ABDEF41,QDC48DC5CE734,CUS5F62F7A06C20,C002,google,2025-02-11 13:11:24 UTC,home,IL,mobile,55,TRUE,FALSE,FALSE,FALSE,,valid
L1342C357BEA3,Q83C0E8CB3D0E,CUS051EC3C62B37,C002,google,2025-06-04 14:44:26 UTC,home,NC,mobile,38,TRUE,FALSE,FALSE,FALSE,,valid
L1864DCDE639C,Q2BB9BF65D70B,CUSC1D39480C635,C005,affiliate,2025-04-08 16:30:45 UTC,life,PA,desktop,77,TRUE,FALSE,FALSE,FALSE,,valid
L8DF42499A457,QDDA9DAEB7848,CUS53A59C2DADE1,C006,organic,2025-05-23 08:42:32 UTC,auto,FL,mobile,70,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LB634E9D03EFA,Q23C53D599A37,CUS3687296E382C,C003,meta,2025-01-15 14:29:06 UTC,auto,OH,mobile,82,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L2D8F3787C4B2,Q445ACF4282CC,CUS533B342B68A1,C002,google,2025-04-13 21:17:43 UTC,home,NY,tablet,76,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
L2D2A3E2719BD,Q7AB6B2DE331B,CUS940DF9FD3B52,C001,google,2025-01-14 18:25:28 UTC,auto,PA,tablet,83,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LBC7ADDDEC263,QC2D5C8B16D83,CUS03EE4A34191D,C006,organic,2025-01-22 07:59:05 UTC,auto,NC,mobile,39,TRUE,FALSE,FALSE,FALSE,,valid
L62DB66F99BFA,Q8228B452F5F4,CUS004546C6A3C1,C004,meta,2025-02-09 10:50:25 UTC,health,PA,mobile,93,TRUE,FALSE,FALSE,FALSE,,valid
L015230B812F6,Q613A4A9E8A92,CUSBD33EFE61B2E,C005,affiliate,2025-06-04 08:41:37 UTC,life,OH,mobile,67,TRUE,FALSE,FALSE,FALSE,,valid
L12F690564178,Q377D21724064,CUS286738495411,C004,meta,2025-06-03 19:00:45 UTC,health,NY,desktop,41,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L6EED7A69ADE3,Q96F0852618EA,CUS74E85C5870A0,C003,meta,2025-03-22 09:01:52 UTC,auto,NY,mobile,49,TRUE,FALSE,FALSE,FALSE,,valid
LB6D2320DB00E,QFFDE33B23865,CUSC858AC4F91FD,C004,meta,2025-04-13 12:34:36 UTC,health,FL,desktop,50,TRUE,FALSE,FALSE,FALSE,,valid
L06E89712DF73,QE289BE0AFCAE,CUS409E633914A3,C006,organic,2025-03-24 14:42:11 UTC,auto,MI,mobile,65,TRUE,FALSE,FALSE,FALSE,,valid
L9F7CAEC7BC03,QF295FA4BF926,CUS6E424E2AF025,C007,direct,2025-05-05 10:31:26 UTC,home,NY,tablet,83,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L4D12338FCBF7,Q11969FDA4A82,CUS600125E65585,C002,google,2025-04-27 11:37:59 UTC,home,OH,desktop,35,TRUE,FALSE,FALSE,FALSE,,valid
L3F75C5BF869B,QA4C246370174,CUS9B4D7BA451CF,C002,google,2025-03-02 20:41:58 UTC,home,PA,desktop,37,TRUE,FALSE,FALSE,FALSE,,valid
L07F6FE1ED346,Q79E9C5FF2568,CUS653C6CCCE1E9,C004,meta,2025-02-05 19:16:16 UTC,health,IL,mobile,80,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L6FED5A7AFC55,Q9E895ABB85BC,CUS2E1C04C5C66C,C001,google,2025-05-02 22:11:23 UTC,auto,TX,mobile,89,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
LEDBECDE2AB77,QCE1E39A747A8,CUS7B1B60018FC6,C001,google,2025-02-18 13:04:45 UTC,auto,OH,desktop,91,TRUE,FALSE,FALSE,FALSE,,valid
L45423C42189F,Q660EAB6C2C68,CUS04DF22EEBA84,C005,affiliate,2025-04-25 10:01:14 UTC,life,NC,desktop,31,TRUE,FALSE,FALSE,FALSE,,valid
L77FC73C41884,QDF4B5C85ABEF,CUSBACCB78454A9,C007,direct,2025-03-07 15:52:25 UTC,home,NC,mobile,38,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L59EF4C97B1CE,Q2188E9D9BC3B,CUS5AFD566A35AA,C007,direct,2025-04-30 20:05:25 UTC,home,MI,mobile,92,TRUE,FALSE,FALSE,FALSE,,valid
L939AD67A240E,Q10630B0815F7,CUS7EB476BCC70F,C002,google,2025-05-03 12:23:11 UTC,home,NY,desktop,45,TRUE,FALSE,FALSE,FALSE,,valid
L74C263E9C565,Q074BC318CA41,CUS1E6956A6EFAC,C005,affiliate,2025-04-23 13:17:06 UTC,life,FL,desktop,34,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L964A7684A3E4,QF641A1068C1C,CUSE9F9F72B58AA,C004,meta,2025-03-25 14:34:15 UTC,health,MI,mobile,61,TRUE,FALSE,FALSE,FALSE,,valid
L52DADECA78A8,Q503CAD6473EB,CUS9F8D5C124AE8,C004,meta,2025-04-12 16:27:55 UTC,health,IL,mobile,49,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LE44436CB9BFA,Q4AEACD3E1E55,CUS46F941F9C73F,C006,organic,2025-04-11 16:56:30 UTC,auto,TX,desktop,90,TRUE,FALSE,FALSE,FALSE,,valid
L720CFB9181A6,Q6A93413DC5AB,CUS2958A6E1CE63,C005,affiliate,2025-01-04 22:18:17 UTC,life,PA,mobile,38,TRUE,FALSE,FALSE,FALSE,,valid
L115754E40C7F,QCF34F2EDDEC3,CUS946CEC27DC44,C006,organic,2025-02-28 19:33:54 UTC,auto,NC,mobile,42,TRUE,FALSE,FALSE,FALSE,,valid
L2A34D20C4E78,QE8380B87E494,CUS1F4091E7AB36,C002,google,2025-05-31 18:34:02 UTC,home,CA,mobile,95,TRUE,FALSE,FALSE,FALSE,,valid
LDB406B002E92,Q956742D4CFE6,CUSF784FD4F5F52,C004,meta,2025-01-04 12:07:15 UTC,health,NY,desktop,92,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L660E267A58EB,Q16AA31205068,CUS17BFD4FE9F63,C002,google,2025-04-10 11:21:46 UTC,home,NY,desktop,43,TRUE,FALSE,FALSE,FALSE,,valid
LDD12F9AAA0EE,QC9E64EE38166,CUS029EB10306CE,C006,organic,2025-03-03 12:54:04 UTC,auto,NY,mobile,64,TRUE,FALSE,FALSE,FALSE,,valid
L6CE98D768E73,Q68D1B32FD695,CUSE582B7D7ED9E,C005,affiliate,2025-01-05 14:41:28 UTC,life,MI,mobile,82,FALSE,TRUE,FALSE,TRUE,duplicate,rejected
L9EE9A1A01DEF,QAED567EEE7E5,CUS9773000BD087,C006,organic,2025-06-01 13:43:58 UTC,auto,GA,desktop,36,TRUE,FALSE,FALSE,FALSE,,valid
L9CB695DA70EA,QE2D9923508B6,CUSF7509EBEB917,C001,google,2025-03-28 08:06:15 UTC,auto,CA,mobile,49,TRUE,FALSE,FALSE,FALSE,,valid
L954A33C99B8B,QA6C13ED8532B,CUS77E7C0297B53,C004,meta,2025-05-28 09:21:34 UTC,health,GA,mobile,73,TRUE,FALSE,FALSE,FALSE,,valid
L2332607D9BF2,Q296CDBFCFC2D,CUSB2C0BDBE165F,C002,google,2025-01-02 22:45:59 UTC,home,FL,mobile,69,TRUE,FALSE,FALSE,FALSE,,valid
LD9A28B8A939E,Q458A47EB64AF,CUSAF6E96C9B005,C004,meta,2025-06-11 08:27:47 UTC,health,PA,mobile,32,TRUE,FALSE,FALSE,FALSE,,valid
L011E4FD5A78A,Q7557609E7232,CUS3626CCFA0488,C003,meta,2025-02-01 09:19:03 UTC,auto,FL,mobile,82,TRUE,FALSE,FALSE,FALSE,,valid
L57A9CAAB83A6,Q776F3C88649E,CUSCA1BC548796F,C002,google,2025-05-31 12:26:41 UTC,home,NY,desktop,76,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L91FA591987B9,Q6D64AE29819D,CUS11DA6D49DE4F,C001,google,2025-05-02 07:56:15 UTC,auto,GA,mobile,74,TRUE,FALSE,FALSE,FALSE,,valid
LBE0E305DADBC,Q52801E13EA95,CUS85B7769C37EE,C006,organic,2025-04-15 20:38:14 UTC,auto,FL,tablet,31,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L933B99D952C5,Q97B2C5D9EEFF,CUS934366870402,C004,meta,2025-02-15 14:52:31 UTC,health,IL,desktop,31,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
LAE2304C47169,Q79F0E5DD392E,CUSBF3772C914D2,C003,meta,2025-02-19 15:23:14 UTC,auto,PA,desktop,77,TRUE,FALSE,FALSE,FALSE,,valid
L2133D642059C,QB80A8341800F,CUS7AE3E1880D53,C006,organic,2025-01-23 17:38:03 UTC,auto,IL,desktop,70,TRUE,FALSE,FALSE,FALSE,,valid
L6755297F8104,Q937055C80838,CUS8451B427FBE2,C004,meta,2025-06-27 08:09:46 UTC,health,CA,desktop,73,FALSE,FALSE,FALSE,TRUE,suspected_fraud,rejected
L6E05C0976203,Q1CC04BBEE772,CUS99294B938874,C005,affiliate,2025-05-15 22:25:53 UTC,life,MI,mobile,56,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L69263F261C4B,Q821768B99947,CUS4CD57AA108F8,C002,google,2025-06-15 20:09:24 UTC,home,MI,desktop,52,TRUE,FALSE,FALSE,FALSE,,valid
L8BFE3120BED7,Q216035E07833,CUSE33B3B6826BC,C006,organic,2025-02-16 18:48:48 UTC,auto,GA,desktop,86,TRUE,FALSE,FALSE,FALSE,,valid
L9FDDACA83090,QEDA151B18A29,CUSAF317E93E2A5,C007,direct,2025-02-13 10:02:26 UTC,home,PA,mobile,89,TRUE,FALSE,FALSE,FALSE,,valid
LEBAEB6C82DA2,Q88553CEAFC95,CUS18314054028A,C002,google,2025-05-07 07:54:15 UTC,home,OH,desktop,89,TRUE,FALSE,FALSE,FALSE,,valid
L81B30B29F562,Q77FA3EDC5DC3,CUS07A75EA6817B,C007,direct,2025-05-15 17:21:39 UTC,home,NY,mobile,100,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L5A8F9AEFC357,Q6FDF0A044CA0,CUSC2E1E0C68B5B,C002,google,2025-01-24 13:16:05 UTC,home,OH,mobile,88,TRUE,FALSE,FALSE,FALSE,,valid
L052A43C02C4A,QF650FE940914,CUS9811BFF6DA23,C003,meta,2025-04-15 09:20:50 UTC,auto,CA,desktop,67,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L137250DB9679,Q67C048C890A4,CUS06D7DB2EACF6,C002,google,2025-02-09 18:48:26 UTC,home,CA,desktop,43,TRUE,FALSE,FALSE,FALSE,,valid
L0293F1AEAD6B,QED22FE3BAB75,CUS058B9B7092C3,C003,meta,2025-06-21 10:32:21 UTC,auto,FL,mobile,92,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
LB98750D69AB1,Q7BFCDF0D3F12,CUSD3023A90AAC2,C002,google,2025-03-18 13:21:16 UTC,home,FL,desktop,81,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L939EF49FFDAD,Q98C3D60A133D,CUS415AA8653F27,C002,google,2025-01-10 10:08:03 UTC,home,MI,desktop,80,TRUE,FALSE,FALSE,FALSE,,valid
L906FC151088B,QD8704A6CF1FC,CUS78879E717633,C002,google,2025-04-19 14:31:16 UTC,home,CA,mobile,66,TRUE,FALSE,FALSE,FALSE,,valid
L5AE8BC0DDF03,Q0BECE5DC7038,CUSC53E135EA3C6,C003,meta,2025-06-06 20:18:24 UTC,auto,OH,tablet,46,TRUE,FALSE,FALSE,FALSE,,valid
L7D9B8BEC70EC,Q50B27CD9CE33,CUS844DE5F8AD20,C005,affiliate,2025-02-02 08:13:15 UTC,life,NC,mobile,98,TRUE,FALSE,FALSE,FALSE,,valid
LCACA70F0094B,QE31951317EEB,CUS26DECC2A2B25,C003,meta,2025-04-21 15:25:45 UTC,auto,PA,mobile,84,TRUE,FALSE,FALSE,FALSE,,valid
L1038395EE6C3,Q64E3D26C0D94,CUS2180CDB15309,C005,affiliate,2025-03-28 17:54:59 UTC,life,TX,desktop,70,TRUE,FALSE,FALSE,FALSE,,valid
L7A9C5FC2FCC3,Q86F8DD0D2768,CUSDE67D3835FCE,C005,affiliate,2025-01-18 15:35:15 UTC,life,NY,mobile,43,FALSE,FALSE,FALSE,TRUE,suspected_fraud,rejected
LB6CA158E65B8,Q4AE795EE4662,CUS209778F83E09,C002,google,2025-04-03 14:08:50 UTC,home,CA,mobile,98,TRUE,FALSE,FALSE,FALSE,,valid
LE397384C3AA5,Q5EE7601342B9,CUSC436FFCC5C2A,C006,organic,2025-05-22 21:35:35 UTC,auto,FL,tablet,100,TRUE,FALSE,FALSE,FALSE,,valid
LEA20345B5882,QDDA5F2F402D2,CUS829A715AE73A,C001,google,2025-04-04 18:53:57 UTC,auto,TX,mobile,58,TRUE,FALSE,FALSE,FALSE,,valid
LE1F985039206,Q8AA29537CDF2,CUS423CDF89F270,C006,organic,2025-04-29 20:19:19 UTC,auto,TX,desktop,41,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L19F7503566E8,Q1AC1611C514B,CUSFC8DD67AAF82,C004,meta,2025-05-10 16:38:46 UTC,health,NC,mobile,95,TRUE,FALSE,FALSE,FALSE,,valid
LD796F18AECAA,Q6A7999A85EC0,CUS3860F82E4020,C004,meta,2025-05-19 14:42:29 UTC,health,FL,desktop,76,TRUE,FALSE,FALSE,FALSE,,valid
L6D6DB5E65FBB,Q7454B5B95A20,CUS3784A5A90841,C007,direct,2025-01-26 19:16:44 UTC,home,GA,mobile,64,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
L7F1CCE239BEC,Q8F67ECE14FFA,CUS4D36C9DEB31A,C007,direct,2025-03-30 17:23:51 UTC,home,GA,mobile,38,TRUE,FALSE,FALSE,FALSE,,valid
L2D10594F3260,QD30A8640D330,CUS2E758BE185C9,C001,google,2025-01-03 12:06:27 UTC,auto,IL,desktop,35,TRUE,FALSE,FALSE,FALSE,,valid
L653ECCFE2423,Q54DE82407FBB,CUSE10FADAD2CEA,C005,affiliate,2025-01-07 10:22:21 UTC,life,CA,tablet,30,FALSE,FALSE,FALSE,FALSE,missing_fields,rejected
LA5BCA1330F89,Q33C8FAAAB2FF,CUSC79B2F46AD92,C003,meta,2025-06-25 10:53:13 UTC,auto,IL,desktop,73,TRUE,FALSE,FALSE,FALSE,,valid
LD7E2511CE7E1,QC73051E47A0F,CUSB222E3B16945,C002,google,2025-05-11 11:21:40 UTC,home,CA,mobile,57,TRUE,FALSE,FALSE,FALSE,,valid
L46670B8BC71B,QE954B1E89CFD,CUS4F1F0B31A064,C005,affiliate,2025-06-10 08:29:12 UTC,life,CA,mobile,46,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L30FD0CEAC034,QDBB193D8EE8F,CUS69BBC09D5679,C004,meta,2025-04-03 15:37:26 UTC,health,MI,desktop,47,FALSE,FALSE,FALSE,FALSE,ineligible_state,rejected
LBA54A0EFB349,Q4CC32B8B9849,CUS9CFC6C88B01E,C001,google,2025-06-12 20:39:15 UTC,auto,PA,tablet,31,FALSE,TRUE,FALSE,FALSE,duplicate,rejected
L54B99628DACF,Q015B2DF02908,CUS67DD36336A88,C002,google,2025-05-27 17:29:15 UTC,home,NC,desktop,45,TRUE,FALSE,FALSE,FALSE,,valid
LF721E0F6ECF6,QF38FB5285635,CUSA529516B29F6,C007,direct,2025-02-10 16:30:34 UTC,home,OH,mobile,45,TRUE,FALSE,FALSE,FALSE,,valid
LE06EA94A3520,QC94FCF000385,CUS6C956B667736,C002,google,2025-06-23 11:29:50 UTC,home,PA,mobile,75,TRUE,FALSE,FALSE,FALSE,,valid
L83272B544B72,QCF03BA43E49A,CUS40F8AD7D8B70,C006,organic,2025-02-25 08:27:08 UTC,auto,GA,tablet,75,TRUE,FALSE,FALSE,FALSE,,valid
LDEF092E07664,Q9D0A0A0D90F4,CUSDFEF59A16B60,C001,google,2025-02-09 11:03:24 UTC,auto,NC,desktop,91,FALSE,FALSE,FALSE,FALSE,low_quality_score,rejected
L6CCD607662DC,Q52B0DFDB3252,CUSBE871D9E1DE7,C004,meta,2025-01-02 17:02:07 UTC,health,NY,mobile,79,TRUE,FALSE,FALSE,FALSE,,valid
L762C06E3CFDF,Q67A21CB7E287,CUS0825B0EB59EE,C001,google,2025-06-18 15:20:24 UTC,auto,IL,tablet,91,TRUE,FALSE,FALSE,FALSE,,valid
L3CAA5BA4A47C,Q7257072DCA14,CUSC60D9819768D,C004,meta,2025-05-16 15:10:38 UTC,health,NC,desktop,45,TRUE,FALSE,FALSE,FALSE,,valid
LC19BD1B5F916,Q2DE0F816D1D7,CUS692F474E269B,C003,meta,2025-05-25 11:12:24 UTC,auto,GA,desktop,56,TRUE,FALSE,FALSE,FALSE,,valid
LD7C6107DB75F,Q8F3D0B3FF1B3,CUS364244BE4067,C001,google,2025-02-02 21:06:25 UTC,auto,CA,desktop,80,TRUE,FALSE,FALSE,FALSE,,valid
