account_id,user_id,signup_date,channel,campaign_id,ad_group_id,creative_id,persona_segment,subscription_tier,is_missing_attribution,data_origin
acct_001270,usr_001270,2026-01-12,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001471,usr_001471,2026-01-12,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001252,usr_001252,2026-01-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001308,usr_001308,2026-01-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001174,usr_001174,2026-01-13,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001513,usr_001513,2026-01-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001491,usr_001491,2026-01-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001508,usr_001508,2026-01-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000456,usr_000456,2026-01-13,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000944,usr_000944,2026-01-13,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000831,usr_000831,2026-01-13,META,camp_meta_003,ag_meta_003_002,cr_meta_008_003,NEW_OWNER,,False,SYNTHETIC
acct_000546,usr_000546,2026-01-13,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000775,usr_000775,2026-01-13,META,camp_meta_003,ag_meta_003_001,cr_meta_007_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000772,usr_000772,2026-01-13,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001478,usr_001478,2026-01-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001368,usr_001368,2026-01-13,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_002000,usr_002000,2026-01-13,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_000186,usr_000186,2026-01-13,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000912,usr_000912,2026-01-14,META,camp_meta_004,ag_meta_004_003,cr_meta_012_002,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001010,usr_001010,2026-01-14,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001706,usr_001706,2026-01-14,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000552,usr_000552,2026-01-14,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000926,usr_000926,2026-01-14,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001169,usr_001169,2026-01-14,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001863,usr_001863,2026-01-14,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001258,usr_001258,2026-01-14,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000954,usr_000954,2026-01-14,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001440,usr_001440,2026-01-14,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000368,usr_000368,2026-01-14,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001336,usr_001336,2026-01-14,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000573,usr_000573,2026-01-14,META,camp_meta_001,ag_meta_001_001,cr_meta_001_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001631,usr_001631,2026-01-14,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_001843,usr_001843,2026-01-14,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000538,usr_000538,2026-01-14,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001853,usr_001853,2026-01-14,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001756,usr_001756,2026-01-14,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000453,usr_000453,2026-01-14,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001732,usr_001732,2026-01-14,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000693,usr_000693,2026-01-14,META,camp_meta_002,ag_meta_002_002,cr_meta_005_001,NEW_OWNER,,False,SYNTHETIC
acct_000905,usr_000905,2026-01-14,META,camp_meta_004,ag_meta_004_002,cr_meta_011_002,NEW_OWNER,,False,SYNTHETIC
acct_000463,usr_000463,2026-01-14,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001408,usr_001408,2026-01-15,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001907,usr_001907,2026-01-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001545,usr_001545,2026-01-15,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001875,usr_001875,2026-01-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001409,usr_001409,2026-01-15,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000237,usr_000237,2026-01-15,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_003,GROWTH_MINDED,,False,SYNTHETIC
acct_000785,usr_000785,2026-01-15,META,camp_meta_003,ag_meta_003_001,cr_meta_007_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001854,usr_001854,2026-01-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000928,usr_000928,2026-01-15,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001620,usr_001620,2026-01-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_001617,usr_001617,2026-01-15,,,,,NEW_OWNER,,True,SYNTHETIC
acct_001051,usr_001051,2026-01-15,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000743,usr_000743,2026-01-15,META,camp_meta_002,ag_meta_002_003,cr_meta_006_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000224,usr_000224,2026-01-15,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001962,usr_001962,2026-01-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000724,usr_000724,2026-01-15,META,camp_meta_002,ag_meta_002_003,cr_meta_006_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000464,usr_000464,2026-01-15,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000919,usr_000919,2026-01-15,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000099,usr_000099,2026-01-15,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_002,NEW_OWNER,,False,SYNTHETIC
acct_001420,usr_001420,2026-01-15,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000046,usr_000046,2026-01-15,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_003,GROWTH_MINDED,,False,SYNTHETIC
acct_001633,usr_001633,2026-01-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_000723,usr_000723,2026-01-15,META,camp_meta_002,ag_meta_002_003,cr_meta_006_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001748,usr_001748,2026-01-15,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000894,usr_000894,2026-01-15,META,camp_meta_004,ag_meta_004_002,cr_meta_011_001,NEW_OWNER,,False,SYNTHETIC
acct_000626,usr_000626,2026-01-16,META,camp_meta_001,ag_meta_001_002,cr_meta_002_003,NEW_OWNER,,False,SYNTHETIC
acct_000587,usr_000587,2026-01-16,META,camp_meta_001,ag_meta_001_002,cr_meta_002_001,NEW_OWNER,,False,SYNTHETIC
acct_000274,usr_000274,2026-01-16,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001618,usr_001618,2026-01-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_001240,usr_001240,2026-01-16,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000010,usr_000010,2026-01-16,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001615,usr_001615,2026-01-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_001,NEW_OWNER,,False,SYNTHETIC
acct_000713,usr_000713,2026-01-16,META,camp_meta_002,ag_meta_002_002,cr_meta_005_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000804,usr_000804,2026-01-16,META,camp_meta_003,ag_meta_003_002,cr_meta_008_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001913,usr_001913,2026-01-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001186,usr_001186,2026-01-16,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001030,usr_001030,2026-01-16,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001953,usr_001953,2026-01-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001964,usr_001964,2026-01-16,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000799,usr_000799,2026-01-16,META,camp_meta_003,ag_meta_003_001,cr_meta_007_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001177,usr_001177,2026-01-16,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001473,usr_001473,2026-01-16,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000649,usr_000649,2026-01-16,META,camp_meta_002,ag_meta_002_001,cr_meta_004_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000648,usr_000648,2026-01-16,META,camp_meta_002,ag_meta_002_001,cr_meta_004_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001182,usr_001182,2026-01-16,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001431,usr_001431,2026-01-16,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000520,usr_000520,2026-01-17,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000145,usr_000145,2026-01-17,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001797,usr_001797,2026-01-17,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000144,usr_000144,2026-01-17,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000452,usr_000452,2026-01-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000899,usr_000899,2026-01-17,META,camp_meta_004,ag_meta_004_002,cr_meta_011_001,NEW_OWNER,,False,SYNTHETIC
acct_000503,usr_000503,2026-01-17,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000409,usr_000409,2026-01-17,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000588,usr_000588,2026-01-17,META,camp_meta_001,ag_meta_001_002,cr_meta_002_001,NEW_OWNER,,False,SYNTHETIC
acct_001792,usr_001792,2026-01-17,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001600,usr_001600,2026-01-17,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_000068,usr_000068,2026-01-17,GOOGLE_SEARCH,camp_google_001,ag_google_001_002,cr_google_023_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001527,usr_001527,2026-01-17,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001211,usr_001211,2026-01-17,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001946,usr_001946,2026-01-17,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000610,usr_000610,2026-01-17,META,camp_meta_001,ag_meta_001_002,cr_meta_002_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001671,usr_001671,2026-01-17,,,,,NEW_OWNER,,True,SYNTHETIC
acct_001780,usr_001780,2026-01-17,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000791,usr_000791,2026-01-17,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001493,usr_001493,2026-01-18,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000132,usr_000132,2026-01-18,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_001,NEW_OWNER,,False,SYNTHETIC
acct_001864,usr_001864,2026-01-18,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001465,usr_001465,2026-01-18,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000180,usr_000180,2026-01-18,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001332,usr_001332,2026-01-18,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000749,usr_000749,2026-01-18,META,camp_meta_002,ag_meta_002_003,cr_meta_006_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001533,usr_001533,2026-01-18,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000584,usr_000584,2026-01-18,META,camp_meta_001,ag_meta_001_001,cr_meta_001_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001081,usr_001081,2026-01-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000979,usr_000979,2026-01-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_002,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001903,usr_001903,2026-01-18,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001918,usr_001918,2026-01-18,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001176,usr_001176,2026-01-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001173,usr_001173,2026-01-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000208,usr_000208,2026-01-18,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001134,usr_001134,2026-01-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000572,usr_000572,2026-01-18,,,,,GROWTH_MINDED,,True,SYNTHETIC
acct_000959,usr_000959,2026-01-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_001,cr_tiktok_013_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001978,usr_001978,2026-01-18,TIKTOK,camp_tiktok_003,ag_tiktok_003_003,cr_tiktok_021_003,GROWTH_MINDED,,False,SYNTHETIC
acct_001075,usr_001075,2026-01-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001124,usr_001124,2026-01-18,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001373,usr_001373,2026-01-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001574,usr_001574,2026-01-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_003,NEW_OWNER,,False,SYNTHETIC
acct_000009,usr_000009,2026-01-19,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_001,GROWTH_MINDED,,False,SYNTHETIC
acct_000428,usr_000428,2026-01-19,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001191,usr_001191,2026-01-19,TIKTOK,camp_tiktok_001,ag_tiktok_001_003,cr_tiktok_015_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001827,usr_001827,2026-01-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000562,usr_000562,2026-01-19,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001673,usr_001673,2026-01-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_002,NEW_OWNER,,False,SYNTHETIC
acct_000734,usr_000734,2026-01-19,META,camp_meta_002,ag_meta_002_003,cr_meta_006_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000384,usr_000384,2026-01-19,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000664,usr_000664,2026-01-19,META,camp_meta_002,ag_meta_002_001,cr_meta_004_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001845,usr_001845,2026-01-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000363,usr_000363,2026-01-19,GOOGLE_SEARCH,camp_google_002,ag_google_002_002,cr_google_026_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001438,usr_001438,2026-01-19,,,,,DELIVERY_HEAVY,,True,SYNTHETIC
acct_001442,usr_001442,2026-01-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000539,usr_000539,2026-01-19,META,camp_meta_001,ag_meta_001_001,cr_meta_001_001,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001445,usr_001445,2026-01-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000147,usr_000147,2026-01-19,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001709,usr_001709,2026-01-19,TIKTOK,camp_tiktok_003,ag_tiktok_003_001,cr_tiktok_019_003,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_001300,usr_001300,2026-01-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_000853,usr_000853,2026-01-19,META,camp_meta_003,ag_meta_003_003,cr_meta_009_003,NEW_OWNER,,False,SYNTHETIC
acct_000711,usr_000711,2026-01-19,META,camp_meta_002,ag_meta_002_002,cr_meta_005_003,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001220,usr_001220,2026-01-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_001,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000888,usr_000888,2026-01-19,META,camp_meta_004,ag_meta_004_001,cr_meta_010_002,NEW_OWNER,,False,SYNTHETIC
acct_000911,usr_000911,2026-01-19,META,camp_meta_004,ag_meta_004_002,cr_meta_011_002,NEW_OWNER,,False,SYNTHETIC
acct_000854,usr_000854,2026-01-19,,,,,NEW_OWNER,,True,SYNTHETIC
acct_001225,usr_001225,2026-01-19,TIKTOK,camp_tiktok_002,ag_tiktok_002_001,cr_tiktok_016_001,COMMUNITY_FOCUSED,,False,SYNTHETIC
acct_000041,usr_000041,2026-01-20,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000497,usr_000497,2026-01-20,,,,,SCRAPPY_INDEPENDENT,,True,SYNTHETIC
acct_000440,usr_000440,2026-01-20,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000214,usr_000214,2026-01-20,GOOGLE_SEARCH,camp_google_002,ag_google_002_001,cr_google_025_002,GROWTH_MINDED,,False,SYNTHETIC
acct_001434,usr_001434,2026-01-20,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000682,usr_000682,2026-01-20,META,camp_meta_002,ag_meta_002_001,cr_meta_004_003,NEW_OWNER,,False,SYNTHETIC
acct_000450,usr_000450,2026-01-20,GOOGLE_SEARCH,camp_google_002,ag_google_002_003,cr_google_027_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_001506,usr_001506,2026-01-20,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001455,usr_001455,2026-01-20,TIKTOK,camp_tiktok_002,ag_tiktok_002_002,cr_tiktok_017_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000735,usr_000735,2026-01-20,META,camp_meta_002,ag_meta_002_003,cr_meta_006_002,SCRAPPY_INDEPENDENT,,False,SYNTHETIC
acct_001505,usr_001505,2026-01-20,TIKTOK,camp_tiktok_002,ag_tiktok_002_003,cr_tiktok_018_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001737,usr_001737,2026-01-20,TIKTOK,camp_tiktok_003,ag_tiktok_003_002,cr_tiktok_020_001,GROWTH_MINDED,,False,SYNTHETIC
acct_001074,usr_001074,2026-01-20,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000881,usr_000881,2026-01-20,META,camp_meta_004,ag_meta_004_001,cr_meta_010_002,NEW_OWNER,,False,SYNTHETIC
acct_001086,usr_001086,2026-01-20,TIKTOK,camp_tiktok_001,ag_tiktok_001_002,cr_tiktok_014_001,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000026,usr_000026,2026-01-20,GOOGLE_SEARCH,camp_google_001,ag_google_001_001,cr_google_022_002,GROWTH_MINDED,,False,SYNTHETIC
acct_000789,usr_000789,2026-01-20,META,camp_meta_003,ag_meta_003_001,cr_meta_007_003,DELIVERY_HEAVY,,False,SYNTHETIC
acct_000880,usr_000880,2026-01-20,META,camp_meta_004,ag_meta_004_001,cr_meta_010_002,NEW_OWNER,,False,SYNTHETIC
acct_000602,usr_000602,2026-01-20,META,camp_meta_001,ag_meta_001_002,cr_meta_002_001,NEW_OWNER,,False,SYNTHETIC
acct_000154,usr_000154,2026-01-20,GOOGLE_SEARCH,camp_google_001,ag_google_001_003,cr_google_024_002,GROWTH_MINDED,,False,SYNTHETIC
